"MaStR-Nr. der Einheit";"Anzeige-Name der Einheit";"Betriebs-Status";"Inbetriebnahmedatum der Einheit";"Registrierungsdatum der Einheit";"Energieträger";"Bruttoleistung der Einheit";"Nettonennleistung der Einheit";"Postleitzahl";"Ort";"Name des Anlagenbetreibers (nur Org.)";"	MaStR-Nr. des Anlagenbetreibers";"Letzte Aktualisierung"
"SEE947567611686";"Ost-West-Juli19";"In Betrieb";"15.6.2019";"19.12.2019";"Solare Strahlungsenergie";"9,9";"9,9";"91722";"Arberg";"(natürliche Person)";"ABR992553598748";"15.12.2022"
"SEE991343517174";"ABR982519265654";"In Betrieb";"12.8.2019";"19.12.2019";"Solare Strahlungsenergie";"2,88";"2,88";"92259";"Neukirchen";"Wild Armin Bauspenglerei";"ABR982519265654";"21.3.2020"
"SEE942936674965";"Hausdach";"In Betrieb";"7.10.2019";"19.12.2019";"Solare Strahlungsenergie";"6,51";"4,6";"86830";"Schwabmünchen";"(natürliche Person)";"ABR967432208834";"7.3.2020"
"SEE907493099217";"Wohnhaus Süddach";"In Betrieb";"13.9.2019";"19.12.2019";"Solare Strahlungsenergie";"5,4";"5,4";"96163";"Gundelsheim";"(natürliche Person)";"ABR940071793831";"3.10.2020"
"SEE970041234309";"Hausdach AliBaba";"In Betrieb";"11.12.2019";"19.12.2019";"Solare Strahlungsenergie";"6,6";"6";"86179";"Augsburg";"(natürliche Person)";"ABR962769411995";"1.4.2020"
"SEE934794786478";"Garagendach";"In Betrieb";"21.11.2019";"19.12.2019";"Solare Strahlungsenergie";"9,92";"8";"86169";"Augsburg";"(natürliche Person)";"ABR989729226352";"22.5.2020"
"SEE946915591038";"Hausdach 9,3KWP";"In Betrieb";"21.11.2019";"19.12.2019";"Solare Strahlungsenergie";"9,3";"9,3";"97464";"Niederwerrn";"(natürliche Person)";"ABR966699079812";"15.2.2020"
"SEE948446193576";"ABR982519265654 Haus";"In Betrieb";"30.11.2019";"19.12.2019";"Solare Strahlungsenergie";"8,64";"8,64";"92259";"Neukirchen";"Wild Armin Bauspenglerei";"ABR982519265654";"19.12.2019"
"SEE998953893308";"PV Stall 19";"In Betrieb";"26.9.2019";"19.12.2019";"Solare Strahlungsenergie";"19,08";"19,08";"84082";"Laberweinting";"(natürliche Person)";"ABR901071880945";"7.12.2020"
"SEE985314284899";"Wohnhaus, PV_01";"In Betrieb";"26.11.2019";"19.12.2019";"Solare Strahlungsenergie";"9,75";"9,75";"91790";"Burgsalach";"(natürliche Person)";"ABR951628172160";"5.1.2022"
"SEE983887315194";"PV-Dachanlage";"In Betrieb";"26.11.2019";"19.12.2019";"Solare Strahlungsenergie";"7,26";"7,26";"97337";"Dettelbach";"Alexandra und Wolfgang Lenhard GbR";"ABR959518480227";"26.11.2020"
"SEE951418234375";"Maier Silvia PV";"In Betrieb";"24.10.2017";"19.12.2019";"Solare Strahlungsenergie";"9,9";"9,9";"94060";"Pocking";"(natürliche Person)";"ABR975932803466";"29.2.2020"
"SEE976060641029";"Hausdach";"In Betrieb";"6.12.2019";"19.12.2019";"Solare Strahlungsenergie";"5,58";"3,5";"91367";"Weißenohe";"(natürliche Person)";"ABR932924537853";"19.12.2019"
"SEE991406515260";"Hausdach";"In Betrieb";"19.11.2019";"19.12.2019";"Solare Strahlungsenergie";"5,58";"5,58";"95183";"Feilitzsch";"(natürliche Person)";"ABR954367354613";"19.12.2019"
"SEE942313858117";"PV-Mooshüpfer";"In Betrieb";"30.7.2019";"19.12.2019";"Solare Strahlungsenergie";"41,4";"40";"85399";"Hallbergmoos";"Gemeinde Hallbergmoos";"ABR939237229291";"21.4.2021"
"SEE906638469199";"PV Pumpe Kraimoos";"In Betrieb";"25.11.2019";"19.12.2019";"Solare Strahlungsenergie";"9,76";"9,76";"83233";"Bernau";"Gemeinde Bernau am Chiemsee";"ABR935149533594";"19.12.2019"
"SEE926035277975";"Hausdach";"In Betrieb";"4.5.2015";"19.12.2019";"Solare Strahlungsenergie";"7,76";"7";"83342";"Tacherting";"(natürliche Person)";"ABR935323332555";"17.3.2020"
"SEE909896850617";"Photovoltaik Burgkunstadt";"In Betrieb";"30.10.2018";"19.12.2019";"Solare Strahlungsenergie";"99,9";"82,8";"96224";"Burgkunstadt";"Werkstätten St. Joseph gGmbH";"ABR944410858311";"29.1.2021"
"SEE914552381497";"Kindergarten St. Marien Emskirchen";"In Betrieb";"16.10.2018";"19.12.2019";"Solare Strahlungsenergie";"8,1";"8";"91448";"Emskirchen";"Markt Emskirchen";"ABR920244991554";"10.3.2020"
"SEE979590456569";"BB-PV1";"In Betrieb";"17.10.2017";"19.12.2019";"Solare Strahlungsenergie";"9,9";"9";"90411";"Nürnberg";"B&B";"ABR996506158003";"15.12.2022"
"SEE919689290568";"Ellingen IV";"In Betrieb";"16.12.2019";"19.12.2019";"Solare Strahlungsenergie";"5100,48";"4080";"91792";"Ellingen";"EMA Energieagentur für Messen & Abrechnen";"ABR971400617306";"23.8.2023"
"SEE917331565194";"Hausdach";"In Betrieb";"13.12.2016";"19.12.2019";"Solare Strahlungsenergie";"3,18";"3,18";"92348";"Berg";"(natürliche Person)";"ABR998791353033";"19.12.2019"
"SEE928119293093";"GEFRO GmbH & Co. KG";"In Betrieb";"14.2.2018";"19.12.2019";"Solare Strahlungsenergie";"165,24";"150";"87700";"Memmingen";"GEFRO GmbH & Co.KG";"ABR988355585833";"22.6.2021"
"SEE930970330176";"Wohnhaus Süd Ost/West";"In Betrieb";"10.12.2019";"19.12.2019";"Solare Strahlungsenergie";"3,18";"3";"84437";"Reichertsheim";"(natürliche Person)";"ABR929156528629";"13.5.2021"
"SEE989660233211";"PV Pfarrer";"In Betrieb";"28.7.2017";"19.12.2019";"Solare Strahlungsenergie";"9";"9";"87746";"Erkheim";"(natürliche Person)";"ABR922903752834";"19.12.2019"
"SEE988726105530";"PV Schumacherring 106";"In Betrieb";"9.5.2018";"19.12.2019";"Solare Strahlungsenergie";"99,9";"99,9";"87437";"Kempten";"Allgäuer Überlandwerk GmbH";"ABR917063786638";"24.2.2021"
"SEE961941823878";"PV-Anlage";"In Betrieb";"30.12.2015";"19.12.2019";"Solare Strahlungsenergie";"10";"7";"95326";"Kulmbach";"(natürliche Person)";"ABR948106206486";"20.12.2019"
"SEE938357413849";"scheunendach";"In Betrieb";"10.10.2019";"19.12.2019";"Solare Strahlungsenergie";"9,8";"9,8";"91284";"Neuhaus";"(natürliche Person)";"ABR935578373297";"26.5.2021"
"SEE902724051514";"HuFrStr";"In Betrieb";"21.11.2019";"19.12.2019";"Solare Strahlungsenergie";"9,76";"7";"89278";"Nersingen";"(natürliche Person)";"ABR925773306053";"23.11.2023"
"SEE961127109536";"Hotel Schneider PV Anbau GH 12/19";"In Betrieb";"6.12.2019";"19.12.2019";"Solare Strahlungsenergie";"8,775";"8,775";"90584";"Allersberg";"Anna und Stefan Schneider Hotel  GbR";"ABR929727629755";"15.12.2022"
"SEE967546424335";"PV Anlage 9,9 KWp Robistall Eigenstromverbrauch";"In Betrieb";"7.5.2019";"19.12.2019";"Solare Strahlungsenergie";"9,9";"9,9";"91737";"Ornbau";"(natürliche Person)";"ABR954944175662";"15.12.2022"
"SEE987143840604";"Hausdach";"In Betrieb";"9.12.2019";"19.12.2019";"Solare Strahlungsenergie";"9,9";"9,9";"86486";"Bonstetten";"(natürliche Person)";"ABR923929724454";"6.7.2020"
"SEE909342936001";"PV Anlage Hausdach Wiechs";"In Betrieb";"1.7.2019";"19.12.2019";"Solare Strahlungsenergie";"6,82";"5";"83052";"Bruckmühl";"(natürliche Person)";"ABR968911739696";"19.12.2019"
"SEE954847987621";"PV-Anlage";"In Betrieb";"17.4.2019";"19.12.2019";"Solare Strahlungsenergie";"8,1";"8,1";"86660";"Tapfheim";"(natürliche Person)";"ABR966134183777";"12.4.2021"
"SEE999155433040";"Photovoltaikanlage LIF EW 5";"In Betrieb";"17.12.2018";"19.12.2019";"Solare Strahlungsenergie";"99,9";"95";"96215";"Lichtenfels";"Werkstätten St. Joseph gGmbH";"ABR944410858311";"19.12.2019"
"SEE951053501894";"Solarstromanlage";"In Betrieb";"12.12.2019";"19.12.2019";"Solare Strahlungsenergie";"5,12";"5";"87527";"Sonthofen";"(natürliche Person)";"ABR924482131376";"16.2.2024"
"SEE901509196600";"Hausdach";"In Betrieb";"22.4.2016";"19.12.2019";"Solare Strahlungsenergie";"4,5";"4,5";"82256";"Fürstenfeldbruck";"(natürliche Person)";"ABR915419035195";"19.12.2019"
"SEE938757623640";"PVT 8,6 kWp";"In Betrieb";"10.12.2019";"19.12.2019";"Solare Strahlungsenergie";"8,58";"8,58";"82549";"Königsdorf";"(natürliche Person)";"ABR940989125021";"11.11.2020"
"SEE999637433438";"Halle und Scheune";"In Betrieb";"31.7.2019";"19.12.2019";"Solare Strahlungsenergie";"99,82";"99,8";"84405";"Dorfen";"(natürliche Person)";"ABR944306142906";"25.8.2021"
"SEE960392924585";"Hausdach";"In Betrieb";"6.2.2016";"19.12.2019";"Solare Strahlungsenergie";"4,56";"4";"87700";"Memmingen";"(natürliche Person)";"ABR965369656261";"19.12.2019"
"SEE952469912809";"Photovoltaikanlage LIF EW 10";"In Betrieb";"3.7.2018";"19.12.2019";"Solare Strahlungsenergie";"76,14";"76,14";"96215";"Lichtenfels";"Werkstätten St. Joseph gGmbH";"ABR944410858311";"6.10.2021"
"SEE902259190948";"Garagendach";"In Betrieb";"4.12.2019";"19.12.2019";"Solare Strahlungsenergie";"5,28";"5,28";"82278";"Althegnenberg";"(natürliche Person)";"ABR991474432858";"19.12.2019"
"SEE988070331425";"Wohnhaus";"In Betrieb";"23.4.2018";"19.12.2019";"Solare Strahlungsenergie";"5,13";"4,6";"92699";"Irchenrieth";"(natürliche Person)";"ABR925844165541";"18.3.2020"
"SEE931901106082";"PV-Anlage";"In Betrieb";"1.8.2018";"19.12.2019";"Solare Strahlungsenergie";"47,6";"47,6";"86663";"Asbach-Bäumenheim";"(natürliche Person)";"ABR982593109011";"20.12.2023"
"SEE901948969438";"Hausdach";"In Betrieb";"21.2.2020";"19.12.2019";"Solare Strahlungsenergie";"9,45";"9,45";"93057";"Regensburg";"(natürliche Person)";"ABR937248635063";"29.5.2020"
"SEE944435601725";"Hausdach";"In Betrieb";"18.5.2017";"19.12.2019";"Solare Strahlungsenergie";"9,44";"9,44";"86853";"Langerringen";"(natürliche Person)";"ABR959712458886";"6.7.2020"
"SEE940347966129";"Hausdach";"In Betrieb";"5.12.2019";"19.12.2019";"Solare Strahlungsenergie";"9,92";"9,92";"82395";"Obersöchering";"(natürliche Person)";"ABR977668187032";"19.12.2019"
"SEE957146315560";"Haus";"In Betrieb";"29.11.2019";"19.12.2019";"Solare Strahlungsenergie";"9,57";"9,5";"97453";"Schonungen";"(natürliche Person)";"ABR902342893206";"19.12.2019"
"SEE984271039153";"Hinter Markt 7,02 KW";"In Betrieb";"7.5.2015";"19.12.2019";"Solare Strahlungsenergie";"7,02";"5";"95359";"Kasendorf";"(natürliche Person)";"ABR988605301220";"19.12.2019"
"SEE962986218148";"Solarstromanlage";"In Betrieb";"22.6.2017";"19.12.2019";"Solare Strahlungsenergie";"7,15";"6";"87493";"Lauben";"(natürliche Person)";"ABR909108239001";"25.1.2021"
"SEE955697323737";"PV-Anlage";"In Betrieb";"27.10.2016";"19.12.2019";"Solare Strahlungsenergie";"3,12";"3";"91757";"Treuchtlingen";"(natürliche Person)";"ABR989802878997";"19.12.2019"
"SEE928118777426";"PV-Anlage Hütte";"In Betrieb";"7.7.2018";"19.12.2019";"Solare Strahlungsenergie";"7,2";"7";"63879";"Weibersbrunn";"(natürliche Person)";"ABR960783701757";"2.12.2021"
"SEE961953816530";"Kellerhalsstr. 1, 19,2";"In Betrieb";"24.5.2017";"19.12.2019";"Solare Strahlungsenergie";"19,2";"19,2";"85080";"Gaimersheim";"(natürliche Person)";"ABR917333297130";"19.12.2019"
"SEE931978448986";"5,78 kWp";"In Betrieb";"24.4.2018";"19.12.2019";"Solare Strahlungsenergie";"5,78";"5";"94536";"Eppenschlag";"(natürliche Person)";"ABR966728705071";"19.12.2019"
"SEE955792234945";"Dachkraftwerk";"In Betrieb";"2.12.2019";"19.12.2019";"Solare Strahlungsenergie";"9,9";"9,9";"92259";"Neukirchen";"(natürliche Person)";"ABR900681695956";"2.1.2021"
"SEE991717911454";"Solarstromanlage";"In Betrieb";"17.10.2019";"19.12.2019";"Solare Strahlungsenergie";"2,8";"2,5";"87493";"Lauben";"(natürliche Person)";"ABR909108239001";"26.2.2024"
"SEE995669300014";"Photon 1";"In Betrieb";"23.6.2018";"19.12.2019";"Solare Strahlungsenergie";"7,424";"7";"93055";"Regensburg";"(natürliche Person)";"ABR908672864336";"28.4.2020"
"SEE912161229780";"Rosenaus";"In Betrieb";"19.12.2019";"19.12.2019";"Solare Strahlungsenergie";"9,6";"9,5";"87642";"Halblech";"(natürliche Person)";"ABR972546879375";"28.3.2020"
"SEE905790274160";"Hausdach";"In Betrieb";"19.12.2019";"19.12.2019";"Solare Strahlungsenergie";"8,37";"6,65";"91207";"Lauf";"(natürliche Person)";"ABR984635088513";"23.11.2022"
"SEE956034353981";"Photovoltaik Halle 14-15";"In Betrieb";"1.4.2018";"19.12.2019";"Solare Strahlungsenergie";"749";"640";"89264";"Weißenhorn";"PERI GmbH WerkWeißenhorn";"ABR981961288136";"13.1.2022"
"SEE998666487122";"PV Ritter";"In Betrieb";"31.10.2019";"19.12.2019";"Solare Strahlungsenergie";"14,025";"14,025";"97840";"Hafenlohr";"(natürliche Person)";"ABR935797086039";"19.12.2019"
"SEE989864466286";"Alexandra Schmid";"In Betrieb";"8.3.2018";"19.12.2019";"Solare Strahlungsenergie";"3,42";"3";"86456";"Gablingen";"(natürliche Person)";"ABR990079725099";"13.7.2020"
"SEE950290793208";"Haus11 mit 5,0 kWp";"In Betrieb";"16.12.2019";"19.12.2019";"Solare Strahlungsenergie";"5";"5";"85296";"Rohrbach";"(natürliche Person)";"ABR906882708846";"1.1.2022"
"SEE971211029336";"PV II 2.6 kWp 2016";"In Betrieb";"22.9.2016";"19.12.2019";"Solare Strahlungsenergie";"2,6";"2,5";"86937";"Scheuring";"(natürliche Person)";"ABR967101492670";"4.10.2020"
"SEE988040732634";"Wohnhausdach";"In Betrieb";"22.11.2019";"19.12.2019";"Solare Strahlungsenergie";"8,82";"7,5";"86574";"Petersdorf";"(natürliche Person)";"ABR929643079603";"28.1.2021"
"SEE965449105436";"carport2";"In Betrieb";"22.11.2018";"19.12.2019";"Solare Strahlungsenergie";"6,3";"6,3";"96182";"Reckendorf";"(natürliche Person)";"ABR917988528290";"19.12.2019"
"SEE968138600878";"Scheune";"In Betrieb";"25.11.2019";"19.12.2019";"Solare Strahlungsenergie";"7,08";"7,08";"94447";"Plattling";"(natürliche Person)";"ABR955457712566";"22.8.2020"
"SEE982627117029";"Werkstatt";"In Betrieb";"19.12.2019";"19.12.2019";"Solare Strahlungsenergie";"99,775";"99,775";"85356";"Freising";"Autohaus Mükra Freising GmbH";"ABR983774075620";"4.2.2021"
"SEE944187571925";"Sonne";"In Betrieb";"8.5.2019";"19.12.2019";"Solare Strahlungsenergie";"9,18";"9,18";"84326";"Falkenberg";"(natürliche Person)";"ABR987364667837";"28.1.2020"
"SEE912266658997";"PV Anlage 3";"In Betrieb";"29.11.2017";"19.12.2019";"Solare Strahlungsenergie";"19,44";"17";"93090";"Bach";"Metallbau Landsmann GmbH & Co.KG";"ABR976149316015";"7.1.2020"
"SEE916475798246";"Hausdach-Anlage";"In Betrieb";"20.4.2018";"19.12.2019";"Solare Strahlungsenergie";"8,25";"8,25";"84095";"Furth";"(natürliche Person)";"ABR990641494422";"19.12.2019"
"SEE901608467229";"Stefan Hausdach";"In Betrieb";"17.11.2018";"19.12.2019";"Solare Strahlungsenergie";"11,2";"9,2";"86756";"Reimlingen";"(natürliche Person)";"ABR903864317522";"19.12.2019"
"SEE984202142877";"EFH";"In Betrieb";"28.3.2017";"19.12.2019";"Solare Strahlungsenergie";"5,4";"4,6";"86381";"Krumbach";"(natürliche Person)";"ABR963719766127";"24.6.2023"
"SEE959547205952";"Solarpower";"In Betrieb";"20.8.2019";"19.12.2019";"Solare Strahlungsenergie";"9,5";"9";"86681";"Fünfstetten";"(natürliche Person)";"ABR902959192327";"19.12.2019"
"SEE949094050754";"Buchhofen Manndorf 26 66,960 Kwp";"In Betrieb";"10.5.2019";"19.12.2019";"Solare Strahlungsenergie";"66,96";"50";"94533";"Buchhofen";"(natürliche Person)";"ABR901899502395";"19.12.2019"
"SEE950980014217";"Photovoltaik-Anlage Hausdach";"In Betrieb";"18.4.2018";"19.12.2019";"Solare Strahlungsenergie";"9,76";"9,76";"86641";"Rain";"(natürliche Person)";"ABR997081550299";"30.1.2020"
"SEE955288413700";"wam r10";"In Betrieb";"17.8.2015";"19.12.2019";"Solare Strahlungsenergie";"5,44";"4,6";"90530";"Wendelstein";"(natürliche Person)";"ABR962439597578";"19.12.2019"
"SEE930992629159";"ASO-359548-18";"In Betrieb";"4.6.2018";"19.12.2019";"Solare Strahlungsenergie";"15,66";"15,66";"84100";"Niederaichbach";"(natürliche Person)";"ABR925612574360";"19.12.2019"
"SEE937985863040";"Hausdach";"In Betrieb";"24.7.2015";"19.12.2019";"Solare Strahlungsenergie";"10";"9,5";"87784";"Westerheim";"(natürliche Person)";"ABR946619248122";"17.7.2020"
"SEE986888757345";"Hallen Asbach";"In Betrieb";"27.8.2019";"19.12.2019";"Solare Strahlungsenergie";"151,04";"150";"86675";"Buchdorf";"(natürliche Person)";"ABR996839486675";"6.10.2023"
"SEE941462614339";"Hausdach";"In Betrieb";"15.12.2015";"19.12.2019";"Solare Strahlungsenergie";"16";"7,5";"94447";"Plattling";"(natürliche Person)";"ABR955457712566";"17.11.2020"
"SEE917190704451";"Hausdach";"In Betrieb";"26.7.2016";"19.12.2019";"Solare Strahlungsenergie";"6,84";"6,84";"93105";"Tegernheim";"(natürliche Person)";"ABR979988536521";"19.12.2019"
"SEE977888868339";"Königsonne";"In Betrieb";"23.1.2015";"19.12.2019";"Solare Strahlungsenergie";"6,12";"6";"86343";"Königsbrunn";"(natürliche Person)";"ABR979848809062";"19.12.2019"
"SEE997839367032";"Singlberg 2";"In Betrieb";"1.2.2018";"19.12.2019";"Solare Strahlungsenergie";"4,95";"4,95";"83104";"Tuntenhausen";"(natürliche Person)";"ABR968939164388";"19.12.2019"
"SEE927479966845";"Solaranlage WKH";"In Betrieb";"2.2.2016";"19.12.2019";"Solare Strahlungsenergie";"5,46";"5,1";"82065";"Baierbrunn";"Waldorfkindergarten Baierbrunn e. V.";"ABR905833064604";"19.12.2019"
"SEE917344369475";"Auer PV";"In Betrieb";"25.7.2018";"19.12.2019";"Solare Strahlungsenergie";"6,6";"4,6";"94094";"Rotthalmünster";"(natürliche Person)";"ABR942923822348";"19.12.2019"
"SEE997972639805";"MT35";"In Betrieb";"25.6.2016";"19.12.2019";"Solare Strahlungsenergie";"3,72";"3";"81829";"München";"(natürliche Person)";"ABR938288044037";"27.12.2019"
"SEE929899836593";"Solar2019";"In Betrieb";"3.12.2019";"19.12.2019";"Solare Strahlungsenergie";"9,8";"8";"63853";"Mömlingen";"(natürliche Person)";"ABR901926676051";"19.12.2019"
"SEE971907086445";"Garage 2 - EV";"In Betrieb";"3.7.2018";"19.12.2019";"Solare Strahlungsenergie";"19,32";"19,32";"94148";"Kirchham";"(natürliche Person)";"ABR991679995868";"22.3.2020"
"SEE942048263088";"PV-Anlage EV";"In Betrieb";"29.11.2019";"19.12.2019";"Solare Strahlungsenergie";"9,66";"9,66";"84371";"Triftern";"(natürliche Person)";"ABR990659851507";"3.11.2023"
"SEE922213287347";"Achen Karl";"In Betrieb";"27.11.2019";"19.12.2019";"Solare Strahlungsenergie";"7,965";"7,965";"82467";"Garmisch-Partenkirchen";"(natürliche Person)";"ABR949875488844";"15.9.2023"
"SEE924403813398";"Station Nördlingen";"In Betrieb";"24.1.2018";"19.12.2019";"Solare Strahlungsenergie";"28,5";"28,5";"86720";"Nördlingen";"Diakonie Donau-Ries gGmbH";"ABR934040935728";"19.12.2019"
"SEE963875239596";"Hausdach Süd";"In Betrieb";"12.10.2017";"19.12.2019";"Solare Strahlungsenergie";"8,37";"8,37";"86571";"Langenmosen";"(natürliche Person)";"ABR940868167852";"19.12.2019"
"SEE927677568773";"PV-Anlage VE";"In Betrieb";"29.11.2019";"19.12.2019";"Solare Strahlungsenergie";"89,7";"89,7";"84371";"Triftern";"(natürliche Person)";"ABR990659851507";"27.9.2023"
"SEE969326750641";"Wohnhaus";"In Betrieb";"23.12.2019";"19.12.2019";"Solare Strahlungsenergie";"9,28";"9,28";"86690";"Mertingen";"(natürliche Person)";"ABR997505871184";"18.9.2020"
"SEE981326093634";"Haus-Dach";"In Betrieb";"17.12.2019";"19.12.2019";"Solare Strahlungsenergie";"9,3";"9,3";"86681";"Fünfstetten";"(natürliche Person)";"ABR915275987416";"2.12.2020"
"SEE972483213355";"Carport";"In Betrieb";"17.7.2018";"19.12.2019";"Solare Strahlungsenergie";"4,725";"4,725";"94431";"Pilsting";"(natürliche Person)";"ABR906912534513";"19.12.2019"
