"MaStR-Nr. der Einheit";"Anzeige-Name der Einheit";"Betriebs-Status";"Inbetriebnahmedatum der Einheit";"Registrierungsdatum der Einheit";"Energieträger";"Bruttoleistung der Einheit";"Nettonennleistung der Einheit";"Postleitzahl";"Ort";"Name des Anlagenbetreibers (nur Org.)";"	MaStR-Nr. des Anlagenbetreibers";"Letzte Aktualisierung"
"SEE918008012218";"Ringstraße 5 b";"In Betrieb";"7.10.2022";"14.10.2022";"Solare Strahlungsenergie";"7,5";"6";"86558";"Hohenwart";"(natürliche Person)";"ABR977727684106";"14.10.2022"
"SEE950487380150";"PV Anlage Ost-/West Hausdach";"In Betrieb";"14.10.2022";"14.10.2022";"Solare Strahlungsenergie";"14,18";"10";"85104";"Pförring";"(natürliche Person)";"ABR931160813523";"23.12.2022"
"SEE957588447072";"Haibach";"In Betrieb";"14.10.2022";"14.10.2022";"Solare Strahlungsenergie";"0,76";"0,6";"63808";"Haibach";"(natürliche Person)";"ABR905972832782";"2.8.2023"
"SEE902710569757";"PV-Anlage";"In Betrieb";"21.9.2022";"14.10.2022";"Solare Strahlungsenergie";"4,8";"4,6";"85540";"Haar";"(natürliche Person)";"ABR913533216063";"14.10.2022"
"SEE945197736885";"Komplettpaket 770Wp - 1 x Bosswerk";"In Betrieb";"5.12.2022";"14.10.2022";"Solare Strahlungsenergie";"0,77";"0,6";"95234";"Sparneck";"(natürliche Person)";"ABR902030005256";"25.1.2023"
"SEE985866912943";"PV Anlage";"In Betrieb";"12.10.2022";"13.10.2022";"Solare Strahlungsenergie";"7,03";"7,03";"97274";"Leinach";"(natürliche Person)";"ABR984111375007";"30.3.2023"
"SEE947271579029";"Hausdach";"In Betrieb";"2.1.2023";"13.10.2022";"Solare Strahlungsenergie";"9,88";"9,88";"93499";"Zandt";"(natürliche Person)";"ABR964336120903";"27.6.2023"
"SEE988265753445";"Balkonkraftwerk";"In Betrieb";"30.9.2022";"13.10.2022";"Solare Strahlungsenergie";"0,8";"0,6";"94469";"Deggendorf";"(natürliche Person)";"ABR913135727707";"2.2.2024"
"SEE970774363420";"WKTKN1";"In Betrieb";"8.7.2022";"13.10.2022";"Solare Strahlungsenergie";"1,2";"0,6";"82024";"Taufkirchen";"(natürliche Person)";"ABR932066252324";"20.10.2023"
"SEE923124243088";"Balkonanlage";"In Betrieb";"19.6.2022";"13.10.2022";"Solare Strahlungsenergie";"0,68";"0,56";"82223";"Eichenau";"(natürliche Person)";"ABR920263819303";"16.2.2024"
"SEE913858506818";"Hausdach  PV Anlage";"In Betrieb";"12.10.2022";"13.10.2022";"Solare Strahlungsenergie";"9";"9";"83301";"Traunreut";"(natürliche Person)";"ABR932771226207";"13.10.2022"
"SEE926141051940";"PV-Anlage";"In Betrieb";"4.7.2022";"13.10.2022";"Solare Strahlungsenergie";"12,71";"10";"63825";"Westerngrund";"Photovotaik Petra Weiskopf";"ABR980865193782";"6.2.2023"
"SEE932902331350";"Steckerfertige Anlage";"In Betrieb";"3.10.2022";"13.10.2022";"Solare Strahlungsenergie";"0,75";"0,6";"92339";"Beilngries";"(natürliche Person)";"ABR907410735532";"20.1.2023"
"SEE957141742224";"Süddach";"In Betrieb";"13.10.2022";"13.10.2022";"Solare Strahlungsenergie";"7,12";"7,12";"90542";"Eckental";"(natürliche Person)";"ABR915586974402";"2.12.2022"
"SEE953141128778";"PV-Garagendach";"In Betrieb";"13.10.2022";"13.10.2022";"Solare Strahlungsenergie";"6,56";"5,76";"92367";"Pilsach";"(natürliche Person)";"ABR987424796972";"13.10.2022"
"SEE950883673511";"Photovoltaikanlage Am Essbach";"In Betrieb";"1.9.2022";"13.10.2022";"Solare Strahlungsenergie";"6,2";"5";"97318";"Kitzingen";"(natürliche Person)";"ABR967012494336";"15.12.2023"
"SEE923561147314";"PV-Anlage Hausdach";"In Betrieb";"16.9.2022";"13.10.2022";"Solare Strahlungsenergie";"6,23";"6";"91207";"Lauf";"(natürliche Person)";"ABR904084778896";"29.10.2022"
"SEE959005999317";"MYPVKC";"In Betrieb";"22.8.2022";"13.10.2022";"Solare Strahlungsenergie";"14,99";"10";"92421";"Schwandorf";"(natürliche Person)";"ABR921678129223";"5.4.2023"
"SEE940092474481";"Hausdach";"In Betrieb";"6.9.2022";"13.10.2022";"Solare Strahlungsenergie";"5,84";"5,84";"83052";"Bruckmühl";"(natürliche Person)";"ABR935535182450";"7.3.2023"
"SEE915343461138";"PV";"In Betrieb";"1.8.2022";"13.10.2022";"Solare Strahlungsenergie";"7,5";"6";"93333";"Neustadt";"(natürliche Person)";"ABR920011482803";"27.2.2023"
"SEE960884182400";"PV 2022";"In Betrieb";"3.6.2022";"13.10.2022";"Solare Strahlungsenergie";"202";"180";"97762";"Hammelburg";"Schmitter Hydraulik GmbH";"ABR915980064051";"22.12.2022"
"SEE986124766179";"August22_ARIE5";"In Betrieb";"12.8.2022";"13.10.2022";"Solare Strahlungsenergie";"9,72";"9,72";"86751";"Mönchsdeggingen";"(natürliche Person)";"ABR904425500438";"6.11.2022"
"SEE931731983495";"MiniPV";"In Betrieb";"12.10.2022";"13.10.2022";"Solare Strahlungsenergie";"0,8";"0,6";"91052";"Erlangen";"(natürliche Person)";"ABR927323344263";"13.10.2022"
"SEE960041981372";"PV Anlage";"In Betrieb";"22.9.2022";"13.10.2022";"Solare Strahlungsenergie";"15,015";"12,5";"93128";"Regenstauf";"(natürliche Person)";"ABR956996240329";"7.2.2023"
"SEE952447449617";"Solar Marienstein";"In Betrieb";"3.10.2022";"13.10.2022";"Solare Strahlungsenergie";"0,74";"0,6";"83666";"Waakirchen";"(natürliche Person)";"ABR920128078692";"11.5.2023"
"SEE930874496879";"Hausdach";"In Betrieb";"28.9.2022";"13.10.2022";"Solare Strahlungsenergie";"9,75";"9,75";"85104";"Pförring";"(natürliche Person)";"ABR922350488348";"9.5.2023"
"SEE956484919485";"Balkonkraftwerk";"In Betrieb";"17.11.2022";"13.10.2022";"Solare Strahlungsenergie";"0,8";"0,6";"87668";"Rieden";"(natürliche Person)";"ABR903800792734";"9.2.2024"
"SEE952099254843";"Mini PV Anlage 4a";"In Betrieb";"12.10.2022";"13.10.2022";"Solare Strahlungsenergie";"0,6";"0,6";"85368";"Moosburg";"(natürliche Person)";"ABR907774533355";"13.10.2022"
"SEE945277443344";"Hausdach, PV-Anlage";"In Betrieb";"19.8.2022";"13.10.2022";"Solare Strahlungsenergie";"8,14";"8";"85235";"Odelzhausen";"(natürliche Person)";"ABR924941759783";"5.12.2022"
"SEE922413069453";"PV";"In Betrieb";"30.6.2022";"13.10.2022";"Solare Strahlungsenergie";"6,8";"6";"85567";"Grafing";"(natürliche Person)";"ABR917462294772";"13.10.2022"
"SEE931248606658";"Garage";"In Betrieb";"29.9.2022";"13.10.2022";"Solare Strahlungsenergie";"5,25";"4,5";"82441";"Ohlstadt";"(natürliche Person)";"ABR926896028945";"13.10.2022"
"SEE912567234951";"PV";"In Betrieb";"1.10.2022";"13.10.2022";"Solare Strahlungsenergie";"11,88";"10";"85617";"Aßling";"(natürliche Person)";"ABR958408105998";"13.10.2022"
"SEE943350517630";"Hausdach 2022";"In Betrieb";"6.9.2022";"13.10.2022";"Solare Strahlungsenergie";"11,55";"9,2";"97633";"Höchheim";"(natürliche Person)";"ABR904690449265";"10.1.2023"
"SEE984776687606";"PV Anlage 2022";"In Betrieb";"18.10.2022";"13.10.2022";"Solare Strahlungsenergie";"6,4";"6,4";"96237";"Ebersdorf";"(natürliche Person)";"ABR994428966034";"4.1.2023"
"SEE928567201824";"Hausdach1";"In Betrieb";"10.10.2022";"13.10.2022";"Solare Strahlungsenergie";"9,75";"9,75";"87463";"Dietmannsried";"(natürliche Person)";"ABR962551791502";"26.6.2023"
"SEE955847170303";"PV Dach";"In Betrieb";"22.9.2022";"13.10.2022";"Solare Strahlungsenergie";"7,92";"7,92";"90480";"Nürnberg";"(natürliche Person)";"ABR977443147039";"14.4.2023"
"SEE972696520257";"Photovoltaik 730 Wp, 600W";"In Betrieb";"13.10.2022";"13.10.2022";"Solare Strahlungsenergie";"0,73";"0,6";"91242";"Ottensoos";"(natürliche Person)";"ABR989267015289";"24.1.2023"
"SEE997434097433";"PV-Anlage";"In Betrieb";"9.8.2022";"13.10.2022";"Solare Strahlungsenergie";"13,1";"12,5";"80638";"München";"(natürliche Person)";"ABR902278938613";"26.10.2022"
"SEE953473216082";"Garagendach";"In Betrieb";"11.8.2022";"13.10.2022";"Solare Strahlungsenergie";"4,44";"4,44";"86637";"Wertingen";"(natürliche Person)";"ABR941372359528";"1.12.2022"
"SEE997761241554";"PV-Ost";"In Betrieb";"7.10.2022";"13.10.2022";"Solare Strahlungsenergie";"19,68";"19,68";"87782";"Unteregg";"Völkle Christoph Michael, Völkle Stefanie GbR";"ABR925419361842";"17.7.2023"
"SEE918864188157";"priRhomb Duo";"In Betrieb";"10.10.2022";"13.10.2022";"Solare Strahlungsenergie";"0,72";"0,6";"97346";"Iphofen";"(natürliche Person)";"ABR926774654532";"30.10.2023"
"SEE978744803181";"Sonnenspeicher";"In Betrieb";"20.9.2022";"13.10.2022";"Solare Strahlungsenergie";"6,4";"4,6";"87477";"Sulzberg";"(natürliche Person)";"ABR998819887090";"19.9.2023"
"SEE967980309946";"Hausdach";"In Betrieb";"26.9.2022";"13.10.2022";"Solare Strahlungsenergie";"13,68";"13,68";"94491";"Hengersberg";"(natürliche Person)";"ABR964666540419";"13.10.2022"
"SEE944651961054";"PV-Anlage mit 6,56 kWp (2022)";"In Betrieb";"12.10.2022";"13.10.2022";"Solare Strahlungsenergie";"6,56";"5";"85276";"Pfaffenhofen";"(natürliche Person)";"ABR983024117148";"10.5.2023"
"SEE909041453014";"PV-Anlage_JD16_STE";"In Betrieb";"12.10.2022";"13.10.2022";"Solare Strahlungsenergie";"7,7";"7,7";"96231";"Bad Staffelstein";"(natürliche Person)";"ABR916679307374";"13.1.2023"
"SEE937790456543";"Stadel";"In Betrieb";"29.8.2022";"13.10.2022";"Solare Strahlungsenergie";"9,48";"8";"86498";"Kettershausen";"(natürliche Person)";"ABR947296032103";"13.4.2023"
"SEE944643016625";"Herma*Grie*2022*PV";"In Betrieb";"4.10.2022";"13.10.2022";"Solare Strahlungsenergie";"9,9";"9,9";"83556";"Griesstätt";"(natürliche Person)";"ABR942480491711";"13.10.2022"
"SEE987487704280";"Chammünster 45 - 9,88 kWp";"In Betrieb";"21.9.2022";"13.10.2022";"Solare Strahlungsenergie";"9,88";"9,88";"93413";"Cham";"(natürliche Person)";"ABR909256648168";"13.10.2022"
"SEE962230693837";"PV Amberg AMR";"In Betrieb";"25.8.2022";"13.10.2022";"Solare Strahlungsenergie";"40,1";"30";"92224";"Amberg";"Kolping-Bildungswerk in der Diözese Regensburg e.V.";"ABR927246414197";"11.1.2023"
"SEE960102673888";"Anlage 18,750 KWP";"In Betrieb";"12.10.2022";"13.10.2022";"Solare Strahlungsenergie";"18,75";"18,75";"94169";"Thurmansbang";"(natürliche Person)";"ABR998030145979";"30.1.2023"
"SEE937529744569";"PV Anlage Gasversorgung Unterfranken GmbH";"In Betrieb";"11.10.2022";"13.10.2022";"Solare Strahlungsenergie";"63";"50";"97076";"Würzburg";"Gasversorgung Unterfranken GmbH";"ABR941779688054";"13.10.2022"
"SEE914755424014";"PV-Anlage mit 6,75 kWp (2022)";"In Betrieb";"12.10.2022";"13.10.2022";"Solare Strahlungsenergie";"6,75";"6";"85276";"Pfaffenhofen";"(natürliche Person)";"ABR970051061230";"10.5.2023"
"SEE943442284921";"PV-Heim-Erweiterung";"In Betrieb";"29.7.2022";"13.10.2022";"Solare Strahlungsenergie";"6,29";"5,5";"94336";"Hunderdorf";"(natürliche Person)";"ABR982562248888";"12.12.2022"
"SEE943956821438";"PV D. Jungkunz Wickendorf";"In Betrieb";"2.9.2022";"13.10.2022";"Solare Strahlungsenergie";"9,84";"9,84";"96358";"Teuschnitz";"(natürliche Person)";"ABR963571817593";"2.11.2022"
"SEE990324828766";"PB-PV-Anlage";"In Betrieb";"3.8.2022";"13.10.2022";"Solare Strahlungsenergie";"14,8";"10";"93053";"Regensburg";"(natürliche Person)";"ABR976602521383";"12.12.2023"
"SEE988752276532";"Tröger Selbitz";"In Betrieb";"1.9.2022";"13.10.2022";"Solare Strahlungsenergie";"99,9";"99,9";"95152";"Selbitz";"Robert Tröger KG";"ABR995580856492";"2.6.2023"
"SEE929952374727";"F10";"In Betrieb";"26.10.2022";"13.10.2022";"Solare Strahlungsenergie";"19,25";"18,5";"63839";"Kleinwallstadt";"Dritte Mücke PV GbR";"ABR934085684629";"2.6.2023"
"SEE974329182306";"Wohnhaus";"In Betrieb";"11.6.2022";"13.10.2022";"Solare Strahlungsenergie";"13,32";"10";"83527";"Haag";"(natürliche Person)";"ABR915068686670";"8.11.2022"
"SEE992574324227";"H14";"In Betrieb";"24.10.2022";"13.10.2022";"Solare Strahlungsenergie";"9,24";"9,24";"63839";"Kleinwallstadt";"Dritte Mücke PV GbR";"ABR934085684629";"2.6.2023"
"SEE988585375341";"PV1_Lager";"In Betrieb";"20.9.2022";"13.10.2022";"Solare Strahlungsenergie";"61,88";"60";"86735";"Amerdingen";"(natürliche Person)";"ABR918528922424";"11.11.2022"
"SEE968295703009";"PV_Dach";"In Betrieb";"28.2.2022";"13.10.2022";"Solare Strahlungsenergie";"39,69";"30";"97828";"Marktheidenfeld";"(natürliche Person)";"ABR946893540752";"14.12.2022"
"SEE920588496982";"PV Anlage 2022";"In Betrieb";"6.10.2022";"13.10.2022";"Solare Strahlungsenergie";"8,8";"8,8";"82269";"Geltendorf";"(natürliche Person)";"ABR921280281838";"14.12.2022"
"SEE950438476123";"PV-Anlage mit 6,56 kWp (2022)";"In Betrieb";"12.10.2022";"13.10.2022";"Solare Strahlungsenergie";"6,56";"6";"85296";"Rohrbach";"(natürliche Person)";"ABR976045553910";"13.10.2022"
"SEE931138847970";"PV";"In Betrieb";"16.2.2023";"13.10.2022";"Solare Strahlungsenergie";"12,3";"10";"86833";"Ettringen";"(natürliche Person)";"ABR965406209429";"27.4.2023"
"SEE907411810191";"Gartenhaus";"In Betrieb";"4.10.2022";"13.10.2022";"Solare Strahlungsenergie";"0,74";"0,6";"91278";"Pottenstein";"(natürliche Person)";"ABR912892472431";"13.10.2022"
"SEE944034344238";"RoSoSolar";"In Betrieb";"24.6.2022";"13.10.2022";"Solare Strahlungsenergie";"10,73";"10,73";"91056";"Erlangen";"(natürliche Person)";"ABR958708060072";"13.10.2022"
"SEE956016529892";"Ostdach";"In Betrieb";"15.9.2022";"13.10.2022";"Solare Strahlungsenergie";"11,25";"10";"83543";"Rott";"(natürliche Person)";"ABR950599020371";"23.11.2022"
"SEE915485705053";"PV_mitSpeicher";"In Betrieb";"7.10.2022";"13.10.2022";"Solare Strahlungsenergie";"7,5";"7";"91154";"Roth";"(natürliche Person)";"ABR919246637799";"14.11.2022"
"SEE963440381248";"Dornbusch PV";"In Betrieb";"10.10.2022";"13.10.2022";"Solare Strahlungsenergie";"9,71";"9,71";"97225";"Zellingen";"(natürliche Person)";"ABR959374413865";"9.12.2022"
"SEE914278331578";"PV Anlage 9,24 kWp";"In Betrieb";"6.10.2022";"13.10.2022";"Solare Strahlungsenergie";"9,24";"9,24";"87647";"Kraftisried";"(natürliche Person)";"ABR928346536482";"18.1.2023"
"SEE945669975507";"11,700PV";"In Betrieb";"1.2.2022";"13.10.2022";"Solare Strahlungsenergie";"11,7";"10";"96155";"Buttenheim";"(natürliche Person)";"ABR941487787513";"1.12.2022"
"SEE917117220484";"Dach";"In Betrieb";"1.9.2022";"13.10.2022";"Solare Strahlungsenergie";"12,3";"12,3";"83233";"Bernau";"(natürliche Person)";"ABR950683379712";"17.7.2023"
"SEE948669978974";"Dach Süd";"In Betrieb";"6.10.2022";"13.10.2022";"Solare Strahlungsenergie";"5,6";"5,6";"91452";"Wilhermsdorf";"(natürliche Person)";"ABR928726202006";"29.4.2023"
"SEE975637608311";"Balkonkraftwerk";"In Betrieb";"14.10.2022";"13.10.2022";"Solare Strahlungsenergie";"0,76";"0,6";"85221";"Dachau";"(natürliche Person)";"ABR949600167105";"1.4.2023"
"SEE953143117756";"PV Anlage Süd/West";"In Betrieb";"8.9.2022";"13.10.2022";"Solare Strahlungsenergie";"9,75";"9,75";"94339";"Leiblfing";"(natürliche Person)";"ABR958534867821";"7.2.2023"
"SEE930265276929";"Schneidawind. Großostheim. 10.2022";"In Betrieb";"5.10.2022";"13.10.2022";"Solare Strahlungsenergie";"3,2";"3,2";"63762";"Großostheim";"(natürliche Person)";"ABR995656315786";"19.12.2022"
"SEE952565263478";"PV";"In Betrieb";"27.9.2022";"13.10.2022";"Solare Strahlungsenergie";"12";"10";"86633";"Neuburg";"(natürliche Person)";"ABR954169706351";"14.7.2023"
"SEE985342396397";"Hausdach + Carport";"In Betrieb";"6.10.2022";"13.10.2022";"Solare Strahlungsenergie";"9,92";"9,92";"94469";"Deggendorf";"(natürliche Person)";"ABR919011422995";"10.1.2023"
"SEE977260574209";"Meine PV-Erzeugung";"In Betrieb";"7.9.2022";"13.10.2022";"Solare Strahlungsenergie";"10";"10";"85457";"Wörth";"(natürliche Person)";"ABR921647284380";"15.11.2022"
"SEE943814145157";"Haus";"In Betrieb";"2.9.2022";"13.10.2022";"Solare Strahlungsenergie";"13,6";"10";"94262";"Kollnburg";"(natürliche Person)";"ABR904284064775";"19.12.2022"
"SEE956188851906";"PV Anlage 2022";"In Betrieb";"11.10.2022";"13.10.2022";"Solare Strahlungsenergie";"13,77";"13,77";"96450";"Coburg";"(natürliche Person)";"ABR962452906326";"24.11.2022"
"SEE986291135426";"PV Scheune";"In Betrieb";"14.4.2022";"13.10.2022";"Solare Strahlungsenergie";"6,84";"6";"94551";"Lalling";"(natürliche Person)";"ABR932838821963";"13.10.2022"
"SEE908017820287";"C000187555_AD_Hausdach";"In Betrieb";"10.10.2022";"13.10.2022";"Solare Strahlungsenergie";"6,08";"5,5";"93051";"Regensburg";"(natürliche Person)";"ABR981803816466";"29.1.2024"
"SEE904586599074";"PV-Anlage";"In Betrieb";"8.10.2022";"13.10.2022";"Solare Strahlungsenergie";"16,2";"14";"89297";"Roggenburg";"(natürliche Person)";"ABR909677296313";"26.4.2023"
"SEE937225413851";"PV-Anlage mit 9,99 kWp (2022)";"In Betrieb";"12.10.2022";"13.10.2022";"Solare Strahlungsenergie";"9,99";"9,99";"85290";"Geisenfeld";"(natürliche Person)";"ABR943048028707";"6.2.2023"
"SEE922540384856";"Hausdach";"In Betrieb";"2.8.2022";"13.10.2022";"Solare Strahlungsenergie";"7,17";"7";"86497";"Horgau";"(natürliche Person)";"ABR927956314176";"1.8.2023"
"SEE984585505474";"PVA Stuiber, Töding";"In Betrieb";"13.10.2022";"13.10.2022";"Solare Strahlungsenergie";"9,75";"8";"84164";"Moosthenning";"(natürliche Person)";"ABR997420687907";"13.10.2022"
"SEE918694433656";"Dachanlage";"In Betrieb";"22.9.2022";"13.10.2022";"Solare Strahlungsenergie";"6,56";"5";"92637";"Weiden";"(natürliche Person)";"ABR974199671290";"18.9.2023"
"SEE904467767318";"Hausdach 2022";"In Betrieb";"29.9.2022";"13.10.2022";"Solare Strahlungsenergie";"9,72";"8,6";"97618";"Wollbach";"(natürliche Person)";"ABR938705577179";"30.10.2022"
"SEE932390178390";"Renner Hans";"In Betrieb";"12.10.2022";"13.10.2022";"Solare Strahlungsenergie";"9,84";"9,84";"92281";"Königstein";"(natürliche Person)";"ABR999102613181";"8.11.2023"
"SEE953916303836";"Dachkraftwerk";"In Betrieb";"20.8.2022";"13.10.2022";"Solare Strahlungsenergie";"6,935";"6";"92364";"Deining";"(natürliche Person)";"ABR971772991370";"20.2.2023"
"SEE995964458618";"PV Anlage";"In Betrieb";"4.10.2022";"13.10.2022";"Solare Strahlungsenergie";"11,89";"11,89";"83059";"Kolbermoor";"(natürliche Person)";"ABR965469038325";"13.10.2022"
"SEE987469920554";"Photovoltaikanlage";"In Betrieb";"27.7.2021";"13.10.2022";"Solare Strahlungsenergie";"20,25";"17,1";"97631";"Bad Königshofen";"(natürliche Person)";"ABR949482656148";"1.12.2022"
"SEE970790754974";"Ludwig-Thoma-Str., Treuchtlingen";"In Betrieb";"7.8.2022";"13.10.2022";"Solare Strahlungsenergie";"9,92";"9,92";"91757";"Treuchtlingen";"(natürliche Person)";"ABR995311464262";"3.4.2023"
"SEE907741394125";"DF-Photovoltaik";"In Betrieb";"25.3.2022";"13.10.2022";"Solare Strahlungsenergie";"19,88";"18";"94539";"Grafling";"(natürliche Person)";"ABR903958457998";"15.12.2022"
"SEE974828794307";"PV-Anlage";"In Betrieb";"28.9.2022";"13.10.2022";"Solare Strahlungsenergie";"16,2";"12";"82346";"Andechs";"(natürliche Person)";"ABR989390607757";"1.3.2023"
"SEE957268207873";"C000116313_KW_Hausdach";"In Betrieb";"12.10.2022";"13.10.2022";"Solare Strahlungsenergie";"8,36";"6";"95336";"Mainleus";"(natürliche Person)";"ABR994006081432";"10.8.2023"
"SEE961979110261";"PV-Anlage mit 29,16 kWp (2022)";"In Betrieb";"12.10.2022";"13.10.2022";"Solare Strahlungsenergie";"29,16";"26";"85777";"Fahrenzhausen";"(natürliche Person)";"ABR985052403187";"26.5.2023"
"SEE989901702919";"PV-Garage-Süd";"In Betrieb";"12.9.2022";"13.10.2022";"Solare Strahlungsenergie";"17,82";"15";"85737";"Ismaning";"(natürliche Person)";"ABR929936086493";"29.2.2024"
"SEE979720124245";"PV Fam. Steger";"In Betrieb";"4.8.2022";"13.10.2022";"Solare Strahlungsenergie";"21,518";"21,518";"92237";"Sulzbach-Rosenberg";"(natürliche Person)";"ABR944998566646";"2.12.2022"
"SEE988323886276";"C000189309_ML_Hausdach";"In Betrieb";"12.10.2022";"13.10.2022";"Solare Strahlungsenergie";"9,88";"8";"97723";"Oberthulba";"(natürliche Person)";"ABR980761857900";"30.5.2023"
"SEE994848967147";"Elsestrom";"In Betrieb";"21.9.2022";"13.10.2022";"Solare Strahlungsenergie";"6,15";"5";"89331";"Burgau";"(natürliche Person)";"ABR943362260272";"21.10.2022"
"SEE904629074193";"Geppert PV";"In Betrieb";"28.9.2022";"13.10.2022";"Solare Strahlungsenergie";"17,465";"16";"97789";"Oberleichtersbach";"(natürliche Person)";"ABR999054869766";"28.11.2022"
"SEE975551816557";"Ponhardsberger Feld 10a";"In Betrieb";"1.7.2022";"13.10.2022";"Solare Strahlungsenergie";"8,88";"8";"84332";"Hebertsfelden";"(natürliche Person)";"ABR921718984492";"15.11.2022"
"SEE972920518951";"ABR909143252621";"In Betrieb";"11.1.2023";"13.10.2022";"Solare Strahlungsenergie";"17,82";"15";"85049";"Ingolstadt";"(natürliche Person)";"ABR909143252621";"3.11.2023"
"SEE932880313829";"Garagenhaus PV";"In Betrieb";"4.10.2022";"13.10.2022";"Solare Strahlungsenergie";"4,45";"4,45";"90482";"Nürnberg";"(natürliche Person)";"ABR974165484374";"13.10.2022"
"SEE980174064377";"Hausdach";"In Betrieb";"20.6.2022";"13.10.2022";"Solare Strahlungsenergie";"18,63";"18,63";"97456";"Dittelbrunn";"(natürliche Person)";"ABR982128541408";"8.11.2022"
"SEE961492175822";"PV-Grochla";"In Betrieb";"1.10.2022";"13.10.2022";"Solare Strahlungsenergie";"0,4";"0,3";"96482";"Ahorn";"(natürliche Person)";"ABR966019466926";"13.10.2022"
"SEE912134629418";"Hausdach-184.2022";"In Betrieb";"28.9.2022";"13.10.2022";"Solare Strahlungsenergie";"13,43";"13,2";"97833";"Frammersbach";"(natürliche Person)";"ABR921284732237";"18.10.2022"
"SEE967758471943";"PV Anlage";"In Betrieb";"29.9.2022";"13.10.2022";"Solare Strahlungsenergie";"15";"13";"94342";"Irlbach";"(natürliche Person)";"ABR981691972329";"13.10.2022"
"SEE911869228309";"PV-Module Hauptdach";"In Betrieb";"19.4.2023";"13.10.2022";"Solare Strahlungsenergie";"14,63";"10";"92260";"Ammerthal";"(natürliche Person)";"ABR931309937288";"27.6.2023"
"SEE904488664139";"PV-Anlage";"In Betrieb";"13.10.2022";"13.10.2022";"Solare Strahlungsenergie";"13,12";"13,12";"83278";"Traunstein";"(natürliche Person)";"ABR923107075798";"19.5.2023"
"SEE951609946995";"Labordach";"In Betrieb";"13.4.2022";"13.10.2022";"Solare Strahlungsenergie";"29,63";"29,63";"82515";"Wolfratshausen";"(natürliche Person)";"ABR913693231258";"8.11.2022"
"SEE985261735833";"PV Anlage";"In Betrieb";"29.9.2022";"13.10.2022";"Solare Strahlungsenergie";"17,01";"15";"86650";"Wemding";"(natürliche Person)";"ABR903043066296";"13.10.2022"
"SEE918464129642";"Solarsystem Trinasolar";"In Betrieb";"10.10.2022";"13.10.2022";"Solare Strahlungsenergie";"0,8";"0,6";"90542";"Eckental";"(natürliche Person)";"ABR933060141027";"30.12.2022"
"SEE972753786954";"Balkonkraftwerk";"In Betrieb";"13.10.2022";"13.10.2022";"Solare Strahlungsenergie";"0,3";"0,3";"97737";"Gemünden";"(natürliche Person)";"ABR912165316387";"29.8.2023"
