"MaStR-Nr. der Einheit";"Anzeige-Name der Einheit";"Betriebs-Status";"Inbetriebnahmedatum der Einheit";"Registrierungsdatum der Einheit";"Energieträger";"Bruttoleistung der Einheit";"Nettonennleistung der Einheit";"Postleitzahl";"Ort";"Name des Anlagenbetreibers (nur Org.)";"	MaStR-Nr. des Anlagenbetreibers";"Letzte Aktualisierung"
"SEE957254987918";"PV-Anlage";"In Betrieb";"11.4.2023";"13.4.2023";"Solare Strahlungsenergie";"9,75";"9";"96472";"Rödental";"(natürliche Person)";"ABR914667814521";"12.7.2023"
"SEE981973486322";"Hausdach Südseite";"In Betrieb";"2.1.2023";"13.4.2023";"Solare Strahlungsenergie";"9,315";"9,315";"91475";"Lonnerstadt";"(natürliche Person)";"ABR923692058435";"7.8.2023"
"SEE992452947180";"Hausdach";"In Betrieb";"12.4.2023";"13.4.2023";"Solare Strahlungsenergie";"12,75";"12";"83646";"Bad Tölz";"(natürliche Person)";"ABR953593376611";"30.1.2024"
"SEE996645309939";"1. Einheit PV-Anlage";"In Betrieb";"4.4.2023";"13.4.2023";"Solare Strahlungsenergie";"9,2";"9,2";"91341";"Röttenbach";"(natürliche Person)";"ABR988777726111";"13.4.2023"
"SEE984339535450";"solli";"In Betrieb";"13.4.2023";"13.4.2023";"Solare Strahlungsenergie";"0,6";"0,6";"86368";"Gersthofen";"(natürliche Person)";"ABR912967564122";"13.4.2023"
"SEE923154344717";"Mini-PV";"In Betrieb";"13.4.2023";"13.4.2023";"Solare Strahlungsenergie";"0,65";"0,6";"97528";"Sulzdorf";"(natürliche Person)";"ABR964936066946";"30.11.2023"
"SEE997252286392";"Wohnhaus 2023";"In Betrieb";"12.4.2023";"13.4.2023";"Solare Strahlungsenergie";"8";"8";"89437";"Haunsheim";"(natürliche Person)";"ABR925914348850";"2.9.2023"
"SEE953248535608";"PV-Anlage mit 9,72 kWp (2023)";"In Betrieb";"13.4.2023";"13.4.2023";"Solare Strahlungsenergie";"9,72";"9,72";"85276";"Pfaffenhofen";"(natürliche Person)";"ABR911993150323";"30.8.2023"
"SEE956273267056";"PV MDS4";"In Betrieb";"13.4.2023";"13.4.2023";"Solare Strahlungsenergie";"6,48";"6,48";"86971";"Peiting";"(natürliche Person)";"ABR905705836742";"13.4.2023"
"SEE977487656856";"PV Anlage ASWR Dach";"In Betrieb";"20.11.2022";"13.4.2023";"Solare Strahlungsenergie";"5,17";"5,17";"82223";"Eichenau";"(natürliche Person)";"ABR936090396696";"13.4.2023"
"SEE987326442175";"Mein.Solarwerk";"In Betrieb";"13.4.2023";"13.4.2023";"Solare Strahlungsenergie";"0,83";"0,6";"91275";"Auerbach";"(natürliche Person)";"ABR975131008846";"12.8.2023"
"SEE999886889956";"PV Garage";"In Betrieb";"2.2.2022";"13.4.2023";"Solare Strahlungsenergie";"9,6";"8";"90559";"Burgthann";"(natürliche Person)";"ABR991417201008";"25.4.2023"
"SEE977262934131";"PV-Anlage";"In Betrieb";"21.3.2023";"13.4.2023";"Solare Strahlungsenergie";"9,75";"9";"95326";"Kulmbach";"(natürliche Person)";"ABR947526545823";"3.8.2023"
"SEE937813418794";"Osterweiterung";"In Betrieb";"12.4.2023";"13.4.2023";"Solare Strahlungsenergie";"1,925";"1,925";"83139";"Söchtenau";"(natürliche Person)";"ABR979112402401";"19.4.2023"
"SEE968935247795";"DE23-PV";"In Betrieb";"10.3.2023";"13.4.2023";"Solare Strahlungsenergie";"9,49";"9,49";"86666";"Burgheim";"(natürliche Person)";"ABR926506271426";"13.4.2023"
"SEE994839263029";"PV-Anlage Scheper";"In Betrieb";"11.4.2023";"13.4.2023";"Solare Strahlungsenergie";"15,12";"15";"84419";"Schwindegg";"(natürliche Person)";"ABR955580752231";"1.3.2024"
"SEE907405810848";"PV Anlage";"In Betrieb";"30.3.2023";"13.4.2023";"Solare Strahlungsenergie";"14,76";"14,76";"83607";"Holzkirchen";"(natürliche Person)";"ABR910524622506";"3.7.2023"
"SEE946249020358";"PV-Anlage";"In Betrieb";"13.4.2023";"13.4.2023";"Solare Strahlungsenergie";"7,5";"6";"91522";"Ansbach";"(natürliche Person)";"ABR931601724975";"19.6.2023"
"SEE962616157380";"Solar2023";"In Betrieb";"13.4.2023";"13.4.2023";"Solare Strahlungsenergie";"0,8";"0,6";"86356";"Neusäß";"(natürliche Person)";"ABR923997161397";"13.4.2023"
"SEE950749581370";"ABR951431155213";"In Betrieb";"12.4.2023";"13.4.2023";"Solare Strahlungsenergie";"0,6";"0,6";"87616";"Marktoberdorf";"(natürliche Person)";"ABR951431155213";"13.4.2023"
"SEE929785847009";"Hausdach";"In Betrieb";"29.3.2023";"13.4.2023";"Solare Strahlungsenergie";"11,34";"9,2";"93051";"Regensburg";"(natürliche Person)";"ABR986495108547";"13.4.2023"
"SEE902174081550";"Balkon1";"In Betrieb";"13.4.2023";"13.4.2023";"Solare Strahlungsenergie";"0,8";"0,6";"96224";"Burgkunstadt";"(natürliche Person)";"ABR938085637418";"13.4.2023"
"SEE960918493984";"PV-Anlage";"In Betrieb";"3.4.2023";"13.4.2023";"Solare Strahlungsenergie";"12";"10";"96352";"Wilhelmsthal";"(natürliche Person)";"ABR963071703280";"12.6.2023"
"SEE908522359753";"Hausdach";"In Betrieb";"11.4.2023";"13.4.2023";"Solare Strahlungsenergie";"12,15";"10";"83370";"Seeon";"(natürliche Person)";"ABR936977021185";"11.5.2023"
"SEE936192087980";"Lorenz und Margit PV";"In Betrieb";"13.4.2023";"13.4.2023";"Solare Strahlungsenergie";"0,88";"0,6";"94577";"Winzer";"(natürliche Person)";"ABR911650845203";"11.5.2023"
"SEE960384947066";"Galgenhöhe 12";"In Betrieb";"11.4.2023";"13.4.2023";"Solare Strahlungsenergie";"5,67";"5";"94234";"Viechtach";"(natürliche Person)";"ABR954425092396";"12.6.2023"
"SEE936041304015";"Freund22";"In Betrieb";"21.10.2022";"13.4.2023";"Solare Strahlungsenergie";"9,84";"9,84";"85598";"Baldham";"(natürliche Person)";"ABR926781792050";"28.11.2023"
"SEE917061644893";"ABR920530141380";"In Betrieb";"13.3.2023";"13.4.2023";"Solare Strahlungsenergie";"7,2";"6";"91710";"Gunzenhausen";"(natürliche Person)";"ABR920530141380";"19.5.2023"
"SEE955703311062";"PV auf Hausdach";"In Betrieb";"29.3.2023";"13.4.2023";"Solare Strahlungsenergie";"11,34";"10";"90473";"Nürnberg";"(natürliche Person)";"ABR911047309233";"13.4.2023"
"SEE921958370840";"Solar_Privat_Postraße";"In Betrieb";"30.3.2023";"13.4.2023";"Solare Strahlungsenergie";"9,18";"9,18";"97285";"Röttingen";"(natürliche Person)";"ABR999242034228";"13.4.2023"
"SEE967955997260";"PV-Anlage";"In Betrieb";"13.4.2023";"13.4.2023";"Solare Strahlungsenergie";"14,76";"14,76";"83365";"Nußdorf";"(natürliche Person)";"ABR923194717205";"13.4.2023"
"SEE925976066525";"PV-Anlage";"In Betrieb";"1.3.2023";"13.4.2023";"Solare Strahlungsenergie";"9,75";"9,75";"86517";"Wehringen";"(natürliche Person)";"ABR972148579772";"23.8.2023"
"SEE947456181146";"WeissmAri1Whorn";"In Betrieb";"13.4.2023";"13.4.2023";"Solare Strahlungsenergie";"15,12";"10";"89264";"Weißenhorn";"(natürliche Person)";"ABR918376959672";"29.6.2023"
"SEE929284601669";"PV-Carport";"In Betrieb";"22.2.2023";"13.4.2023";"Solare Strahlungsenergie";"6,5";"6";"84130";"Dingolfing";"(natürliche Person)";"ABR999808194274";"24.4.2023"
"SEE903217329042";"Photovoltaik Privathaus";"In Betrieb";"13.3.2023";"13.4.2023";"Solare Strahlungsenergie";"10,4";"8";"91315";"Höchstadt";"(natürliche Person)";"ABR991354108002";"13.4.2023"
"SEE964267840925";"PV-Anlage Privat";"In Betrieb";"11.4.2023";"13.4.2023";"Solare Strahlungsenergie";"3,72";"3,72";"82407";"Wielenbach";"Josef und Verena Guggemos GbR";"ABR962201383705";"28.11.2023"
"SEE959816199081";"KA20220926-199861";"In Betrieb";"12.4.2023";"13.4.2023";"Solare Strahlungsenergie";"10";"10";"83395";"Freilassing";"(natürliche Person)";"ABR990968467376";"14.4.2023"
"SEE983342196047";"Hausdach";"In Betrieb";"12.4.2023";"13.4.2023";"Solare Strahlungsenergie";"19,845";"19,845";"91611";"Lehrberg";"(natürliche Person)";"ABR925245766354";"26.9.2023"
"SEE918811782971";"Dach";"In Betrieb";"22.2.2023";"13.4.2023";"Solare Strahlungsenergie";"6,84";"6,84";"91325";"Adelsdorf";"(natürliche Person)";"ABR958922499467";"2.12.2023"
"SEE918790997373";"PV-Anlage15,12kwp";"In Betrieb";"22.3.2023";"13.4.2023";"Solare Strahlungsenergie";"15,12";"15";"94086";"Bad Griesbach";"(natürliche Person)";"ABR902278457145";"6.12.2023"
"SEE937746052706";"Hausdach A4";"In Betrieb";"13.2.2023";"13.4.2023";"Solare Strahlungsenergie";"29,25";"15";"63834";"Sulzbach";"Bretz & Hufer Gebäudesystemt. GmbH Bretz & Hufer Gebäudesystemt.GmbH";"ABR975608157886";"20.12.2023"
"SEE901181780883";"Hausdach SL 11 MASTR-NR: ABR947753360787";"In Betrieb";"7.6.2023";"13.4.2023";"Solare Strahlungsenergie";"14,4";"13";"85110";"Kipfenberg";"(natürliche Person)";"ABR947753360787";"1.3.2024"
"SEE920263613994";"Photovoltaik 1";"In Betrieb";"6.4.2023";"13.4.2023";"Solare Strahlungsenergie";"8,2";"8";"86747";"Maihingen";"(natürliche Person)";"ABR930702214217";"6.1.2024"
"SEE983132582456";"PV-Anlage10,26kWp";"In Betrieb";"28.3.2023";"13.4.2023";"Solare Strahlungsenergie";"10,26";"10";"94072";"Bad Füssing";"(natürliche Person)";"ABR924211240423";"23.5.2023"
"SEE982833015546";"PV-Anlage";"In Betrieb";"4.3.2023";"13.4.2023";"Solare Strahlungsenergie";"6";"6";"63776";"Mömbris";"(natürliche Person)";"ABR973363289040";"13.6.2023"
"SEE946715253310";"C000451620_RP_Hausdach";"In Betrieb";"11.4.2023";"13.4.2023";"Solare Strahlungsenergie";"11,48";"8";"91154";"Roth";"(natürliche Person)";"ABR916604868550";"27.7.2023"
"SEE916266279732";"PV-Dach";"In Betrieb";"17.3.2023";"13.4.2023";"Solare Strahlungsenergie";"8,2";"8,2";"94130";"Obernzell";"(natürliche Person)";"ABR941347227845";"13.6.2023"
"SEE917101092707";"VNFalke";"In Betrieb";"13.4.2023";"13.4.2023";"Solare Strahlungsenergie";"0,8";"0,6";"84539";"Ampfing";"(natürliche Person)";"ABR953390717570";"1.8.2023"
"SEE988454014920";"MenzingerPV";"In Betrieb";"13.4.2023";"13.4.2023";"Solare Strahlungsenergie";"8,2";"8";"83483";"Bischofswiesen";"(natürliche Person)";"ABR982085297967";"19.6.2023"
"SEE930177380875";"Garagendach";"In Betrieb";"16.3.2023";"13.4.2023";"Solare Strahlungsenergie";"9,72";"9,72";"85049";"Ingolstadt";"(natürliche Person)";"ABR993466607039";"13.4.2023"
"SEE999028867699";"1514_Lidl_Garching";"In Betrieb";"13.2.2023";"13.4.2023";"Solare Strahlungsenergie";"98,415";"90";"85748";"Garching";"Lidl Vertriebs-GmbH & Co. KG";"ABR937880801154";"19.4.2023"
"SEE993929960503";"Balkonkraftwerk";"In Betrieb";"22.3.2023";"13.4.2023";"Solare Strahlungsenergie";"0,82";"0,6";"93161";"Sinzing";"(natürliche Person)";"ABR996330656935";"20.2.2024"
"SEE918352731230";"Solar300W";"In Betrieb";"12.4.2023";"13.4.2023";"Solare Strahlungsenergie";"0,3";"0,3";"96450";"Coburg";"(natürliche Person)";"ABR924451053869";"21.11.2023"
"SEE903065932302";"PV-Anlage6,48kWp";"In Betrieb";"31.3.2023";"13.4.2023";"Solare Strahlungsenergie";"6,48";"4,6";"94060";"Pocking";"(natürliche Person)";"ABR947443309010";"5.7.2023"
"SEE946200827965";"PV 2";"In Betrieb";"15.3.2023";"13.4.2023";"Solare Strahlungsenergie";"6,15";"6,15";"84574";"Taufkirchen";"(natürliche Person)";"ABR967086413738";"30.8.2023"
"SEE989253721453";"SEE988468686298";"In Betrieb";"14.12.2022";"13.4.2023";"Solare Strahlungsenergie";"4,55";"4,55";"96237";"Ebersdorf";"(natürliche Person)";"ABR969376253093";"16.5.2023"
"SEE926289567884";"Pv-Anlage";"In Betrieb";"27.2.2023";"13.4.2023";"Solare Strahlungsenergie";"6,46";"6,46";"85229";"Markt Indersdorf";"(natürliche Person)";"ABR932779969168";"23.5.2023"
"SEE931258953537";"KA20221122-213075";"In Betrieb";"11.4.2023";"13.4.2023";"Solare Strahlungsenergie";"12,45";"10";"82299";"Türkenfeld";"(natürliche Person)";"ABR945024690564";"27.6.2023"
"SEE938096818134";"PV-Anlage19,76kWp";"In Betrieb";"30.3.2023";"13.4.2023";"Solare Strahlungsenergie";"19,76";"19,76";"94496";"Ortenburg";"(natürliche Person)";"ABR904446546644";"3.7.2023"
"SEE928310573802";"Jahnsolar";"In Betrieb";"30.3.2023";"13.4.2023";"Solare Strahlungsenergie";"5,04";"4,6";"86485";"Biberbach";"(natürliche Person)";"ABR919218367549";"13.4.2023"
"SEE928669174439";"Hausdach";"In Betrieb";"13.4.2023";"13.4.2023";"Solare Strahlungsenergie";"6,375";"6";"84416";"Taufkirchen";"(natürliche Person)";"ABR958321993177";"13.4.2023"
"SEE942439337398";"Zentrale des Wahnsinns";"In Betrieb";"13.4.2023";"13.4.2023";"Solare Strahlungsenergie";"15,2";"10";"85778";"Haimhausen";"(natürliche Person)";"ABR991250164980";"31.7.2023"
"SEE931218346188";"Hausdach S/N";"In Betrieb";"31.3.2023";"13.4.2023";"Solare Strahlungsenergie";"12,15";"10";"90559";"Burgthann";"(natürliche Person)";"ABR980800523650";"20.7.2023"
"SEE985213559654";"Erzeugungsanlage-Volker Pohl";"In Betrieb";"17.3.2023";"13.4.2023";"Solare Strahlungsenergie";"10,125";"7,6";"96486";"Lautertal";"(natürliche Person)";"ABR986464368668";"10.8.2023"
"SEE948301533998";"EsPan Gräfelfing";"In Betrieb";"3.4.2023";"13.4.2023";"Solare Strahlungsenergie";"7,38";"7,38";"82166";"Gräfelfing";"(natürliche Person)";"ABR912047331057";"15.6.2023"
"SEE956576455631";"derfnamMH";"In Betrieb";"11.4.2023";"13.4.2023";"Solare Strahlungsenergie";"9,86";"9,86";"96148";"Baunach";"(natürliche Person)";"ABR952619266882";"13.4.2023"
"SEE943601459450";"PV-Anlage";"In Betrieb";"23.3.2023";"13.4.2023";"Solare Strahlungsenergie";"8,61";"8,5";"97215";"Uffenheim";"(natürliche Person)";"ABR907330684439";"15.8.2023"
"SEE925954789217";"Huawei Luna 2000";"In Betrieb";"6.4.2023";"13.4.2023";"Solare Strahlungsenergie";"13,28";"10";"84130";"Dingolfing";"(natürliche Person)";"ABR944285105206";"25.5.2023"
"SEE969857788298";"Balkonkraftwerk";"In Betrieb";"13.4.2023";"13.4.2023";"Solare Strahlungsenergie";"0,6";"0,6";"82362";"Weilheim";"(natürliche Person)";"ABR969784007820";"16.2.2024"
"SEE973963212622";"PV20,5kWp";"In Betrieb";"5.4.2023";"13.4.2023";"Solare Strahlungsenergie";"20,5";"20,5";"93413";"Cham";"(natürliche Person)";"ABR990328127285";"13.4.2023"
"SEE947596487979";"PV-Anlage9,75kWp";"In Betrieb";"28.3.2023";"13.4.2023";"Solare Strahlungsenergie";"9,75";"9,75";"94542";"Haarbach";"(natürliche Person)";"ABR931347884612";"5.7.2023"
"SEE960372513457";"Hausdach";"In Betrieb";"6.4.2023";"13.4.2023";"Solare Strahlungsenergie";"6,375";"6";"94405";"Landau";"(natürliche Person)";"ABR974962913602";"16.5.2023"
"SEE952096282429";"PV_Wegatech";"In Betrieb";"1.4.2023";"13.4.2023";"Solare Strahlungsenergie";"10";"10";"86447";"Aindling";"(natürliche Person)";"ABR925761997607";"28.11.2023"
"SEE912171667756";"Am Sonnenstuhl 20";"In Betrieb";"13.4.2023";"13.4.2023";"Solare Strahlungsenergie";"8,19";"8";"91166";"Georgensgmünd";"(natürliche Person)";"ABR964891355451";"13.4.2023"
"SEE928884242449";"Wohnhaus Nr. 6";"In Betrieb";"27.3.2023";"13.4.2023";"Solare Strahlungsenergie";"17,01";"14,6";"91325";"Adelsdorf";"(natürliche Person)";"ABR920132401905";"15.12.2023"
"SEE932875863100";"Aling";"In Betrieb";"28.2.2023";"13.4.2023";"Solare Strahlungsenergie";"15,2";"15,2";"83339";"Chieming";"(natürliche Person)";"ABR967012978133";"6.10.2023"
"SEE969350879417";"Hausdach13.04";"In Betrieb";"13.1.2023";"13.4.2023";"Solare Strahlungsenergie";"9,72";"9,72";"96358";"Teuschnitz";"(natürliche Person)";"ABR942993807733";"27.4.2023"
"SEE933521026030";"Ablestraße1";"In Betrieb";"1.4.2023";"13.4.2023";"Solare Strahlungsenergie";"0,6";"0,6";"84508";"Burgkirchen";"(natürliche Person)";"ABR979949052176";"19.6.2023"
"SEE907163914413";"PV Wohnhaus 2023";"In Betrieb";"13.4.2023";"13.4.2023";"Solare Strahlungsenergie";"13,68";"12";"86500";"Kutzenhausen";"(natürliche Person)";"ABR903698354168";"19.9.2023"
"SEE912531308251";"Münchsdorferstrasse 6a";"In Betrieb";"28.3.2023";"13.4.2023";"Solare Strahlungsenergie";"12,6";"10";"94439";"Roßbach";"(natürliche Person)";"ABR906391581862";"28.4.2023"
"SEE930575367058";"PV-Hausdach 1";"In Betrieb";"25.1.2023";"13.4.2023";"Solare Strahlungsenergie";"4";"4";"94469";"Deggendorf";"(natürliche Person)";"ABR974199484661";"7.9.2023"
"SEE936778877929";"PV Bürogebäude";"In Betrieb";"7.11.2022";"13.4.2023";"Solare Strahlungsenergie";"29,64";"29,64";"91722";"Arberg";"Antritt-Bau GmbH + Co. KG";"ABR981727480521";"29.8.2023"
"SEE967391912605";"PV-Anlage39,36kWp";"In Betrieb";"29.3.2023";"13.4.2023";"Solare Strahlungsenergie";"39,36";"30";"94501";"Beutelsbach";"Huber Solar GbR";"ABR942057254602";"13.4.2023"
"SEE970554141569";"Maschinenhalle 99,75";"In Betrieb";"2.8.2022";"13.4.2023";"Solare Strahlungsenergie";"99,75";"91";"84140";"Gangkofen";"(natürliche Person)";"ABR934108379754";"27.9.2023"
"SEE965035034454";"WW Roth";"In Betrieb";"28.3.2023";"13.4.2023";"Solare Strahlungsenergie";"14,8";"14,8";"91154";"Roth";"Stadtwerke Roth";"ABR922464700886";"13.4.2023"
"SEE963160717334";"PV Anlage";"In Betrieb";"12.4.2023";"13.4.2023";"Solare Strahlungsenergie";"4,1";"4,1";"85521";"Riemerling";"(natürliche Person)";"ABR935043835633";"13.4.2023"
"SEE953152102125";"Hausdach";"In Betrieb";"6.4.2023";"13.4.2023";"Solare Strahlungsenergie";"9,62";"8,2";"83413";"Fridolfing";"(natürliche Person)";"ABR911258896652";"27.4.2023"
"SEE966931910231";"Dachkraftwerk Merl";"In Betrieb";"29.3.2023";"13.4.2023";"Solare Strahlungsenergie";"9,855";"9,855";"92421";"Schwandorf";"(natürliche Person)";"ABR967264078773";"10.5.2023"
"SEE914406199339";"PV-Anlage5,85kWp";"In Betrieb";"29.3.2023";"13.4.2023";"Solare Strahlungsenergie";"5,85";"5,85";"94099";"Ruhstorf";"(natürliche Person)";"ABR917379677583";"27.4.2023"
"SEE947877120199";"PV-Anlage 2023";"In Betrieb";"4.4.2023";"13.4.2023";"Solare Strahlungsenergie";"9,72";"9,2";"97723";"Oberthulba";"(natürliche Person)";"ABR934115377040";"13.4.2023"
"SEE938304185676";"Dachkraftwerk";"In Betrieb";"13.4.2023";"13.4.2023";"Solare Strahlungsenergie";"8,47";"8,47";"86391";"Stadtbergen";"(natürliche Person)";"ABR960668100187";"18.10.2023"
"SEE965040558310";"PV-Anlage";"In Betrieb";"30.3.2023";"13.4.2023";"Solare Strahlungsenergie";"6";"6";"82343";"Pöcking";"(natürliche Person)";"ABR977065492067";"26.6.2023"
"SEE979474199070";"PV_Wegatech";"In Betrieb";"4.4.2023";"13.4.2023";"Solare Strahlungsenergie";"9,75";"8";"91474";"Langenfeld";"(natürliche Person)";"ABR900905232738";"13.4.2023"
"SEE953819783919";"Balkonkraftwerk";"In Betrieb";"13.4.2023";"13.4.2023";"Solare Strahlungsenergie";"0,82";"0,6";"87616";"Marktoberdorf";"(natürliche Person)";"ABR972990679361";"19.12.2023"
"SEE976202566333";"1299_Lidl_Ottobrunn";"In Betrieb";"20.2.2023";"13.4.2023";"Solare Strahlungsenergie";"99,63";"90";"85521";"Ottobrunn";"Lidl Vertriebs-GmbH & Co. KG";"ABR937880801154";"19.4.2023"
"SEE925061947319";"Balkonkraftwerk Sepp Obinger";"In Betrieb";"13.4.2023";"13.4.2023";"Solare Strahlungsenergie";"0,6";"0,6";"83242";"Reit im Winkl";"(natürliche Person)";"ABR981425164051";"13.4.2023"
"SEE996061533239";"PV-Anlage24,6kWp";"In Betrieb";"13.3.2023";"13.4.2023";"Solare Strahlungsenergie";"24,6";"24,6";"84389";"Postmünster";"(natürliche Person)";"ABR915276460796";"11.8.2023"
"SEE989021319097";"5kW Maxeon";"In Betrieb";"9.1.2023";"13.4.2023";"Solare Strahlungsenergie";"5,59";"5,59";"83564";"Soyen";"(natürliche Person)";"ABR906146855439";"16.5.2023"
