"MaStR-Nr. der Einheit";"Anzeige-Name der Einheit";"Betriebs-Status";"Inbetriebnahmedatum der Einheit";"Registrierungsdatum der Einheit";"Energieträger";"Bruttoleistung der Einheit";"Nettonennleistung der Einheit";"Postleitzahl";"Ort";"Name des Anlagenbetreibers (nur Org.)";"	MaStR-Nr. des Anlagenbetreibers";"Letzte Aktualisierung"
"SEE944885459976";"PV Anlage 14,86 kwp";"In Betrieb";"13.10.2023";"26.10.2023";"Solare Strahlungsenergie";"14,76";"10";"86738";"Deiningen";"(natürliche Person)";"ABR970750556655";"12.12.2023"
"SEE938104305274";"Schulhaus Lonnerstadt";"In Betrieb";"1.9.2023";"26.10.2023";"Solare Strahlungsenergie";"29,52";"29,52";"91475";"Lonnerstadt";"Schulverband Lonnerstadt-Weisachgrund";"ABR962255599121";"26.10.2023"
"SEE927557919381";"Balkonkraftwerk";"In Betrieb";"14.10.2023";"26.10.2023";"Solare Strahlungsenergie";"0,8";"0,8";"95182";"Döhlau";"(natürliche Person)";"ABR977793702803";"26.10.2023"
"SEE917276772305";"Garagendach";"In Betrieb";"25.7.2023";"26.10.2023";"Solare Strahlungsenergie";"5,74";"4,75";"86857";"Hurlach";"(natürliche Person)";"ABR963645520350";"26.10.2023"
"SEE997038801887";"Balkonkraftwerk SL 2";"In Betrieb";"1.10.2023";"26.10.2023";"Solare Strahlungsenergie";"0,36";"0,3";"95445";"Bayreuth";"(natürliche Person)";"ABR964651898785";"26.10.2023"
"SEE976270439539";"OvM-7";"In Betrieb";"12.1.2022";"26.10.2023";"Solare Strahlungsenergie";"87,12";"80";"82291";"Mammendorf";"Mammendorfer Institut für Physik und Medizin GmbH";"ABR938626784564";"16.1.2024"
"SEE968680964084";"Maststall Eigenverbrauch";"In Betrieb";"25.10.2023";"26.10.2023";"Solare Strahlungsenergie";"24,6";"20";"84513";"Erharting";"(natürliche Person)";"ABR964397219011";"30.10.2023"
"SEE997519502777";"Zur Multernschlucht 2";"In Betrieb";"15.8.2023";"26.10.2023";"Solare Strahlungsenergie";"10,875";"10";"91413";"Neustadt";"(natürliche Person)";"ABR942222660474";"10.1.2024"
"SEE972892935985";"PV Gunter Werner";"In Betrieb";"24.10.2023";"26.10.2023";"Solare Strahlungsenergie";"17";"15,2";"93158";"Teublitz";"(natürliche Person)";"ABR960911627706";"20.12.2023"
"SEE908006327568";"PV_Wallhöfer";"In Betrieb";"25.10.2023";"26.10.2023";"Solare Strahlungsenergie";"12,75";"10";"85408";"Gammelsdorf";"(natürliche Person)";"ABR912719536070";"26.10.2023"
"SEE979360446417";"Dach-PV";"In Betrieb";"25.9.2023";"26.10.2023";"Solare Strahlungsenergie";"29,52";"29,52";"84558";"Tyrlaching";"(natürliche Person)";"ABR994813766911";"26.10.2023"
"SEE905453841852";"ABR941970842453";"In Betrieb";"23.10.2023";"26.10.2023";"Solare Strahlungsenergie";"12,75";"12,75";"85464";"Finsing";"(natürliche Person)";"ABR941970842453";"26.10.2023"
"SEE997063240156";"AnlageKG5";"In Betrieb";"27.11.2015";"26.10.2023";"Solare Strahlungsenergie";"39,78";"39,78";"85757";"Karlsfeld";"(natürliche Person)";"ABR901169448934";"30.10.2023"
"SEE900231787599";"Hausdach 2";"In Betrieb";"30.6.2023";"26.10.2023";"Solare Strahlungsenergie";"19,68";"17";"89275";"Elchingen";"(natürliche Person)";"ABR963809623002";"3.11.2023"
"SEE957301029882";"PV-Anlage NEU, 11,340 kWp";"In Betrieb";"23.10.2023";"26.10.2023";"Solare Strahlungsenergie";"11,34";"10";"97234";"Reichenberg";"(natürliche Person)";"ABR948102974976";"26.10.2023"
"SEE908749772618";"Karch PV Eltingshausen";"In Betrieb";"23.10.2023";"26.10.2023";"Solare Strahlungsenergie";"11,31";"10";"97714";"Oerlenbach";"(natürliche Person)";"ABR969512909068";"26.10.2023"
"SEE934383232577";"C000889755_CK_Hausdach";"In Betrieb";"24.10.2023";"26.10.2023";"Solare Strahlungsenergie";"13,12";"10";"91281";"Kirchenthumbach";"(natürliche Person)";"ABR904459653155";"26.10.2023"
"SEE964172610996";"Balkonkraftwerk";"In Betrieb";"24.10.2023";"26.10.2023";"Solare Strahlungsenergie";"0,6";"0,56";"87600";"Kaufbeuren";"(natürliche Person)";"ABR938566799666";"26.10.2023"
"SEE947042285692";"PV-Anlage 29,82 kW/p";"In Betrieb";"16.10.2023";"26.10.2023";"Solare Strahlungsenergie";"29,82";"25";"87647";"Unterthingau";"(natürliche Person)";"ABR962842633375";"26.10.2023"
"SEE934725798235";"PV-ANlage mit 6,56 kWp (2023)";"In Betrieb";"25.10.2023";"26.10.2023";"Solare Strahlungsenergie";"6,56";"6";"85077";"Manching";"(natürliche Person)";"ABR902916314205";"26.10.2023"
"SEE932265584073";"PV Krammer Herbert";"In Betrieb";"18.10.2023";"26.10.2023";"Solare Strahlungsenergie";"5,1";"4,608";"93149";"Nittenau";"(natürliche Person)";"ABR923333785058";"19.12.2023"
"SEE959056336567";"PVA Grabengasse 21";"In Betrieb";"26.10.2023";"26.10.2023";"Solare Strahlungsenergie";"10,125";"10,125";"97355";"Kleinlangheim";"(natürliche Person)";"ABR994417232379";"26.10.2023"
"SEE978108955747";"Hausdach";"In Betrieb";"2.7.2021";"26.10.2023";"Solare Strahlungsenergie";"7,68";"7";"82223";"Eichenau";"(natürliche Person)";"ABR908157144540";"9.2.2024"
"SEE984091175031";"PV Anlage";"In Betrieb";"22.10.2023";"26.10.2023";"Solare Strahlungsenergie";"9,75";"9,75";"84100";"Niederaichbach";"(natürliche Person)";"ABR981203230503";"26.10.2023"
"SEE996773842698";"PV-Anlage";"In Betrieb";"28.9.2023";"26.10.2023";"Solare Strahlungsenergie";"6,56";"6,56";"97616";"Bad Neustadt";"(natürliche Person)";"ABR983790872944";"27.10.2023"
"SEE921089255399";"PV-Anlage mit 29,325 kWp (2023)";"In Betrieb";"26.10.2023";"26.10.2023";"Solare Strahlungsenergie";"29,325";"27,5";"85088";"Vohburg";"(natürliche Person)";"ABR954528140703";"11.1.2024"
"SEE993867610157";"PV-Anlage";"In Betrieb";"25.10.2023";"26.10.2023";"Solare Strahlungsenergie";"10,875";"10";"85467";"Neuching";"(natürliche Person)";"ABR986029010643";"26.10.2023"
"SEE973588658195";"Scheune";"In Betrieb";"4.10.2023";"26.10.2023";"Solare Strahlungsenergie";"10,8";"10";"97816";"Lohr";"(natürliche Person)";"ABR911221815383";"19.2.2024"
"SEE913467313234";"Solakon von 1000";"In Betrieb";"26.10.2023";"26.10.2023";"Solare Strahlungsenergie";"0,85";"0,6";"86676";"Ehekirchen";"(natürliche Person)";"ABR901389461546";"26.10.2023"
"SEE920941450996";"PVDC";"In Betrieb";"15.6.2023";"26.10.2023";"Solare Strahlungsenergie";"12,48";"10";"86984";"Prem";"(natürliche Person)";"ABR994416504729";"3.11.2023"
"SEE987886834816";"PV-Anlage, Grockelhofen 32a";"In Betrieb";"29.9.2023";"26.10.2023";"Solare Strahlungsenergie";"18,45";"17";"89340";"Leipheim";"(natürliche Person)";"ABR996814653825";"8.12.2023"
"SEE985559196827";"PV2023";"In Betrieb";"17.7.2023";"26.10.2023";"Solare Strahlungsenergie";"9,75";"9,75";"94158";"Philippsreut";"(natürliche Person)";"ABR984373903116";"26.10.2023"
"SEE902672065755";"Dach Parkhaus";"In Betrieb";"19.10.2023";"26.10.2023";"Solare Strahlungsenergie";"261,8";"250";"87700";"Memmingen";"Rohde&Schwarz Messgerätebau GmbH";"ABR998276507838";"26.10.2023"
"SEE967756962511";"Erweiterung PVA";"In Betrieb";"26.10.2023";"26.10.2023";"Solare Strahlungsenergie";"3,735";"2,51";"96450";"Coburg";"(natürliche Person)";"ABR913073798340";"1.3.2024"
"SEE910253076014";"Hütte";"In Betrieb";"14.7.2023";"26.10.2023";"Solare Strahlungsenergie";"0,6";"0,6";"95364";"Ludwigschorgast";"(natürliche Person)";"ABR952003046892";"26.10.2023"
"SEE993370791190";"Hausdach";"In Betrieb";"11.10.2023";"26.10.2023";"Solare Strahlungsenergie";"6,48";"6,48";"91056";"Erlangen";"(natürliche Person)";"ABR925048703907";"26.10.2023"
"SEE999807647832";"PV-Anlage 17,60 kWp";"In Betrieb";"29.9.2023";"26.10.2023";"Solare Strahlungsenergie";"17,6";"16";"92439";"Bodenwöhr";"(natürliche Person)";"ABR970305473420";"26.10.2023"
"SEE903534978442";"PV-Anlage 2023";"In Betrieb";"25.10.2023";"26.10.2023";"Solare Strahlungsenergie";"6,97";"6,97";"91522";"Ansbach";"(natürliche Person)";"ABR999963161890";"18.12.2023"
"SEE951881344571";"PV-Anlage";"In Betrieb";"18.8.2023";"26.10.2023";"Solare Strahlungsenergie";"14,43";"14,43";"85435";"Erding";"(natürliche Person)";"ABR968124112781";"26.10.2023"
"SEE912654806832";"PV";"In Betrieb";"18.10.2023";"26.10.2023";"Solare Strahlungsenergie";"12,45";"10";"86529";"Schrobenhausen";"(natürliche Person)";"ABR904793710170";"26.10.2023"
"SEE991757574831";"PV-Anlage Hausdach";"In Betrieb";"2.10.2023";"26.10.2023";"Solare Strahlungsenergie";"6,24";"4,6";"90491";"Nürnberg";"(natürliche Person)";"ABR998991297984";"26.10.2023"
"SEE989765895062";"Heizungsdach";"In Betrieb";"12.4.2023";"26.10.2023";"Solare Strahlungsenergie";"10";"10";"94428";"Eichendorf";"(natürliche Person)";"ABR918399468298";"8.2.2024"
"SEE965906234150";"Wechselrichter Hausdach";"In Betrieb";"10.10.2023";"26.10.2023";"Solare Strahlungsenergie";"12,865";"10";"86947";"Weil";"(natürliche Person)";"ABR989365159823";"1.3.2024"
"SEE997311531807";"NeffVöhr";"In Betrieb";"24.10.2023";"26.10.2023";"Solare Strahlungsenergie";"11,34";"10";"89269";"Vöhringen";"(natürliche Person)";"ABR993631934113";"26.10.2023"
"SEE915346342502";"Photovoltaik";"In Betrieb";"19.10.2023";"26.10.2023";"Solare Strahlungsenergie";"8,5";"8";"91320";"Ebermannstadt";"(natürliche Person)";"ABR907481435256";"26.10.2023"
"SEE942714506341";"Hausdach";"In Betrieb";"29.8.2023";"26.10.2023";"Solare Strahlungsenergie";"16,59";"15";"85447";"Fraunberg";"Spezialtransporte Philippi GbR";"ABR973604468234";"30.12.2023"
"SEE931832350905";"Pv-Anlage";"In Betrieb";"18.10.2023";"26.10.2023";"Solare Strahlungsenergie";"3,36";"3,36";"85464";"Finsing";"(natürliche Person)";"ABR924604764796";"26.10.2023"
"SEE912172383402";"PV INNVOLT 2023";"In Betrieb";"27.10.2023";"26.10.2023";"Solare Strahlungsenergie";"10,08";"10";"94110";"Wegscheid";"(natürliche Person)";"ABR999474801247";"4.12.2023"
"SEE994854288656";"KBN Solar";"In Betrieb";"20.10.2023";"26.10.2023";"Solare Strahlungsenergie";"8,91";"8";"95632";"Wunsiedel";"(natürliche Person)";"ABR965950703480";"17.11.2023"
"SEE988259675838";"Neben Hausdach Privat";"In Betrieb";"2.10.2023";"26.10.2023";"Solare Strahlungsenergie";"2,58";"2,58";"90522";"Oberasbach";"(natürliche Person)";"ABR985945784522";"26.10.2023"
"SEE991514123036";"Eupensolar";"In Betrieb";"4.10.2023";"26.10.2023";"Solare Strahlungsenergie";"8";"8";"86161";"Augsburg";"(natürliche Person)";"ABR989083147362";"26.2.2024"
"SEE946651393996";"Energiegewinnung Schmitt";"In Betrieb";"25.4.2023";"26.10.2023";"Solare Strahlungsenergie";"9,84";"9,84";"96142";"Hollfeld";"(natürliche Person)";"ABR922762027227";"4.11.2023"
"SEE943373747649";"PV Anlage";"In Betrieb";"11.10.2023";"26.10.2023";"Solare Strahlungsenergie";"6";"6";"80993";"München";"(natürliche Person)";"ABR998238782341";"26.10.2023"
"SEE919931865933";"Garage";"In Betrieb";"25.10.2023";"26.10.2023";"Solare Strahlungsenergie";"11,9";"10";"86735";"Amerdingen";"(natürliche Person)";"ABR979084388321";"17.11.2023"
"SEE921451934372";"Hausdach Süd";"In Betrieb";"23.8.2023";"26.10.2023";"Solare Strahlungsenergie";"5,63";"5";"81827";"München";"(natürliche Person)";"ABR921762819122";"15.2.2024"
"SEE998492318348";"PV - Hausdach";"In Betrieb";"6.9.2023";"26.10.2023";"Solare Strahlungsenergie";"14,94";"14,94";"95632";"Wunsiedel";"(natürliche Person)";"ABR901182824043";"26.10.2023"
"SEE923998407586";"Hausdach";"In Betrieb";"26.10.2023";"26.10.2023";"Solare Strahlungsenergie";"14,76";"14,4";"83700";"Rottach-Egern";"(natürliche Person)";"ABR996819540311";"5.2.2024"
"SEE966178344981";"PV-Anlage mit 12,30 kWp (2023)";"In Betrieb";"25.10.2023";"26.10.2023";"Solare Strahlungsenergie";"12,3";"10";"85107";"Baar-Ebenhausen";"(natürliche Person)";"ABR907055219558";"26.10.2023"
"SEE910526358632";"PV-Anlage";"In Betrieb";"25.10.2023";"26.10.2023";"Solare Strahlungsenergie";"11,3";"9";"93080";"Pentling";"(natürliche Person)";"ABR919427739038";"26.10.2023"
"SEE994138931735";"Photovoltaik Garage Haus";"In Betrieb";"2.10.2023";"26.10.2023";"Solare Strahlungsenergie";"8,6";"8";"91413";"Neustadt";"(natürliche Person)";"ABR989336890458";"9.11.2023"
"SEE962695986154";"Balkonkraftwerk";"In Betrieb";"26.10.2023";"26.10.2023";"Solare Strahlungsenergie";"0,6";"0,6";"91785";"Pleinfeld";"(natürliche Person)";"ABR979796421743";"26.10.2023"
"SEE987885134924";"Hausdach";"In Betrieb";"18.10.2023";"26.10.2023";"Solare Strahlungsenergie";"3,7";"3,7";"93053";"Regensburg";"(natürliche Person)";"ABR979572661547";"26.10.2023"
"SEE987660636971";"PV-Anlage 29,92 kW/p";"In Betrieb";"19.10.2023";"26.10.2023";"Solare Strahlungsenergie";"29,92";"25";"87634";"Günzach";"Meggle GbR";"ABR944792628649";"26.10.2023"
"SEE967181006842";"PV";"In Betrieb";"25.10.2023";"26.10.2023";"Solare Strahlungsenergie";"14,45";"14";"91359";"Leutenbach";"(natürliche Person)";"ABR952473515904";"18.12.2023"
"SEE939758841996";"Stromerzeugung";"In Betrieb";"26.10.2023";"26.10.2023";"Solare Strahlungsenergie";"8,3";"8";"63879";"Weibersbrunn";"(natürliche Person)";"ABR940653436033";"26.10.2023"
"SEE913744489843";"PV-Anlage-Gröbenzell Haus";"In Betrieb";"10.10.2023";"26.10.2023";"Solare Strahlungsenergie";"14,76";"14,76";"82194";"Gröbenzell";"(natürliche Person)";"ABR951061826866";"26.10.2023"
"SEE958853607009";"Schuppen";"In Betrieb";"25.10.2023";"26.10.2023";"Solare Strahlungsenergie";"0,8";"0,6";"92449";"Steinberg am See";"(natürliche Person)";"ABR947414084472";"1.12.2023"
"SEE950752394448";"Hausdach Hs.28";"In Betrieb";"25.10.2023";"26.10.2023";"Solare Strahlungsenergie";"24,89";"24,89";"83101";"Rohrdorf";"(natürliche Person)";"ABR972376245036";"26.10.2023"
"SEE924452023311";"ABR952723785767";"In Betrieb";"18.9.2023";"26.10.2023";"Solare Strahlungsenergie";"6,64";"6,64";"97535";"Wasserlosen";"(natürliche Person)";"ABR952723785767";"20.2.2024"
"SEE942502150169";"Hasslauer-Kieferndorf";"In Betrieb";"16.10.2023";"26.10.2023";"Solare Strahlungsenergie";"10,66";"10";"91315";"Höchstadt";"(natürliche Person)";"ABR927290675834";"26.10.2023"
"SEE932846000152";"Hausdach";"In Betrieb";"19.7.2023";"26.10.2023";"Solare Strahlungsenergie";"6,75";"6,75";"97447";"Gerolzhofen";"(natürliche Person)";"ABR959938978601";"26.10.2023"
"SEE907956398420";"PV";"In Betrieb";"10.10.2023";"26.10.2023";"Solare Strahlungsenergie";"8,925";"8,925";"96149";"Breitengüßbach";"(natürliche Person)";"ABR936100573604";"26.10.2023"
"SEE982915042682";"Abgang 1, Kirchplatz 7";"In Betrieb";"24.10.2023";"26.10.2023";"Solare Strahlungsenergie";"4,86";"4,86";"91583";"Diebach";"(natürliche Person)";"ABR940387761418";"26.10.2023"
"SEE920840151659";"PV Schleifweg 6 2023 - 99,63 kWp";"In Betrieb";"23.10.2023";"26.10.2023";"Solare Strahlungsenergie";"99,63";"99,63";"91459";"Markt Erlbach";"RegioEnergie GmbH & Co. KG";"ABR903845625240";"26.10.2023"
"SEE922949439379";"C000627151_NS_Hausdach";"In Betrieb";"25.10.2023";"26.10.2023";"Solare Strahlungsenergie";"16,4";"11";"91126";"Schwabach";"(natürliche Person)";"ABR944618603928";"1.3.2024"
"SEE919891556674";"PV-Anlage";"In Betrieb";"25.10.2023";"26.10.2023";"Solare Strahlungsenergie";"5,06";"5,06";"93142";"Maxhütte-Haidhof";"(natürliche Person)";"ABR907108880698";"26.10.2023"
"SEE923628549570";"Hausdach und Carport";"In Betrieb";"5.8.2023";"26.10.2023";"Solare Strahlungsenergie";"14,76";"14,76";"84056";"Rottenburg";"(natürliche Person)";"ABR961455123983";"2.11.2023"
"SEE995796955774";"Hausdach";"In Betrieb";"24.10.2023";"26.10.2023";"Solare Strahlungsenergie";"8,1";"8,1";"82031";"Grünwald";"(natürliche Person)";"ABR979153949811";"26.10.2023"
"SEE915079978054";"PVA-Hausdach";"In Betrieb";"16.10.2023";"26.10.2023";"Solare Strahlungsenergie";"11,89";"10";"86356";"Neusäß";"(natürliche Person)";"ABR988772257665";"26.10.2023"
"SEE925436117651";"Birkenweg 5  Dachau";"In Betrieb";"22.8.2023";"26.10.2023";"Solare Strahlungsenergie";"19,6";"19,6";"85221";"Dachau";"(natürliche Person)";"ABR940254587141";"20.12.2023"
"SEE954806048912";"PV Goblirsch und Bauer";"In Betrieb";"10.10.2023";"26.10.2023";"Solare Strahlungsenergie";"7,47";"7,47";"92536";"Pfreimd";"(natürliche Person)";"ABR939309659049";"26.10.2023"
"SEE908778653841";"Abgang 2, Kirchplatz 7";"In Betrieb";"24.10.2023";"26.10.2023";"Solare Strahlungsenergie";"4,86";"4,86";"91583";"Diebach";"(natürliche Person)";"ABR940387761418";"26.10.2023"
"SEE956273846589";"PV-Anlage";"In Betrieb";"12.10.2023";"26.10.2023";"Solare Strahlungsenergie";"16,4";"15";"93093";"Donaustauf";"(natürliche Person)";"ABR945499594398";"10.12.2023"
"SEE907821097106";"PV-Dachanlage";"In Betrieb";"16.10.2023";"26.10.2023";"Solare Strahlungsenergie";"10,32";"10";"87776";"Sontheim";"(natürliche Person)";"ABR971788622817";"2.2.2024"
"SEE985962198135";"Patersdorf 12,15";"In Betrieb";"23.10.2023";"26.10.2023";"Solare Strahlungsenergie";"12,15";"10";"94265";"Patersdorf";"(natürliche Person)";"ABR925874076770";"29.2.2024"
"SEE939336658473";"neuer Stall";"In Betrieb";"25.7.2023";"26.10.2023";"Solare Strahlungsenergie";"49,5";"49,5";"84427";"Sankt Wolfgang";"(natürliche Person)";"ABR979653292103";"22.12.2023"
"SEE915504902593";"PV-Anlage";"In Betrieb";"20.10.2023";"26.10.2023";"Solare Strahlungsenergie";"10,875";"9,2";"97727";"Fuchsstadt";"(natürliche Person)";"ABR930991301223";"26.10.2023"
"SEE911821874551";"PVA - Schillerstraße - 0,77 kWp";"In Betrieb";"29.9.2023";"26.10.2023";"Solare Strahlungsenergie";"0,77";"0,77";"97702";"Münnerstadt";"(natürliche Person)";"ABR999084468731";"26.10.2023"
"SEE987014001806";"Sonnenstrom";"In Betrieb";"25.10.2023";"26.10.2023";"Solare Strahlungsenergie";"21,84";"10";"91809";"Wellheim";"(natürliche Person)";"ABR904016154439";"26.10.2023"
"SEE999398263862";"PVPePeKa2023";"In Betrieb";"11.10.2023";"26.10.2023";"Solare Strahlungsenergie";"10,2";"10";"90556";"Cadolzburg";"(natürliche Person)";"ABR949516697161";"26.10.2023"
"SEE996115478288";"Erzeuger";"In Betrieb";"20.7.2023";"26.10.2023";"Solare Strahlungsenergie";"6,64";"6";"96465";"Neustadt";"(natürliche Person)";"ABR996864169260";"12.12.2023"
"SEE988153207333";"Balkonkraftwerk";"In Betrieb";"25.10.2023";"26.10.2023";"Solare Strahlungsenergie";"0,87";"0,6";"90766";"Fürth";"(natürliche Person)";"ABR984148344465";"26.10.2023"
"SEE983892815382";"PV-Anlage";"In Betrieb";"6.10.2023";"26.10.2023";"Solare Strahlungsenergie";"7,2";"7,2";"87651";"Bidingen";"(natürliche Person)";"ABR921369260457";"26.10.2023"
"SEE924111424282";"Dach";"In Betrieb";"6.10.2023";"26.10.2023";"Solare Strahlungsenergie";"9,43";"9,43";"86668";"Karlshuld";"(natürliche Person)";"ABR940313709750";"26.10.2023"
"SEE924250714817";"Garagendach";"In Betrieb";"25.8.2023";"26.10.2023";"Solare Strahlungsenergie";"6,4";"6,4";"83646";"Wackersberg";"(natürliche Person)";"ABR946974945322";"26.10.2023"
"SEE976811792208";"PV Büro und Lagerhalle";"In Betrieb";"18.7.2023";"26.10.2023";"Solare Strahlungsenergie";"52,07";"52";"87727";"Babenhausen";"(natürliche Person)";"ABR987450049608";"26.10.2023"
"SEE927953744907";"PV";"In Betrieb";"12.10.2023";"26.10.2023";"Solare Strahlungsenergie";"9,88";"9,88";"91362";"Pretzfeld";"(natürliche Person)";"ABR962978524127";"26.10.2023"
"SEE931553297435";"Balkonkraftwerk";"In Betrieb";"26.10.2023";"26.10.2023";"Solare Strahlungsenergie";"1,08";"0,6";"93128";"Regenstauf";"(natürliche Person)";"ABR919183765685";"26.10.2023"
"SEE915484358717";"Dachkraftwerk";"In Betrieb";"25.10.2023";"26.10.2023";"Solare Strahlungsenergie";"9,24";"9,24";"87785";"Winterrieden";"(natürliche Person)";"ABR952605153622";"26.10.2023"
"SEE978148675322";"Garagendach";"In Betrieb";"20.6.2023";"26.10.2023";"Solare Strahlungsenergie";"8,8";"8,8";"82291";"Mammendorf";"(natürliche Person)";"ABR987449355413";"15.1.2024"
"SEE914795115057";"ABR982080309399";"In Betrieb";"25.10.2023";"26.10.2023";"Solare Strahlungsenergie";"10,66";"10";"96364";"Marktrodach";"(natürliche Person)";"ABR982080309399";"26.10.2023"
"SEE936417935966";"PV INNVOLT 2023";"In Betrieb";"25.10.2023";"26.10.2023";"Solare Strahlungsenergie";"7,89";"7,89";"94104";"Tittling";"(natürliche Person)";"ABR978553839685";"3.11.2023"
"SEE915332216435";"Balkonsolar";"In Betrieb";"25.10.2023";"26.10.2023";"Solare Strahlungsenergie";"0,8";"0,8";"83301";"Traunreut";"(natürliche Person)";"ABR930884982911";"26.10.2023"
"SEE953842480892";"ABR906236360591";"In Betrieb";"20.9.2020";"26.10.2023";"Solare Strahlungsenergie";"80";"80";"82131";"Gauting";"Kiefl Gartencenter Gmbh";"ABR906236360591";"26.10.2023"
"SEE972953107481";"Klein-Hauptsolar";"In Betrieb";"19.10.2023";"26.10.2023";"Solare Strahlungsenergie";"14";"10";"86507";"Kleinaitingen";"(natürliche Person)";"ABR951578198807";"26.10.2023"
"SEE933162560290";"Hausdach";"In Betrieb";"23.10.2023";"26.10.2023";"Solare Strahlungsenergie";"9,13";"9,13";"97654";"Bastheim";"(natürliche Person)";"ABR914556841713";"5.11.2023"
"SEE912686629621";"Hausdach";"In Betrieb";"26.10.2023";"26.10.2023";"Solare Strahlungsenergie";"5,2";"4,6";"97907";"Hasloch";"(natürliche Person)";"ABR933452848879";"26.10.2023"
"SEE979489754813";"Carport";"In Betrieb";"23.10.2023";"26.10.2023";"Solare Strahlungsenergie";"10,2";"10";"84307";"Eggenfelden";"(natürliche Person)";"ABR903741716745";"12.2.2024"
"SEE972146150409";"PV9,03kWp";"In Betrieb";"23.10.2023";"26.10.2023";"Solare Strahlungsenergie";"9,03";"8,8";"91207";"Lauf";"(natürliche Person)";"ABR988883706830";"20.12.2023"
"SEE944292884088";"PV";"In Betrieb";"5.10.2023";"26.10.2023";"Solare Strahlungsenergie";"52,5";"50";"96155";"Buttenheim";"(natürliche Person)";"ABR992367995634";"26.10.2023"
