"MaStR-Nr. der Einheit";"Anzeige-Name der Einheit";"Betriebs-Status";"Inbetriebnahmedatum der Einheit";"Registrierungsdatum der Einheit";"Energieträger";"Bruttoleistung der Einheit";"Nettonennleistung der Einheit";"Postleitzahl";"Ort";"Name des Anlagenbetreibers (nur Org.)";"	MaStR-Nr. des Anlagenbetreibers";"Letzte Aktualisierung"
"SEE948159667357";"PV Anlage Holzbalkon";"In Betrieb";"23.4.2023";"24.4.2023";"Solare Strahlungsenergie";"0,76";"0,6";"93197";"Zeitlarn";"(natürliche Person)";"ABR913920049472";"21.2.2024"
"SEE928833690390";"priBalcony Duo";"In Betrieb";"22.4.2023";"24.4.2023";"Solare Strahlungsenergie";"0,81";"0,6";"90768";"Fürth";"(natürliche Person)";"ABR901600897116";"22.6.2023"
"SEE919204105902";"priFlat Duo";"In Betrieb";"23.4.2023";"24.4.2023";"Solare Strahlungsenergie";"0,72";"0,6";"89343";"Jettingen-Scheppach";"(natürliche Person)";"ABR969215005449";"24.4.2023"
"SEE927251089915";"priFlat Duo";"In Betrieb";"24.4.2023";"24.4.2023";"Solare Strahlungsenergie";"0,81";"0,6";"91085";"Weisendorf";"(natürliche Person)";"ABR929696375349";"9.8.2023"
"SEE904396985333";"Auen 1 Ba 02";"In Betrieb";"24.4.2023";"24.4.2023";"Solare Strahlungsenergie";"0,6";"0,6";"80999";"München";"(natürliche Person)";"ABR989992561099";"24.4.2023"
"SEE947356963590";"Balkonkraftwerk 600Wp";"In Betrieb";"24.4.2023";"24.4.2023";"Solare Strahlungsenergie";"0,8";"0,6";"85051";"Ingolstadt";"(natürliche Person)";"ABR927235382025";"27.10.2023"
"SEE944065537814";"Solar-Balkonkraftwerk";"In Betrieb";"24.4.2023";"24.4.2023";"Solare Strahlungsenergie";"0,83";"0,6";"91792";"Ellingen";"(natürliche Person)";"ABR997406948626";"15.8.2023"
"SEE975477831191";"PV-Anlage 7,125 kWp - 2023";"In Betrieb";"24.4.2023";"24.4.2023";"Solare Strahlungsenergie";"7,125";"7,125";"91601";"Dombühl";"(natürliche Person)";"ABR968170375246";"22.8.2023"
"SEE945699006189";"PV Dach";"In Betrieb";"8.4.2023";"24.4.2023";"Solare Strahlungsenergie";"13,53";"12";"84539";"Ampfing";"(natürliche Person)";"ABR908080015047";"24.4.2023"
"SEE961719742400";"PVToor";"In Betrieb";"6.4.2023";"24.4.2023";"Solare Strahlungsenergie";"3,75";"3,75";"97437";"Haßfurt";"(natürliche Person)";"ABR950421173596";"24.4.2023"
"SEE972954173300";"Hausdach";"In Betrieb";"13.2.2023";"24.4.2023";"Solare Strahlungsenergie";"9,72";"9,72";"94036";"Passau";"(natürliche Person)";"ABR933826661592";"11.8.2023"
"SEE900241540870";"Au 2";"In Betrieb";"12.4.2023";"24.4.2023";"Solare Strahlungsenergie";"6,1";"6,1";"80999";"München";"(natürliche Person)";"ABR989992561099";"28.11.2023"
"SEE992493926922";"PV-Stall NEU";"In Betrieb";"18.1.2023";"24.4.2023";"Solare Strahlungsenergie";"29,93";"29,93";"93349";"Mindelstetten";"(natürliche Person)";"ABR991212492281";"5.6.2023"
"SEE978917502477";"PV-Dach";"In Betrieb";"9.2.2023";"24.4.2023";"Solare Strahlungsenergie";"8";"8";"82269";"Geltendorf";"(natürliche Person)";"ABR963328509726";"17.5.2023"
"SEE928725259025";"Main PV";"In Betrieb";"29.6.2022";"24.4.2023";"Solare Strahlungsenergie";"9,36";"9,36";"86486";"Bonstetten";"(natürliche Person)";"ABR947090252943";"24.8.2023"
"SEE900493108439";"PV Anlage 9,6 kWp";"In Betrieb";"22.9.2022";"24.4.2023";"Solare Strahlungsenergie";"9,6";"9,6";"84478";"Waldkraiburg";"(natürliche Person)";"ABR976259300263";"27.4.2023"
"SEE976543442075";"Garten";"In Betrieb";"10.4.2023";"24.4.2023";"Solare Strahlungsenergie";"0,76";"0,6";"97633";"Höchheim";"(natürliche Person)";"ABR983937132283";"18.8.2023"
"SEE987704859250";"priBalcony 90° Duo";"In Betrieb";"7.4.2023";"24.4.2023";"Solare Strahlungsenergie";"0,81";"0,6";"84416";"Taufkirchen";"(natürliche Person)";"ABR931557553155";"7.7.2023"
"SEE993821168120";"Photovoltaik von70 auf 100%";"In Betrieb";"21.4.2023";"24.4.2023";"Solare Strahlungsenergie";"2,06";"2,06";"86681";"Fünfstetten";"(natürliche Person)";"ABR963898404216";"27.9.2023"
"SEE979175088505";"PV Anlage 6 2023";"In Betrieb";"5.4.2023";"24.4.2023";"Solare Strahlungsenergie";"99,63";"99,63";"87659";"Hopferau";"(natürliche Person)";"ABR987357617771";"11.7.2023"
"SEE936020486817";"Sirm-Albertus";"In Betrieb";"1.3.2023";"24.4.2023";"Solare Strahlungsenergie";"14";"10";"91056";"Erlangen";"(natürliche Person)";"ABR942750169166";"24.4.2023"
"SEE954889699155";"Siegmund PV 2";"In Betrieb";"27.3.2023";"24.4.2023";"Solare Strahlungsenergie";"10,78";"10";"92260";"Ammerthal";"(natürliche Person)";"ABR951517818124";"15.6.2023"
"SEE924146139854";"PV 202-458 EEG23";"In Betrieb";"20.4.2023";"23.4.2023";"Solare Strahlungsenergie";"1569,12";"1000";"94563";"Otzing";"Lichtinger GmbH & Co. Solar KG";"ABR993102390042";"27.6.2023"
"SEE937909447714";"PV 1";"In Betrieb";"3.2.2023";"23.4.2023";"Solare Strahlungsenergie";"9,865";"9,865";"95445";"Bayreuth";"(natürliche Person)";"ABR954784559745";"20.5.2023"
"SEE992247692189";"Hausdach";"In Betrieb";"20.4.2023";"23.4.2023";"Solare Strahlungsenergie";"0,75";"0,6";"92360";"Mühlhausen";"(natürliche Person)";"ABR934409809318";"9.7.2023"
"SEE908398385559";"Hausdach";"In Betrieb";"9.5.2023";"23.4.2023";"Solare Strahlungsenergie";"7,38";"7";"95497";"Goldkronach";"(natürliche Person)";"ABR943787381095";"6.12.2023"
"SEE957708632081";"Dachkraftwerk";"In Betrieb";"20.4.2023";"23.4.2023";"Solare Strahlungsenergie";"15,3";"15";"82319";"Starnberg";"(natürliche Person)";"ABR926047434861";"20.10.2023"
"SEE955555170404";"MINI-Balkon";"In Betrieb";"27.11.2022";"23.4.2023";"Solare Strahlungsenergie";"0,76";"0,6";"92533";"Wernberg-Köblitz";"(natürliche Person)";"ABR917038211721";"1.12.2023"
"SEE924280352829";"Balkonsolaranlage Praxis";"In Betrieb";"21.4.2023";"23.4.2023";"Solare Strahlungsenergie";"0,6";"0,6";"90763";"Fürth";"(natürliche Person)";"ABR914710758376";"22.6.2023"
"SEE956050403479";"Balkonsolaranlage privat";"In Betrieb";"21.4.2023";"23.4.2023";"Solare Strahlungsenergie";"0,6";"0,6";"90763";"Fürth";"(natürliche Person)";"ABR914710758376";"22.6.2023"
"SEE963415044154";"ABR935466001691";"In Betrieb";"23.4.2023";"23.4.2023";"Solare Strahlungsenergie";"0,8";"0,6";"80809";"München";"(natürliche Person)";"ABR935466001691";"14.6.2023"
"SEE979361416952";"Balkonkraftwerk";"In Betrieb";"23.4.2023";"23.4.2023";"Solare Strahlungsenergie";"0,76";"0,6";"85368";"Moosburg";"(natürliche Person)";"ABR907368711718";"23.4.2023"
"SEE968503679201";"Balkonkraftwerk Alfred";"In Betrieb";"6.3.2023";"23.4.2023";"Solare Strahlungsenergie";"0,79";"0,6";"97261";"Güntersleben";"(natürliche Person)";"ABR928976452831";"17.10.2023"
"SEE923916527051";"Balkonkraftwerk Issing";"In Betrieb";"23.4.2023";"23.4.2023";"Solare Strahlungsenergie";"0,6";"0,6";"97261";"Güntersleben";"(natürliche Person)";"ABR937790999477";"18.10.2023"
"SEE990258075144";"Balkonkraftwerk";"In Betrieb";"25.3.2023";"23.4.2023";"Solare Strahlungsenergie";"0,83";"0,6";"92360";"Mühlhausen";"(natürliche Person)";"ABR994323066792";"4.5.2023"
"SEE908347937754";"Balkonkraftwerk";"In Betrieb";"22.4.2023";"23.4.2023";"Solare Strahlungsenergie";"0,6";"0,6";"94051";"Hauzenberg";"(natürliche Person)";"ABR962647269779";"7.11.2023"
"SEE942388766638";"PV -Carport";"In Betrieb";"12.4.2023";"23.4.2023";"Solare Strahlungsenergie";"7,38";"7,38";"89290";"Buch";"(natürliche Person)";"ABR919554617223";"14.6.2023"
"SEE902960191470";"51663500854 - DachPV";"In Betrieb";"12.4.2023";"23.4.2023";"Solare Strahlungsenergie";"6,64";"5";"93309";"Kelheim";"(natürliche Person)";"ABR987651051196";"13.9.2023"
"SEE928223012795";"PV-Hof";"In Betrieb";"12.4.2023";"23.4.2023";"Solare Strahlungsenergie";"19,68";"19,68";"89290";"Buch";"(natürliche Person)";"ABR919554617223";"12.12.2023"
"SEE971332494129";"Balkonkraftwerk";"In Betrieb";"6.3.2023";"23.4.2023";"Solare Strahlungsenergie";"0,83";"0,6";"96358";"Reichenbach";"(natürliche Person)";"ABR949127059495";"12.5.2023"
"SEE965134777634";"Balkonkraftwerk";"In Betrieb";"22.4.2023";"23.4.2023";"Solare Strahlungsenergie";"0,72";"0,6";"93077";"Bad Abbach";"(natürliche Person)";"ABR920343005121";"24.5.2023"
"SEE935463842839";"Garagensolar";"In Betrieb";"22.4.2023";"23.4.2023";"Solare Strahlungsenergie";"0,8";"0,6";"95194";"Regnitzlosau";"(natürliche Person)";"ABR946041776071";"20.12.2023"
"SEE924454889472";"Mini-PV Gartenhaus";"In Betrieb";"27.10.2022";"23.4.2023";"Solare Strahlungsenergie";"0,75";"0,58";"85635";"Höhenkirchen-Siegertsbrunn";"(natürliche Person)";"ABR967842819668";"3.11.2023"
"SEE976360732205";"Meine erste  PV Anlage";"Endgültig stillgelegt";"23.4.2023";"23.4.2023";"Solare Strahlungsenergie";"1,48";"0,6";"91056";"Erlangen";"(natürliche Person)";"";"21.8.2023"
"SEE935064907371";"PV-Anlage";"In Betrieb";"11.8.2022";"23.4.2023";"Solare Strahlungsenergie";"15,39";"14,5";"97499";"Donnersdorf";"(natürliche Person)";"ABR982915636430";"28.7.2023"
"SEE994764901027";"Balkonkraftwerk 600 W";"In Betrieb";"20.4.2023";"23.4.2023";"Solare Strahlungsenergie";"0,6";"0,6";"85072";"Eichstätt";"(natürliche Person)";"ABR966307142761";"23.4.2023"
"SEE919952083200";"Solar Anlage Hausdach West/Ost Ausrichtung";"In Betrieb";"19.4.2023";"23.4.2023";"Solare Strahlungsenergie";"9,72";"9,72";"87663";"Lengenwang";"(natürliche Person)";"ABR913037055571";"24.8.2023"
"SEE944072033033";"Hausdach, Garagendach";"In Betrieb";"30.3.2023";"23.4.2023";"Solare Strahlungsenergie";"19,24";"17,5";"91058";"Erlangen";"(natürliche Person)";"ABR981206650025";"27.9.2023"
"SEE985602262561";"PV Anlage Erweiterung";"In Betrieb";"13.4.2023";"23.4.2023";"Solare Strahlungsenergie";"3,42";"2,56";"97424";"Schweinfurt";"(natürliche Person)";"ABR909296468993";"25.4.2023"
"SEE984247837943";"Balkon Kraftwerk";"In Betrieb";"15.4.2023";"23.4.2023";"Solare Strahlungsenergie";"0,83";"0,6";"90522";"Oberasbach";"(natürliche Person)";"ABR947538027812";"21.9.2023"
"SEE965286565134";"Hausdach";"In Betrieb";"12.4.2023";"23.4.2023";"Solare Strahlungsenergie";"8,02";"8";"85435";"Erding";"(natürliche Person)";"ABR949428603649";"26.8.2023"
"SEE956934930817";"Balkonkraftwerk";"In Betrieb";"20.4.2023";"23.4.2023";"Solare Strahlungsenergie";"0,6";"0,6";"90537";"Feucht";"(natürliche Person)";"ABR913341544365";"28.6.2023"
"SEE960768487331";"Dach";"In Betrieb";"5.4.2023";"23.4.2023";"Solare Strahlungsenergie";"7,2";"7,2";"97299";"Zell";"(natürliche Person)";"ABR982680074444";"23.4.2023"
"SEE981145462062";"PV-Eichstetter";"In Betrieb";"14.4.2023";"23.4.2023";"Solare Strahlungsenergie";"4,455";"4,43";"85354";"Freising";"(natürliche Person)";"ABR948960581590";"2.2.2024"
"SEE975874211527";"Balkonkraftwerk";"In Betrieb";"22.4.2023";"23.4.2023";"Solare Strahlungsenergie";"0,83";"0,6";"86655";"Harburg";"(natürliche Person)";"ABR998697329293";"23.4.2023"
"SEE993889503192";"Balkonkraftanlage_26a";"In Betrieb";"23.4.2023";"23.4.2023";"Solare Strahlungsenergie";"0,81";"0,6";"63743";"Aschaffenburg";"(natürliche Person)";"ABR983274405446";"23.4.2023"
"SEE944201436780";"Balkonkraftwerk";"In Betrieb";"22.4.2023";"23.4.2023";"Solare Strahlungsenergie";"0,8";"0,6";"90587";"Veitsbronn";"(natürliche Person)";"ABR947979682908";"22.8.2023"
"SEE980074886635";"Balkonanlage";"In Betrieb";"21.4.2023";"23.4.2023";"Solare Strahlungsenergie";"0,8";"0,6";"86450";"Altenmünster";"(natürliche Person)";"ABR971180283494";"23.4.2023"
"SEE933501267859";"Hausdach";"In Betrieb";"20.1.2023";"23.4.2023";"Solare Strahlungsenergie";"9,6";"9";"84149";"Velden";"(natürliche Person)";"ABR921599479407";"5.11.2023"
"SEE996643875160";"Hausdach";"In Betrieb";"15.3.2023";"23.4.2023";"Solare Strahlungsenergie";"12";"12";"86492";"Egling";"(natürliche Person)";"ABR924725663893";"3.10.2023"
"SEE971356265798";"PV-Anlage Hausdach";"In Betrieb";"3.4.2023";"23.4.2023";"Solare Strahlungsenergie";"10";"10";"84307";"Eggenfelden";"(natürliche Person)";"ABR911013861215";"2.12.2023"
"SEE907658192975";"DA-Winterl 14,22 kWp";"In Betrieb";"21.3.2023";"23.4.2023";"Solare Strahlungsenergie";"14,58";"10";"94374";"Schwarzach";"(natürliche Person)";"ABR952307261878";"6.9.2023"
"SEE946091338403";"PV-Anlage";"In Betrieb";"30.1.2023";"23.4.2023";"Solare Strahlungsenergie";"9,6";"9,6";"94036";"Passau";"(natürliche Person)";"ABR948047180876";"14.7.2023"
"SEE937253015706";"DachPhotovoltaik";"In Betrieb";"15.2.2023";"23.4.2023";"Solare Strahlungsenergie";"7,8";"6,96";"97714";"Oerlenbach";"(natürliche Person)";"ABR960140606053";"8.8.2023"
"SEE939681744173";"KKT Kolbe Balkon Kraftwerk";"In Betrieb";"22.4.2023";"23.4.2023";"Solare Strahlungsenergie";"0,6";"0,6";"81825";"München";"(natürliche Person)";"ABR932957287237";"23.4.2023"
"SEE948004918405";"Balkonkraftwerk";"In Betrieb";"23.4.2023";"23.4.2023";"Solare Strahlungsenergie";"0,6";"0,6";"86399";"Bobingen";"(natürliche Person)";"ABR952224625227";"23.4.2023"
"SEE980067412506";"Hausdach_1";"In Betrieb";"22.4.2023";"23.4.2023";"Solare Strahlungsenergie";"14,9";"10";"82515";"Wolfratshausen";"(natürliche Person)";"ABR995495093302";"10.7.2023"
"SEE987275578710";"C000354943_BK_Hausdach";"In Betrieb";"21.4.2023";"23.4.2023";"Solare Strahlungsenergie";"9,24";"8,8";"94508";"Schöllnach";"(natürliche Person)";"ABR989494683831";"23.4.2023"
"SEE997407006172";"Balkonkraftwerk Bach";"In Betrieb";"22.4.2023";"23.4.2023";"Solare Strahlungsenergie";"0,84";"0,6";"86698";"Oberndorf";"(natürliche Person)";"ABR983624517034";"23.4.2023"
"SEE943520434859";"Hausdach";"In Betrieb";"23.4.2023";"23.4.2023";"Solare Strahlungsenergie";"0,82";"0,6";"92353";"Postbauer-Heng";"(natürliche Person)";"ABR990074408805";"12.8.2023"
"SEE994741237187";"Dach";"In Betrieb";"21.4.2023";"23.4.2023";"Solare Strahlungsenergie";"31,57";"27";"85051";"Ingolstadt";"(natürliche Person)";"ABR975863736321";"20.10.2023"
"SEE975478381183";"50965779795 - Hausdach";"In Betrieb";"20.3.2023";"23.4.2023";"Solare Strahlungsenergie";"9,99";"9,99";"93309";"Kelheim";"(natürliche Person)";"ABR919800487235";"14.7.2023"
"SEE935035061712";"Balkonkraftwerk";"In Betrieb";"6.3.2023";"23.4.2023";"Solare Strahlungsenergie";"0,82";"0,6";"90547";"Stein";"(natürliche Person)";"ABR914257905097";"24.5.2023"
"SEE970825315187";"Scheune";"In Betrieb";"21.3.2023";"23.4.2023";"Solare Strahlungsenergie";"8,8";"8,8";"84056";"Rottenburg";"(natürliche Person)";"ABR973460503650";"23.4.2023"
"SEE955072457903";"Yuma";"In Betrieb";"23.4.2023";"23.4.2023";"Solare Strahlungsenergie";"0,8";"0,6";"87534";"Oberstaufen";"(natürliche Person)";"ABR905378275961";"24.5.2023"
"SEE956131512465";"Denkmalhaus Dettenheim";"In Betrieb";"22.3.2023";"23.4.2023";"Solare Strahlungsenergie";"26,46";"21";"91781";"Weißenburg";"(natürliche Person)";"ABR968363887730";"23.11.2023"
"SEE902084696929";"Anlage Garage";"In Betrieb";"7.4.2023";"23.4.2023";"Solare Strahlungsenergie";"4,18";"4,18";"85290";"Geisenfeld";"(natürliche Person)";"ABR955608399073";"23.4.2023"
"SEE967054039755";"YUMA (800) - Garage";"In Betrieb";"22.4.2023";"23.4.2023";"Solare Strahlungsenergie";"0,8";"0,6";"91058";"Erlangen";"(natürliche Person)";"ABR985603951020";"23.4.2023"
"SEE960623011985";"Balkonkraftwerk 1";"In Betrieb";"22.4.2023";"23.4.2023";"Solare Strahlungsenergie";"0,45";"0,45";"97259";"Greußenheim";"(natürliche Person)";"ABR993713944726";"1.1.2024"
"SEE901379980620";"BKW 300WATT";"In Betrieb";"22.4.2023";"23.4.2023";"Solare Strahlungsenergie";"0,4";"0,3";"81249";"München";"(natürliche Person)";"ABR957010158569";"23.4.2023"
"SEE901089459072";"Hausdach Süd -Ost";"In Betrieb";"16.3.2023";"23.4.2023";"Solare Strahlungsenergie";"9,626";"9,6";"86845";"Großaitingen";"(natürliche Person)";"ABR995693586811";"23.4.2023"
"SEE964038323039";"Balkonkraftwerk";"In Betrieb";"21.4.2023";"23.4.2023";"Solare Strahlungsenergie";"0,82";"0,6";"87739";"Breitenbrunn";"(natürliche Person)";"ABR966284636635";"23.4.2023"
"SEE950265033209";"MH Privat - Garage";"In Betrieb";"20.4.2023";"23.4.2023";"Solare Strahlungsenergie";"4,92";"4,32";"92256";"Hahnbach";"(natürliche Person)";"ABR972613868882";"11.10.2023"
"SEE909399511596";"PV Hausdach";"In Betrieb";"19.4.2023";"23.4.2023";"Solare Strahlungsenergie";"10,08";"10";"94505";"Bernried";"(natürliche Person)";"ABR962181809691";"23.6.2023"
"SEE945325836586";"51663500169 - ABR988188694443";"In Betrieb";"6.4.2023";"23.4.2023";"Solare Strahlungsenergie";"9";"6";"93309";"Kelheim";"(natürliche Person)";"ABR988188694443";"21.7.2023"
"SEE979577490456";"Solardachkraftwerk";"In Betrieb";"17.4.2023";"23.4.2023";"Solare Strahlungsenergie";"10,935";"10";"92715";"Püchersreuth";"(natürliche Person)";"ABR963382657227";"15.6.2023"
"SEE904370578469";"Einfamilienhaus";"In Betrieb";"20.4.2023";"23.4.2023";"Solare Strahlungsenergie";"9,96";"8";"91793";"Alesheim";"(natürliche Person)";"ABR976754995407";"25.8.2023"
"SEE911487463267";"PV 1";"In Betrieb";"25.2.2023";"23.4.2023";"Solare Strahlungsenergie";"9,84";"8";"97493";"Bergrheinfeld";"(natürliche Person)";"ABR988638157733";"6.7.2023"
"SEE912081171084";"Hausdach";"In Betrieb";"22.4.2023";"23.4.2023";"Solare Strahlungsenergie";"9,72";"9,72";"86854";"Amberg";"(natürliche Person)";"ABR984470706979";"23.4.2023"
"SEE912250793109";"AXSUN";"In Betrieb";"14.2.2023";"23.4.2023";"Solare Strahlungsenergie";"28,35";"25";"84567";"Erlbach";"(natürliche Person)";"ABR986980621155";"15.6.2023"
"SEE992130956602";"Sunnyhelsteff";"In Betrieb";"21.3.2023";"23.4.2023";"Solare Strahlungsenergie";"15,2";"15,2";"83607";"Holzkirchen";"(natürliche Person)";"ABR965254816732";"28.6.2023"
"SEE977799999603";"Hausdach";"In Betrieb";"5.4.2023";"23.4.2023";"Solare Strahlungsenergie";"5,85";"5,85";"81929";"München";"(natürliche Person)";"ABR981827992795";"23.4.2023"
"SEE910003762082";"Carport";"In Betrieb";"21.4.2023";"23.4.2023";"Solare Strahlungsenergie";"4";"4";"83395";"Freilassing";"(natürliche Person)";"ABR942701032242";"7.8.2023"
"SEE960615907005";"Hausdach";"In Betrieb";"3.2.2023";"23.4.2023";"Solare Strahlungsenergie";"12,15";"12,15";"93092";"Barbing";"(natürliche Person)";"ABR999126631550";"8.8.2023"
"SEE907094713123";"Zuhause";"In Betrieb";"22.4.2023";"23.4.2023";"Solare Strahlungsenergie";"0,83";"0,6";"94258";"Frauenau";"(natürliche Person)";"ABR982433562945";"5.7.2023"
"SEE996462964045";"Hausdach 2";"In Betrieb";"14.4.2023";"23.4.2023";"Solare Strahlungsenergie";"21,73";"21,73";"93342";"Saal";"(natürliche Person)";"ABR946215093812";"3.11.2023"
"SEE973744306618";"Dachanlage";"In Betrieb";"21.4.2023";"23.4.2023";"Solare Strahlungsenergie";"11,62";"10";"86391";"Stadtbergen";"(natürliche Person)";"ABR996693414258";"13.10.2023"
"SEE937302114497";"Hausdach";"In Betrieb";"12.4.2023";"23.4.2023";"Solare Strahlungsenergie";"8,1";"8";"91058";"Erlangen";"(natürliche Person)";"ABR957125898800";"24.4.2023"
"SEE920202679821";"Burgblick";"In Betrieb";"18.4.2023";"23.4.2023";"Solare Strahlungsenergie";"10,08";"10";"92545";"Niedermurach";"(natürliche Person)";"ABR992845859946";"8.11.2023"
"SEE959825020932";"Balkonkraftwerk";"In Betrieb";"22.4.2023";"23.4.2023";"Solare Strahlungsenergie";"0,83";"0,6";"85368";"Moosburg";"(natürliche Person)";"ABR999140164102";"23.4.2023"
"SEE967196158888";"Solar2";"In Betrieb";"18.4.2023";"23.4.2023";"Solare Strahlungsenergie";"0,77";"0,6";"90559";"Burgthann";"(natürliche Person)";"ABR940026011386";"12.10.2023"
"SEE942653436556";"Dach";"In Betrieb";"4.2.2023";"23.4.2023";"Solare Strahlungsenergie";"7,29";"4,6";"85635";"Höhenkirchen-Siegertsbrunn";"(natürliche Person)";"ABR928282233414";"26.11.2023"
"SEE933056829625";"PV2";"In Betrieb";"3.4.2023";"23.4.2023";"Solare Strahlungsenergie";"10,32";"10";"91217";"Hersbruck";"(natürliche Person)";"ABR984036929880";"8.12.2023"
"SEE997477544383";"Hausdach Ost";"In Betrieb";"17.4.2023";"23.4.2023";"Solare Strahlungsenergie";"13,86";"10";"94127";"Neuburg";"(natürliche Person)";"ABR921005703379";"23.4.2023"
