"MaStR-Nr. der Einheit";"Anzeige-Name der Einheit";"Betriebs-Status";"Inbetriebnahmedatum der Einheit";"Registrierungsdatum der Einheit";"Energieträger";"Bruttoleistung der Einheit";"Nettonennleistung der Einheit";"Postleitzahl";"Ort";"Name des Anlagenbetreibers (nur Org.)";"	MaStR-Nr. des Anlagenbetreibers";"Letzte Aktualisierung"
"SEE910195236033";"PV-Anlage Zimmermann";"In Betrieb";"1.1.2021";"4.1.2021";"Solare Strahlungsenergie";"248,8";"230";"83308";"Trostberg";"Zimmermann Transporte";"ABR914937256501";"18.1.2024"
"SEE978691274300";"Lang Nennslingen";"In Betrieb";"4.1.2021";"4.1.2021";"Solare Strahlungsenergie";"7,92";"7";"91790";"Nennslingen";"(natürliche Person)";"ABR952032510944";"13.7.2021"
"SEE956083547324";"GuMaWeiWH";"In Betrieb";"4.1.2021";"4.1.2021";"Solare Strahlungsenergie";"9,75";"9,75";"89264";"Weißenhorn";"(natürliche Person)";"ABR984961054053";"4.1.2021"
"SEE978304750634";"Selbstverbrauch 2021";"In Betrieb";"4.1.2021";"4.1.2021";"Solare Strahlungsenergie";"9,75";"7";"84533";"Marktl";"(natürliche Person)";"ABR934244927031";"4.1.2021"
"SEE950724680944";"PV-Anlage Zeilarn";"In Betrieb";"4.1.2021";"4.1.2021";"Solare Strahlungsenergie";"15,3";"15";"84367";"Zeilarn";"(natürliche Person)";"ABR992464457851";"8.2.2021"
"SEE934424975067";"Hausdach";"In Betrieb";"27.8.2018";"4.1.2021";"Solare Strahlungsenergie";"18";"18";"95643";"Tirschenreuth";"(natürliche Person)";"ABR987722944259";"4.3.2021"
"SEE995384763484";"PV-Anlage mit 9,10 kWp (2021)";"In Betrieb";"2.1.2021";"4.1.2021";"Solare Strahlungsenergie";"9,1";"8";"85084";"Reichertshofen";"(natürliche Person)";"ABR940730266737";"19.4.2021"
"SEE997873081819";"Hausdach ÖMB";"In Betrieb";"15.5.2018";"4.1.2021";"Solare Strahlungsenergie";"6,6";"5";"92552";"Teunz";"(natürliche Person)";"ABR953357600839";"3.6.2021"
"SEE908188151722";"PV-Anlage FFW Haus Seibersdorf";"In Betrieb";"15.10.2020";"4.1.2021";"Solare Strahlungsenergie";"9,9";"7,5";"84375";"Kirchdorf";"Gemeinde Kirchdorf a. Inn";"ABR934086258263";"4.1.2021"
"SEE933413906648";"Taufkirchen";"In Betrieb";"23.5.2017";"4.1.2021";"Solare Strahlungsenergie";"29";"29";"84416";"Taufkirchen";"(natürliche Person)";"ABR992087876039";"4.3.2021"
"SEE933310670239";"NiebFrAtt";"In Betrieb";"4.1.2021";"4.1.2021";"Solare Strahlungsenergie";"9,92";"9,92";"89264";"Weißenhorn";"(natürliche Person)";"ABR987616002126";"24.1.2022"
"SEE965537406223";"Häussler Ramsberg";"In Betrieb";"4.1.2021";"4.1.2021";"Solare Strahlungsenergie";"9,9";"9,9";"91785";"Pleinfeld";"(natürliche Person)";"ABR976190364126";"13.7.2021"
"SEE955759737519";"6,72 kwp";"In Betrieb";"16.10.2017";"4.1.2021";"Solare Strahlungsenergie";"6,72";"6,72";"86709";"Wolferstadt";"(natürliche Person)";"ABR931019788392";"9.1.2021"
"SEE904573199867";"Hausdach";"In Betrieb";"18.7.2018";"4.1.2021";"Solare Strahlungsenergie";"4,8";"4,8";"94264";"Langdorf";"(natürliche Person)";"ABR925990668057";"13.1.2021"
"SEE999815489004";"PV-Anlage1";"In Betrieb";"30.4.2020";"4.1.2021";"Solare Strahlungsenergie";"9,8";"9";"89250";"Senden";"(natürliche Person)";"ABR964460375163";"12.10.2021"
"SEE929491489647";"18,2 kWp Ebersbach 69";"In Betrieb";"31.5.2017";"4.1.2021";"Solare Strahlungsenergie";"18,2";"17,5";"91077";"Neunkirchen";"(natürliche Person)";"ABR926156181755";"20.1.2021"
"SEE904812140407";"PV_8,4KW_Majewski_Kolmberg";"In Betrieb";"31.7.2015";"4.1.2021";"Solare Strahlungsenergie";"8,4";"8,4";"93192";"Wald";"(natürliche Person)";"ABR992135893933";"4.1.2021"
"SEE959289321538";"PV-A&O";"In Betrieb";"18.12.2020";"4.1.2021";"Solare Strahlungsenergie";"0,24";"0,24";"82362";"Weilheim";"(natürliche Person)";"ABR976981445614";"30.8.2023"
"SEE939813780338";"PV_Anlage Wohnhaus";"In Betrieb";"6.4.2018";"4.1.2021";"Solare Strahlungsenergie";"2,95";"2,95";"84558";"Kirchweidach";"(natürliche Person)";"ABR989805719549";"17.10.2022"
"SEE936224693363";"Anlage 1 Haus";"In Betrieb";"16.5.2018";"4.1.2021";"Solare Strahlungsenergie";"9,9";"9,9";"91183";"Abenberg";"(natürliche Person)";"ABR997092782887";"11.1.2021"
"SEE986672567419";"PV-Anlage";"In Betrieb";"7.8.2017";"4.1.2021";"Solare Strahlungsenergie";"7,5";"7";"93049";"Regensburg";"(natürliche Person)";"ABR974279850607";"2.8.2021"
"SEE950490735145";"Garage";"In Betrieb";"11.8.2016";"4.1.2021";"Solare Strahlungsenergie";"5,7";"5,5";"83677";"Reichersbeuern";"(natürliche Person)";"ABR958238564125";"8.11.2023"
"SEE971213368211";"Gartenhausdach-Erweiterung";"In Betrieb";"8.12.2020";"4.1.2021";"Solare Strahlungsenergie";"2,115";"2,115";"92274";"Gebenbach";"(natürliche Person)";"ABR924925011791";"5.4.2021"
"SEE973882143007";"KonzSolar";"In Betrieb";"13.2.2018";"4.1.2021";"Solare Strahlungsenergie";"6,6";"6,6";"87437";"Kempten";"(natürliche Person)";"ABR960291495926";"28.1.2022"
"SEE925321246084";"Anlage Garage";"In Betrieb";"16.5.2017";"4.1.2021";"Solare Strahlungsenergie";"5,12";"5";"94261";"Kirchdorf i.Wald";"(natürliche Person)";"ABR981536428097";"2.3.2021"
"SEE992555059964";"ABR997120919384";"In Betrieb";"16.4.2018";"4.1.2021";"Solare Strahlungsenergie";"7,29";"7,29";"94051";"Hauzenberg";"(natürliche Person)";"ABR997120919384";"16.2.2021"
"SEE914314001168";"E3/DC";"In Betrieb";"19.9.2017";"4.1.2021";"Solare Strahlungsenergie";"5,2";"4,6";"93491";"Stamsried";"(natürliche Person)";"ABR995450674782";"3.4.2022"
"SEE997441217114";"Hausdach";"In Betrieb";"13.7.2018";"4.1.2021";"Solare Strahlungsenergie";"9,9";"7";"83714";"Miesbach";"(natürliche Person)";"ABR954480500652";"12.4.2021"
"SEE962218745763";"Hausdach";"In Betrieb";"20.9.2016";"4.1.2021";"Solare Strahlungsenergie";"8,215";"7";"97816";"Lohr";"(natürliche Person)";"ABR975442584350";"19.5.2021"
"SEE947696818611";"MaWeTech";"In Betrieb";"16.9.2015";"4.1.2021";"Solare Strahlungsenergie";"24,44";"22,5";"87669";"Rieden";"(natürliche Person)";"ABR930608088462";"16.2.2021"
"SEE979986926942";"Mühlfeldstr.27";"In Betrieb";"5.5.2015";"4.1.2021";"Solare Strahlungsenergie";"5";"5";"86690";"Mertingen";"(natürliche Person)";"ABR935742372934";"14.1.2021"
"SEE942564083184";"Solar-Module";"In Betrieb";"6.7.2020";"4.1.2021";"Solare Strahlungsenergie";"7,8";"7";"82269";"Geltendorf";"(natürliche Person)";"ABR941168153576";"6.2.2021"
"SEE962057784046";"PV-Anlage";"In Betrieb";"4.1.2021";"4.1.2021";"Solare Strahlungsenergie";"9,875";"9,875";"87742";"Dirlewang";"(natürliche Person)";"ABR906111957724";"7.6.2021"
"SEE985115226548";"PV-Anlage";"In Betrieb";"30.5.2020";"4.1.2021";"Solare Strahlungsenergie";"45,225";"30";"97506";"Grafenrheinfeld";"(natürliche Person)";"ABR915533549738";"15.2.2021"
"SEE949881120455";"Anlage 2 Halle";"In Betrieb";"17.7.2018";"4.1.2021";"Solare Strahlungsenergie";"194,15";"194,15";"91187";"Röttenbach";"(natürliche Person)";"ABR997092782887";"18.3.2021"
"SEE928103608278";"Zuhause";"In Betrieb";"7.10.2015";"4.1.2021";"Solare Strahlungsenergie";"5,44";"5";"91567";"Herrieden";"(natürliche Person)";"ABR981097380209";"9.1.2021"
"SEE971828666054";"Kohlnberg 15";"In Betrieb";"18.7.2018";"4.1.2021";"Solare Strahlungsenergie";"5,1";"5";"94264";"Langdorf";"(natürliche Person)";"ABR925990668057";"16.2.2021"
"SEE992154541556";"Hausdach";"In Betrieb";"15.12.2020";"4.1.2021";"Solare Strahlungsenergie";"6,83";"6,5";"84100";"Niederaichbach";"(natürliche Person)";"ABR905571326415";"3.2.2021"
"SEE907750463461";"PV-Anlage";"In Betrieb";"17.12.2020";"4.1.2021";"Solare Strahlungsenergie";"9,6";"9,6";"87647";"Unterthingau";"(natürliche Person)";"ABR924691755806";"31.3.2021"
"SEE981533849147";"Garage_CarPort";"In Betrieb";"29.5.2017";"4.1.2021";"Solare Strahlungsenergie";"6,625";"6,5";"92237";"Sulzbach-Rosenberg";"(natürliche Person)";"ABR980888190232";"4.1.2021"
"SEE999689941387";"rufa solar";"In Betrieb";"9.5.2017";"4.1.2021";"Solare Strahlungsenergie";"6,48";"6,48";"91604";"Flachslanden";"(natürliche Person)";"ABR937310715518";"4.1.2021"
"SEE994984930005";"Hausdach Peter-Henlein";"In Betrieb";"17.3.2018";"4.1.2021";"Solare Strahlungsenergie";"9,88";"9";"90765";"Fürth";"(natürliche Person)";"ABR983476071982";"7.1.2021"
"SEE939090786269";"Hausdach";"In Betrieb";"1.10.2016";"4.1.2021";"Solare Strahlungsenergie";"5,2";"5,2";"86571";"Langenmosen";"(natürliche Person)";"ABR993800353790";"4.1.2021"
"SEE931788869131";"BREY 2";"In Betrieb";"2.11.2020";"4.1.2021";"Solare Strahlungsenergie";"9,92";"9,2";"85053";"Ingolstadt";"(natürliche Person)";"ABR955271823677";"13.8.2021"
"SEE913964240033";"Hausdach-Anlage";"In Betrieb";"13.6.2016";"4.1.2021";"Solare Strahlungsenergie";"9,88";"9,88";"86911";"Dießen";"(natürliche Person)";"ABR966843705109";"25.8.2021"
"SEE973979517742";"Hausdach";"In Betrieb";"6.5.2015";"4.1.2021";"Solare Strahlungsenergie";"8";"8";"89358";"Kammeltal";"(natürliche Person)";"ABR958870018246";"6.1.2021"
"SEE911325663316";"Hausdach Wambach";"In Betrieb";"18.9.2017";"4.1.2021";"Solare Strahlungsenergie";"9,72";"9,5";"84416";"Taufkirchen";"(natürliche Person)";"ABR900111730431";"4.1.2021"
"SEE951917789055";"Rosenstraße";"In Betrieb";"20.4.2018";"4.1.2021";"Solare Strahlungsenergie";"6,71";"6,71";"85258";"Weichs";"(natürliche Person)";"ABR976757099508";"4.1.2021"
"SEE908090064967";"ABR985406350914";"In Betrieb";"17.6.2015";"4.1.2021";"Solare Strahlungsenergie";"9,88";"9,88";"90584";"Allersberg";"(natürliche Person)";"ABR985406350914";"4.1.2021"
"SEE979124293219";"Eigenverbrauch";"In Betrieb";"28.6.2018";"4.1.2021";"Solare Strahlungsenergie";"9,41";"9,41";"83075";"Bad Feilnbach";"(natürliche Person)";"ABR903369988067";"4.1.2021"
"SEE921815950147";"PV-Halle";"In Betrieb";"15.5.2018";"4.1.2021";"Solare Strahlungsenergie";"25,2";"25";"91478";"Markt Nordheim";"(natürliche Person)";"ABR917082376551";"21.2.2021"
"SEE958479181112";"Balkonanlage";"In Betrieb";"31.12.2020";"4.1.2021";"Solare Strahlungsenergie";"0,65";"0,6";"94209";"Regen";"(natürliche Person)";"ABR911038423573";"18.1.2023"
"SEE940822279225";"Hausdach";"In Betrieb";"19.2.2018";"4.1.2021";"Solare Strahlungsenergie";"7,56";"7";"94333";"Geiselhöring";"(natürliche Person)";"ABR966314045734";"4.1.2021"
"SEE940141969319";"Waldstraße 23 - 1";"In Betrieb";"17.12.2020";"4.1.2021";"Solare Strahlungsenergie";"9,9";"9,9";"92637";"Theisseil";"SOWATEC GmbH";"ABR909482959571";"14.2.2024"
"SEE983123487340";"SR01";"In Betrieb";"29.1.2018";"4.1.2021";"Solare Strahlungsenergie";"5,4";"5,4";"86697";"Oberhausen";"(natürliche Person)";"ABR975646361740";"13.11.2023"
"SEE987939956076";"PV Anlage 2021";"In Betrieb";"4.1.2021";"4.1.2021";"Solare Strahlungsenergie";"6,66";"6,66";"83301";"Traunreut";"(natürliche Person)";"ABR939928247375";"24.2.2021"
"SEE945451378615";"PV-Anlage mit Akku zur Eigennutzung";"In Betrieb";"12.9.2016";"4.1.2021";"Solare Strahlungsenergie";"9,36";"9,36";"87490";"Haldenwang";"(natürliche Person)";"ABR996032048014";"4.1.2021"
"SEE947865406939";"PV-Daheim2021";"In Betrieb";"4.1.2021";"4.1.2021";"Solare Strahlungsenergie";"29,9";"27";"83361";"Kienberg";"(natürliche Person)";"ABR993567248056";"27.1.2021"
"SEE916791374162";"Hausdach";"In Betrieb";"29.6.2015";"4.1.2021";"Solare Strahlungsenergie";"12,04";"10";"86676";"Ehekirchen";"(natürliche Person)";"ABR937852232801";"4.1.2021"
"SEE948534014905";"PV-Fabrikhalle 55,040 kWp";"In Betrieb";"13.7.2016";"4.1.2021";"Solare Strahlungsenergie";"55,04";"55";"91459";"Markt Erlbach";"(natürliche Person)";"ABR907011451114";"4.9.2023"
"SEE947799814855";"ABR920399492920";"In Betrieb";"30.7.2020";"4.1.2021";"Solare Strahlungsenergie";"4,55";"4,55";"63911";"Klingenberg";"(natürliche Person)";"ABR920399492920";"27.4.2021"
"SEE939801988708";"Hausdach";"In Betrieb";"1.10.2017";"4.1.2021";"Solare Strahlungsenergie";"2,85";"2,85";"84130";"Dingolfing";"(natürliche Person)";"ABR906425590938";"4.1.2021"
"SEE919539470607";"PV-Anlage mit 9,75 kWp (2021)";"In Betrieb";"2.1.2021";"4.1.2021";"Solare Strahlungsenergie";"9,75";"8";"85084";"Reichertshofen";"(natürliche Person)";"ABR921733033694";"27.4.2021"
"SEE911933360539";"PV Bräuhausstraße";"In Betrieb";"4.1.2021";"4.1.2021";"Solare Strahlungsenergie";"7,5";"6";"93437";"Furth im Wald";"(natürliche Person)";"ABR919328026107";"19.2.2021"
"SEE939348525657";"Anlage II (Erweiterung 180 kWp)";"In Betrieb";"18.5.2015";"4.1.2021";"Solare Strahlungsenergie";"180";"180";"95326";"Kulmbach";"Fleischmann Holzbau";"ABR999338699515";"22.1.2021"
"SEE958644022943";"Hausdach 4";"In Betrieb";"11.7.2016";"4.1.2021";"Solare Strahlungsenergie";"19,5";"19,5";"94249";"Bodenmais";"(natürliche Person)";"ABR933610639721";"4.1.2021"
"SEE999152913996";"Photovoltaik";"In Betrieb";"11.5.2018";"4.1.2021";"Solare Strahlungsenergie";"20,7";"17";"94339";"Leiblfing";"(natürliche Person)";"ABR973382872193";"4.1.2021"
"SEE969827785494";"Hausdach";"In Betrieb";"30.6.2017";"4.1.2021";"Solare Strahlungsenergie";"9,99";"8";"97509";"Kolitzheim";"(natürliche Person)";"ABR953515481997";"16.2.2021"
"SEE953214275095";"Strom-Eichelhäherstraße";"In Betrieb";"18.11.2020";"4.1.2021";"Solare Strahlungsenergie";"9,86";"9,86";"81249";"München";"(natürliche Person)";"ABR984332388480";"8.6.2021"
"SEE937158208296";"PV-Anlage Emmerting";"In Betrieb";"4.1.2021";"4.1.2021";"Solare Strahlungsenergie";"9,9";"9,9";"84547";"Emmerting";"(natürliche Person)";"ABR990374234449";"24.2.2021"
"SEE902257487101";"9,9 kWp   01.01.2021";"In Betrieb";"1.1.2021";"4.1.2021";"Solare Strahlungsenergie";"9,9";"9,9";"84076";"Pfeffenhausen";"(natürliche Person)";"ABR911992059917";"4.1.2021"
"SEE972729204468";"Hausdach";"In Betrieb";"27.4.2017";"4.1.2021";"Solare Strahlungsenergie";"6,89";"6,89";"97618";"Rödelmaier";"(natürliche Person)";"ABR951912886155";"5.1.2021"
"SEE911849396691";"Hausdach";"In Betrieb";"9.12.2020";"4.1.2021";"Solare Strahlungsenergie";"8,89";"8,5";"86707";"Westendorf";"(natürliche Person)";"ABR931255050369";"26.3.2021"
"SEE955142375120";"PV-EG";"In Betrieb";"26.7.2016";"4.1.2021";"Solare Strahlungsenergie";"3,85";"1";"85055";"Ingolstadt";"(natürliche Person)";"ABR900205059875";"13.8.2021"
"SEE958110427777";"PV-Wohnhaus 6,84 kWp";"In Betrieb";"12.7.2018";"4.1.2021";"Solare Strahlungsenergie";"6,84";"6,84";"91746";"Weidenbach";"(natürliche Person)";"ABR985137669767";"4.1.2021"
"SEE971167961605";"PV-Carport";"In Betrieb";"4.10.2018";"4.1.2021";"Solare Strahlungsenergie";"7,56";"7,56";"84326";"Falkenberg";"(natürliche Person)";"ABR972800724632";"4.1.2021"
"SEE974530184977";"PV-Haus";"In Betrieb";"4.1.2021";"4.1.2021";"Solare Strahlungsenergie";"18,46";"18,46";"91611";"Lehrberg";"(natürliche Person)";"ABR904492776842";"16.7.2021"
"SEE919032953942";"Huasdach";"In Betrieb";"20.7.2015";"4.1.2021";"Solare Strahlungsenergie";"6,24";"6,24";"85625";"Glonn";"(natürliche Person)";"ABR911018712888";"4.1.2021"
"SEE963885356481";"Hausdach";"In Betrieb";"25.4.2017";"4.1.2021";"Solare Strahlungsenergie";"9,63";"9,63";"85290";"Geisenfeld";"(natürliche Person)";"ABR929958153852";"4.1.2021"
"SEE973708285881";"Pv1";"In Betrieb";"8.7.2015";"4.1.2021";"Solare Strahlungsenergie";"7,7";"7,6";"87724";"Ottobeuren";"(natürliche Person)";"ABR947553011964";"9.11.2023"
"SEE954133112508";"Hausdach";"In Betrieb";"12.1.2015";"4.1.2021";"Solare Strahlungsenergie";"4,59";"4,2";"95359";"Kasendorf";"(natürliche Person)";"ABR943705646206";"4.1.2021"
"SEE964526232508";"Nebengebäude";"In Betrieb";"18.12.2020";"4.1.2021";"Solare Strahlungsenergie";"9,57";"8";"94474";"Vilshofen";"(natürliche Person)";"ABR978812662252";"3.3.2022"
"SEE930161080859";"PV-Anlage Haus";"In Betrieb";"16.2.2016";"4.1.2021";"Solare Strahlungsenergie";"7,2";"7,2";"93339";"Riedenburg";"(natürliche Person)";"ABR919150251821";"4.1.2021"
"SEE944443073798";"Hausdach";"In Betrieb";"2.1.2021";"4.1.2021";"Solare Strahlungsenergie";"9,86";"9,86";"86551";"Aichach";"(natürliche Person)";"ABR957890004086";"8.5.2021"
"SEE978665025334";"PV-Anlage Rimsting";"In Betrieb";"4.1.2021";"4.1.2021";"Solare Strahlungsenergie";"12,24";"12,24";"83253";"Rimsting";"(natürliche Person)";"ABR958839962191";"4.1.2021"
"SEE912160094280";"PV-Anlage";"In Betrieb";"1.2.2016";"4.1.2021";"Solare Strahlungsenergie";"6,24";"6";"82234";"Weßling";"(natürliche Person)";"ABR970853817950";"4.1.2021"
"SEE917409443560";"PV 2021";"In Betrieb";"4.1.2021";"4.1.2021";"Solare Strahlungsenergie";"9,75";"7,5";"83132";"Pittenhart";"(natürliche Person)";"ABR990356257749";"4.1.2021"
"SEE913010724203";"Garage";"In Betrieb";"29.2.2016";"4.1.2021";"Solare Strahlungsenergie";"9";"9";"85253";"Erdweg";"(natürliche Person)";"ABR957715644398";"1.4.2021"
"SEE935075497434";"Hausdach";"In Betrieb";"4.1.2016";"4.1.2021";"Solare Strahlungsenergie";"7,54";"7";"96148";"Baunach";"(natürliche Person)";"ABR953055304442";"8.6.2022"
"SEE960520969884";"ABR964384454296";"In Betrieb";"4.1.2021";"4.1.2021";"Solare Strahlungsenergie";"25,74";"25";"94496";"Ortenburg";"(natürliche Person)";"ABR964384454296";"4.1.2021"
"SEE966110132539";"9,92 kWp   01.01.2021";"In Betrieb";"1.1.2021";"4.1.2021";"Solare Strahlungsenergie";"9,92";"9,92";"84076";"Pfeffenhausen";"(natürliche Person)";"ABR908462524624";"4.1.2021"
"SEE993168716077";"Hausdach";"In Betrieb";"29.9.2017";"4.1.2021";"Solare Strahlungsenergie";"7,7";"7";"82288";"Kottgeisering";"(natürliche Person)";"ABR970062178187";"11.1.2021"
"SEE992544193433";"Hausdach";"In Betrieb";"12.5.2016";"4.1.2021";"Solare Strahlungsenergie";"2,25";"2,25";"82031";"Grünwald";"(natürliche Person)";"ABR900881529587";"4.1.2021"
"SEE903706564640";"Hausdach";"In Betrieb";"4.1.2021";"4.1.2021";"Solare Strahlungsenergie";"19,72";"17";"83627";"Warngau";"(natürliche Person)";"ABR916092871933";"4.1.2021"
"SEE988665627841";"Hausdach Nr. 5";"In Betrieb";"29.10.2015";"4.1.2021";"Solare Strahlungsenergie";"9,9";"8";"97084";"Würzburg";"(natürliche Person)";"ABR993439231605";"20.5.2021"
"SEE961701592020";"Dachanlage";"In Betrieb";"8.2.2016";"4.1.2021";"Solare Strahlungsenergie";"9,95";"8,55";"85088";"Vohburg";"(natürliche Person)";"ABR943534296597";"4.1.2021"
"SEE906191914211";"PV_Hausdach";"In Betrieb";"4.1.2021";"4.1.2021";"Solare Strahlungsenergie";"17,755";"11";"95448";"Bayreuth";"(natürliche Person)";"ABR953195457275";"4.1.2021"
"SEE924662179990";"PV-Anlage";"In Betrieb";"6.10.2017";"4.1.2021";"Solare Strahlungsenergie";"4,2";"3,3";"87487";"Wiggensbach";"(natürliche Person)";"ABR902084245813";"28.4.2022"
"SEE971360929761";"PV-Terasse";"In Betrieb";"23.11.2020";"4.1.2021";"Solare Strahlungsenergie";"4,9";"4,9";"94065";"Waldkirchen";"(natürliche Person)";"ABR965383951007";"4.1.2021"
"SEE944249925895";"ABR935074239462";"In Betrieb";"9.9.2015";"4.1.2021";"Solare Strahlungsenergie";"8,48";"8,48";"97640";"Stockheim";"(natürliche Person)";"ABR935074239462";"2.2.2021"
"SEE901824935007";"Wohnhaus Dach Bergstraße";"In Betrieb";"29.4.2016";"4.1.2021";"Solare Strahlungsenergie";"6,625";"6";"94339";"Leiblfing";"(natürliche Person)";"ABR923767947244";"4.1.2021"
"SEE967619176437";"Anlage PV 23";"In Betrieb";"26.11.2015";"4.1.2021";"Solare Strahlungsenergie";"243";"182,446";"85256";"Vierkirchen";"Großmann-Neuhäusler Energie GmbH";"ABR985550784986";"4.1.2021"
"SEE908103910465";"Photovoltaik Friseurbetrieb";"In Betrieb";"31.8.2020";"4.1.2021";"Solare Strahlungsenergie";"9,863";"9,863";"94405";"Landau";"(natürliche Person)";"ABR964633593936";"17.5.2021"
"SEE999996143788";"Hausdach";"In Betrieb";"4.1.2021";"4.1.2021";"Solare Strahlungsenergie";"9,9";"9,9";"93488";"Schönthal";"(natürliche Person)";"ABR958249981362";"4.3.2021"
"SEE940057409596";"Jo Dreibu Kraftwerk 1";"In Betrieb";"28.8.2017";"4.1.2021";"Solare Strahlungsenergie";"23,01";"23,01";"94113";"Tiefenbach";"(natürliche Person)";"ABR968670143253";"10.3.2021"
"SEE906225307644";"Tiefenbach18";"In Betrieb";"16.7.2018";"4.1.2021";"Solare Strahlungsenergie";"9,6";"9";"89257";"Illertissen";"(natürliche Person)";"ABR930731535451";"20.1.2021"
"SEE958508997370";"PV Pultdach 1";"In Betrieb";"18.11.2020";"4.1.2021";"Solare Strahlungsenergie";"9,9";"6";"92449";"Steinberg am See";"(natürliche Person)";"ABR948130879533";"20.2.2021"
"SEE935281798974";"Stromerzeugung";"In Betrieb";"15.12.2018";"4.1.2021";"Solare Strahlungsenergie";"6";"6";"93155";"Hemau";"(natürliche Person)";"ABR943884946678";"4.1.2021"
"SEE997498450274";"Maschinenhalle West";"In Betrieb";"22.1.2018";"4.1.2021";"Solare Strahlungsenergie";"99,63";"99,63";"84405";"Dorfen";"(natürliche Person)";"ABR943481510968";"13.1.2021"
"SEE960764214382";"Hausdach";"In Betrieb";"27.3.2017";"4.1.2021";"Solare Strahlungsenergie";"9,86";"9,86";"97653";"Bischofsheim";"(natürliche Person)";"ABR981514485258";"17.5.2023"
"SEE940541456976";"PV Hausdach Monheim";"In Betrieb";"4.1.2021";"4.1.2021";"Solare Strahlungsenergie";"9,715";"9,715";"86653";"Monheim";"(natürliche Person)";"ABR949031675781";"29.1.2024"
"SEE929363359962";"Hausdach";"In Betrieb";"17.1.2017";"4.1.2021";"Solare Strahlungsenergie";"4,56";"4,56";"91126";"Schwabach";"(natürliche Person)";"ABR940118585108";"27.5.2022"
"SEE908409504351";"Gartenhaus";"In Betrieb";"29.2.2016";"4.1.2021";"Solare Strahlungsenergie";"3,3";"3,3";"85253";"Erdweg";"(natürliche Person)";"ABR957715644398";"4.1.2021"
"SEE965157610055";"Hausdach";"In Betrieb";"21.4.2017";"4.1.2021";"Solare Strahlungsenergie";"5,4";"5,4";"87544";"Blaichach";"(natürliche Person)";"ABR955581576782";"4.1.2021"
"SEE914888781855";"Hausdach";"In Betrieb";"18.10.2017";"4.1.2021";"Solare Strahlungsenergie";"9,12";"9,12";"92723";"Gleiritsch";"(natürliche Person)";"ABR989025476888";"4.1.2021"
"SEE937480529816";"Hausdach";"In Betrieb";"15.5.2015";"4.1.2021";"Solare Strahlungsenergie";"4,62";"4,5";"91448";"Emskirchen";"(natürliche Person)";"ABR956951039142";"4.1.2021"
"SEE955687121183";"PV-Hausdach";"In Betrieb";"9.3.2018";"4.1.2021";"Solare Strahlungsenergie";"4,2";"4,2";"86869";"Oberostendorf";"(natürliche Person)";"ABR926626754571";"4.1.2021"
