"MaStR-Nr. der Einheit";"Anzeige-Name der Einheit";"Betriebs-Status";"Inbetriebnahmedatum der Einheit";"Registrierungsdatum der Einheit";"Energieträger";"Bruttoleistung der Einheit";"Nettonennleistung der Einheit";"Postleitzahl";"Ort";"Name des Anlagenbetreibers (nur Org.)";"	MaStR-Nr. des Anlagenbetreibers";"Letzte Aktualisierung"
"SEE947026632566";"Haus-und Garagendach";"In Betrieb";"4.5.2023";"28.12.2023";"Solare Strahlungsenergie";"19,04";"17,5";"84494";"Neumarkt-Sankt Veit";"(natürliche Person)";"ABR914789179096";"1.1.2024"
"SEE913811890367";"PV Garage";"In Betrieb";"20.12.2023";"28.12.2023";"Solare Strahlungsenergie";"0,8";"0,6";"89331";"Burgau";"(natürliche Person)";"ABR964116302369";"28.12.2023"
"SEE923115836527";"Hausdach";"In Betrieb";"1.9.2023";"28.12.2023";"Solare Strahlungsenergie";"9,96";"9,96";"97450";"Arnstein";"(natürliche Person)";"ABR993268376577";"2.1.2024"
"SEE902055971369";"PV Thalhausen";"In Betrieb";"22.12.2023";"28.12.2023";"Solare Strahlungsenergie";"5,395";"5";"84553";"Halsbach";"(natürliche Person)";"ABR936142835715";"28.12.2023"
"SEE998195856451";"Balkonkraftwerk auf Hausdach";"In Betrieb";"27.12.2023";"28.12.2023";"Solare Strahlungsenergie";"0,8";"0,6";"90475";"Nürnberg";"(natürliche Person)";"ABR952067447864";"28.12.2023"
"SEE943157750346";"Solarkraftwerk Garten";"In Betrieb";"28.12.2023";"28.12.2023";"Solare Strahlungsenergie";"0,8";"0,6";"92660";"Neustadt";"(natürliche Person)";"ABR948046630334";"28.12.2023"
"SEE995543491906";"ABR952669149814";"In Betrieb";"28.12.2023";"28.12.2023";"Solare Strahlungsenergie";"0,8";"0,8";"90451";"Nürnberg";"(natürliche Person)";"ABR952669149814";"28.12.2023"
"SEE936110426006";"Balkonkraftwerk";"In Betrieb";"28.12.2023";"28.12.2023";"Solare Strahlungsenergie";"0,8";"0,6";"92237";"Sulzbach-Rosenberg";"(natürliche Person)";"ABR922715916486";"28.12.2023"
"SEE917614106397";"Eigenverbrauch";"In Betrieb";"6.9.2023";"28.12.2023";"Solare Strahlungsenergie";"9,84";"9,84";"85296";"Rohrbach";"(natürliche Person)";"ABR987154171193";"28.12.2023"
"SEE957437710241";"Jaanel";"In Betrieb";"4.12.2023";"28.12.2023";"Solare Strahlungsenergie";"7,74";"6";"95183";"Töpen";"(natürliche Person)";"ABR917953096816";"28.12.2023"
"SEE918723043078";"Balkonkraftwerk Nordend";"In Betrieb";"1.9.2023";"28.12.2023";"Solare Strahlungsenergie";"0,82";"0,6";"82178";"Puchheim";"(natürliche Person)";"ABR943904780268";"28.12.2023"
"SEE999648135734";"Balkonkraftwerk";"In Betrieb";"28.12.2023";"28.12.2023";"Solare Strahlungsenergie";"0,82";"0,6";"86420";"Diedorf";"(natürliche Person)";"ABR968605924124";"28.12.2023"
"SEE914401557967";"EFH-Anlage";"In Betrieb";"5.12.2023";"28.12.2023";"Solare Strahlungsenergie";"11,2";"10";"92431";"Neunburg";"(natürliche Person)";"ABR992175966260";"28.12.2023"
"SEE937176684720";"Hirschhügel123";"In Betrieb";"15.12.2023";"28.12.2023";"Solare Strahlungsenergie";"12,3";"12,3";"95179";"Geroldsgrün";"(natürliche Person)";"ABR974515562479";"28.12.2023"
"SEE995882798612";"PV_Brue5";"In Betrieb";"9.8.2023";"28.12.2023";"Solare Strahlungsenergie";"5,6";"5,6";"81539";"München";"(natürliche Person)";"ABR944655912489";"28.12.2023"
"SEE932553996380";"Schloti17";"In Betrieb";"13.10.2023";"28.12.2023";"Solare Strahlungsenergie";"7,13";"7,13";"63916";"Amorbach";"(natürliche Person)";"ABR939884343029";"30.1.2024"
"SEE920768551401";"Hausdach";"In Betrieb";"21.12.2023";"28.12.2023";"Solare Strahlungsenergie";"11,89";"10";"94036";"Passau";"(natürliche Person)";"ABR977758704194";"26.2.2024"
"SEE915820631924";"Dachkraftwerk";"In Betrieb";"6.5.2023";"28.12.2023";"Solare Strahlungsenergie";"0,8";"0,6";"90453";"Nürnberg";"(natürliche Person)";"ABR910795626562";"23.2.2024"
"SEE913438517494";"Solar Samerstraße 20a";"In Betrieb";"19.12.2023";"28.12.2023";"Solare Strahlungsenergie";"13,2";"10";"83620";"Feldkirchen-Westerham";"(natürliche Person)";"ABR936189335421";"28.12.2023"
"SEE997959044066";"Balkonkraftwerk";"In Betrieb";"28.12.2023";"28.12.2023";"Solare Strahlungsenergie";"0,8";"0,6";"85111";"Adelschlag";"(natürliche Person)";"ABR923540682720";"28.12.2023"
"SEE931537076094";"Haus";"In Betrieb";"21.12.2023";"28.12.2023";"Solare Strahlungsenergie";"11,89";"10";"87534";"Oberstaufen";"(natürliche Person)";"ABR979492394303";"3.1.2024"
"SEE916602838203";"Solaranlage Dach";"In Betrieb";"14.11.2023";"28.12.2023";"Solare Strahlungsenergie";"1,9";"1,5";"83607";"Holzkirchen";"(natürliche Person)";"ABR957920101600";"28.12.2023"
"SEE903526917305";"Napoleonpower";"In Betrieb";"27.12.2023";"28.12.2023";"Solare Strahlungsenergie";"0,6";"0,6";"88142";"Wasserburg";"(natürliche Person)";"ABR933811042795";"28.12.2023"
"SEE986142898111";"PV-Anlage Schupfe";"In Betrieb";"19.9.2023";"28.12.2023";"Solare Strahlungsenergie";"6,56";"4,706";"94363";"Oberschneiding";"(natürliche Person)";"ABR937340943691";"28.12.2023"
"SEE912352129868";"Voltaik";"In Betrieb";"1.9.2023";"28.12.2023";"Solare Strahlungsenergie";"10,53";"10";"96166";"Kirchlauter";"(natürliche Person)";"ABR939644987579";"30.1.2024"
"SEE901979217898";"PV_Dach";"In Betrieb";"11.7.2023";"28.12.2023";"Solare Strahlungsenergie";"10";"8";"91257";"Pegnitz";"(natürliche Person)";"ABR903969684598";"28.12.2023"
"SEE996447170621";"Garage";"In Betrieb";"3.11.2023";"28.12.2023";"Solare Strahlungsenergie";"4,675";"4";"92507";"Nabburg";"(natürliche Person)";"ABR903491644466";"28.12.2023"
"SEE968060246151";"Erweiterung Hausdach";"In Betrieb";"12.12.2023";"28.12.2023";"Solare Strahlungsenergie";"3,42";"3,42";"97437";"Haßfurt";"(natürliche Person)";"ABR944919624202";"28.12.2023"
"SEE953647790530";"LichtUndWillie";"In Betrieb";"28.12.2023";"28.12.2023";"Solare Strahlungsenergie";"0,96";"0,6";"90765";"Fürth";"(natürliche Person)";"ABR990037919300";"28.12.2023"
"SEE946845257752";"Balkonkraftwerk";"In Betrieb";"9.2.2023";"28.12.2023";"Solare Strahlungsenergie";"0,69";"0,6";"63875";"Mespelbrunn";"(natürliche Person)";"ABR951693342512";"28.12.2023"
"SEE921865419380";"Dachkraftwerk";"In Betrieb";"1.12.2023";"28.12.2023";"Solare Strahlungsenergie";"0,82";"0,8";"86609";"Donauwörth";"(natürliche Person)";"ABR909766798933";"28.12.2023"
"SEE900663327332";"Pfarrhof Achslach";"In Betrieb";"14.9.2023";"28.12.2023";"Solare Strahlungsenergie";"10,79";"10";"94250";"Achslach";"Katholische Kirchenstiftung Achslach";"ABR960562477293";"28.12.2023"
"SEE924229131560";"Balkonkraftwerk";"In Betrieb";"28.12.2023";"28.12.2023";"Solare Strahlungsenergie";"1,2";"0,6";"84184";"Tiefenbach";"(natürliche Person)";"ABR980130188871";"28.12.2023"
"SEE996888289098";"BKW2023m";"In Betrieb";"28.12.2023";"28.12.2023";"Solare Strahlungsenergie";"5,22";"0,6";"97084";"Würzburg";"(natürliche Person)";"ABR938753815797";"28.12.2023"
"SEE955467590727";"Hausdach";"In Betrieb";"22.7.2023";"27.12.2023";"Solare Strahlungsenergie";"9,31";"8";"89250";"Senden";"(natürliche Person)";"ABR908388554286";"27.12.2023"
"SEE969897500904";"PVA-Hausdach";"In Betrieb";"14.7.2023";"27.12.2023";"Solare Strahlungsenergie";"14,6";"12,5";"83109";"Großkarolinenfeld";"(natürliche Person)";"ABR941506160044";"27.12.2023"
"SEE992650655481";"PV Hausdach 8,6 kWp";"In Betrieb";"24.5.2023";"27.12.2023";"Solare Strahlungsenergie";"8,56";"8";"81827";"München";"(natürliche Person)";"ABR949133530377";"22.1.2024"
"SEE916054929054";"scharl.markus@gmx.de";"In Betrieb";"31.7.2023";"27.12.2023";"Solare Strahlungsenergie";"12,7";"12,7";"92242";"Hirschau";"(natürliche Person)";"ABR933823861261";"27.12.2023"
"SEE950480535021";"Daheim";"In Betrieb";"1.8.2023";"27.12.2023";"Solare Strahlungsenergie";"0,82";"0,6";"90411";"Nürnberg";"(natürliche Person)";"ABR985469883923";"3.2.2024"
"SEE990515896901";"Balkon";"In Betrieb";"4.7.2023";"27.12.2023";"Solare Strahlungsenergie";"0,82";"0,6";"90587";"Veitsbronn";"(natürliche Person)";"ABR960266549715";"20.2.2024"
"SEE999797032977";"BKW";"In Betrieb";"6.4.2023";"27.12.2023";"Solare Strahlungsenergie";"0,83";"0,6";"90429";"Nürnberg";"(natürliche Person)";"ABR958356440325";"29.1.2024"
"SEE963849801422";"BKW";"In Betrieb";"21.4.2023";"27.12.2023";"Solare Strahlungsenergie";"0,6";"0,6";"97215";"Uffenheim";"(natürliche Person)";"ABR919587889567";"1.3.2024"
"SEE964517655224";"Carport_Hochweg_1a_Seubersdorf";"In Betrieb";"18.12.2023";"27.12.2023";"Solare Strahlungsenergie";"7,6";"6";"92358";"Seubersdorf";"(natürliche Person)";"ABR917107565243";"27.12.2023"
"SEE925186610976";"Dach_S1";"In Betrieb";"22.11.2023";"27.12.2023";"Solare Strahlungsenergie";"10,2";"10";"86807";"Buchloe";"(natürliche Person)";"ABR992892741355";"27.12.2023"
"SEE974580506675";"Solaranlage K";"In Betrieb";"2.5.2023";"27.12.2023";"Solare Strahlungsenergie";"9,2";"9,2";"97273";"Kürnach";"(natürliche Person)";"ABR989465154711";"16.1.2024"
"SEE992706718030";"Hausdach";"In Betrieb";"22.12.2023";"27.12.2023";"Solare Strahlungsenergie";"10";"10";"90768";"Fürth";"(natürliche Person)";"ABR925289328792";"27.12.2023"
"SEE906672795292";"Hausdach West / Ost";"In Betrieb";"27.12.2023";"27.12.2023";"Solare Strahlungsenergie";"10";"10";"86925";"Fuchstal";"(natürliche Person)";"ABR969673885881";"27.12.2023"
"SEE906890444835";"Balkonsolarmodule";"In Betrieb";"7.6.2023";"27.12.2023";"Solare Strahlungsenergie";"0,6";"0,6";"86554";"Pöttmes";"(natürliche Person)";"ABR957500094063";"27.12.2023"
"SEE915260700822";"Balkon";"In Betrieb";"20.5.2023";"27.12.2023";"Solare Strahlungsenergie";"0,8";"0,6";"90482";"Nürnberg";"(natürliche Person)";"ABR991503249495";"30.1.2024"
"SEE950651553342";"PV Heizhaus Baisweil";"In Betrieb";"1.3.2023";"27.12.2023";"Solare Strahlungsenergie";"66,375";"66,375";"87650";"Baisweil";"(natürliche Person)";"ABR925076960389";"27.12.2023"
"SEE907221761058";"Haus Südseite";"In Betrieb";"9.8.2023";"27.12.2023";"Solare Strahlungsenergie";"6,48";"6,48";"83607";"Holzkirchen";"(natürliche Person)";"ABR930201681718";"27.12.2023"
"SEE907694222629";"Balkonkraftwerk";"In Betrieb";"11.12.2023";"27.12.2023";"Solare Strahlungsenergie";"0,87";"0,8";"86316";"Friedberg";"(natürliche Person)";"ABR931437137086";"27.12.2023"
"SEE978703083821";"BKW26";"In Betrieb";"17.12.2023";"27.12.2023";"Solare Strahlungsenergie";"0,76";"0,6";"96450";"Coburg";"(natürliche Person)";"ABR943357822263";"27.12.2023"
"SEE959521889406";"Jasolar";"Endgültig stillgelegt";"27.12.2023";"27.12.2023";"Solare Strahlungsenergie";"0,83";"0,8";"93142";"Maxhütte-Haidhof";"(natürliche Person)";"ABR921137817661";"6.3.2024"
"SEE990263126916";"Anlage 1";"In Betrieb";"13.9.2023";"27.12.2023";"Solare Strahlungsenergie";"7,47";"7,47";"95032";"Hof";"(natürliche Person)";"ABR960141067990";"29.12.2023"
"SEE927309145709";"PV-Anlage";"In Betrieb";"18.12.2023";"27.12.2023";"Solare Strahlungsenergie";"11,34";"10";"63925";"Laudenbach";"(natürliche Person)";"ABR934161034003";"27.12.2023"
"SEE913444852404";"PV Garage";"In Betrieb";"18.12.2023";"27.12.2023";"Solare Strahlungsenergie";"4,15";"4,15";"95176";"Konradsreuth";"(natürliche Person)";"ABR907813689500";"27.12.2023"
"SEE941566346532";"Haupthaus ABR940621299233";"In Betrieb";"1.12.2023";"27.12.2023";"Solare Strahlungsenergie";"6,4";"6,4";"97816";"Lohr";"(natürliche Person)";"ABR940621299233";"27.12.2023"
"SEE918419738547";"Hausdach Süden";"In Betrieb";"30.10.2023";"27.12.2023";"Solare Strahlungsenergie";"5,04";"4,6";"86511";"Schmiechen";"(natürliche Person)";"ABR920031655164";"27.12.2023"
"SEE928886678154";"Hausdach";"In Betrieb";"13.6.2023";"27.12.2023";"Solare Strahlungsenergie";"12,09";"10";"86672";"Thierhaupten";"(natürliche Person)";"ABR996584367571";"27.12.2023"
"SEE959128146650";"H Z31 I";"In Betrieb";"1.12.2023";"27.12.2023";"Solare Strahlungsenergie";"0,8";"0,6";"91315";"Höchstadt";"(natürliche Person)";"ABR992144376120";"29.12.2023"
"SEE973871038093";"PV-Anlage";"In Betrieb";"22.11.2023";"27.12.2023";"Solare Strahlungsenergie";"10,6";"10";"97725";"Elfershausen";"(natürliche Person)";"ABR944983596559";"27.12.2023"
"SEE934802338859";"Garagendach";"In Betrieb";"12.12.2023";"27.12.2023";"Solare Strahlungsenergie";"3,6";"3,6";"82541";"Münsing";"(natürliche Person)";"ABR952423650259";"27.12.2023"
"SEE907067219508";"PV-Hausdach";"In Betrieb";"15.12.2023";"27.12.2023";"Solare Strahlungsenergie";"7,74";"7,74";"82110";"Germering";"(natürliche Person)";"ABR906734783656";"30.1.2024"
"SEE942816049760";"600W BKW";"In Betrieb";"27.12.2023";"27.12.2023";"Solare Strahlungsenergie";"1,66";"0,6";"91602";"Dürrwangen";"(natürliche Person)";"ABR998536032537";"27.12.2023"
"SEE941621621895";"FriedrichsaustrNeuUlmPV";"In Betrieb";"11.12.2023";"27.12.2023";"Solare Strahlungsenergie";"6,56";"4,6";"89233";"Neu-Ulm";"(natürliche Person)";"ABR916860445694";"27.12.2023"
"SEE927810222081";"PV2_DG";"In Betrieb";"27.12.2023";"27.12.2023";"Solare Strahlungsenergie";"6,74";"6,74";"89264";"Weißenhorn";"(natürliche Person)";"ABR992829672165";"24.2.2024"
"SEE973390093078";"PV-Anlage";"In Betrieb";"28.9.2023";"27.12.2023";"Solare Strahlungsenergie";"127,125";"127,125";"80797";"München";"Bayerisches Staatsministerium für Familie, Arbeit und Soziales";"ABR927640837066";"16.1.2024"
"SEE954239966029";"ABR931873223220";"In Betrieb";"27.11.2023";"27.12.2023";"Solare Strahlungsenergie";"5,33";"4,5";"90768";"Fürth";"(natürliche Person)";"ABR931873223220";"27.12.2023"
"SEE938061411681";"Hausdach";"In Betrieb";"22.11.2023";"27.12.2023";"Solare Strahlungsenergie";"23,52";"22";"86666";"Burgheim";"(natürliche Person)";"ABR975319908456";"27.12.2023"
"SEE974287324121";"Balkonkraftwerk";"In Betrieb";"24.6.2023";"27.12.2023";"Solare Strahlungsenergie";"0,8";"0,6";"96193";"Wachenroth";"(natürliche Person)";"ABR989033451242";"27.1.2024"
"SEE915213181623";"PV Ngb15";"In Betrieb";"19.7.2023";"27.12.2023";"Solare Strahlungsenergie";"10,935";"10";"96160";"Geiselwind";"(natürliche Person)";"ABR940538562413";"28.12.2023"
"SEE926776297904";"Balkonkraftwerk";"In Betrieb";"29.12.2023";"27.12.2023";"Solare Strahlungsenergie";"0,88";"0,6";"82538";"Geretsried";"(natürliche Person)";"ABR959893690709";"14.1.2024"
"SEE965296947326";"Sonnenhuber";"In Betrieb";"12.12.2023";"27.12.2023";"Solare Strahlungsenergie";"0,325";"0,325";"82110";"Germering";"(natürliche Person)";"ABR984945350744";"27.12.2023"
"SEE938565777207";"Garagendach";"In Betrieb";"9.11.2023";"27.12.2023";"Solare Strahlungsenergie";"9,96";"9,96";"63920";"Großheubach";"(natürliche Person)";"ABR971540930310";"27.12.2023"
"SEE937873083109";"Balkonkraftwerk";"In Betrieb";"26.12.2023";"27.12.2023";"Solare Strahlungsenergie";"0,85";"0,6";"91058";"Erlangen";"(natürliche Person)";"ABR970275905747";"27.12.2023"
"SEE910582289390";"Solares Ursberg 2";"In Betrieb";"27.12.2023";"27.12.2023";"Solare Strahlungsenergie";"0,6";"0,6";"86513";"Ursberg";"(natürliche Person)";"ABR987993476688";"27.12.2023"
"SEE936983486138";"PV-Anlage Hausdach";"In Betrieb";"14.10.2023";"27.12.2023";"Solare Strahlungsenergie";"10,08";"10";"85049";"Ingolstadt";"(natürliche Person)";"ABR908346080307";"27.12.2023"
"SEE975449945819";"Balkon";"In Betrieb";"24.7.2023";"27.12.2023";"Solare Strahlungsenergie";"0,65";"0,5";"83646";"Bad Tölz";"(natürliche Person)";"ABR993080264205";"27.12.2023"
"SEE952717638482";"Balkonkraftwerk";"In Betrieb";"27.12.2023";"27.12.2023";"Solare Strahlungsenergie";"1,14";"1,14";"90766";"Fürth";"(natürliche Person)";"ABR929236838112";"27.12.2023"
"SEE906837120068";"Hausdach";"In Betrieb";"20.12.2023";"27.12.2023";"Solare Strahlungsenergie";"11";"11";"86507";"Kleinaitingen";"(natürliche Person)";"ABR924418269104";"27.12.2023"
"SEE963182809130";"PV Passauer Straße";"In Betrieb";"31.5.2023";"27.12.2023";"Solare Strahlungsenergie";"499,6";"330";"94124";"Büchlberg";"NFR Solar GmbH & Co. KG";"ABR935993512943";"27.12.2023"
"SEE945544471056";"Solaranlage";"In Betrieb";"1.12.2023";"27.12.2023";"Solare Strahlungsenergie";"10";"10";"97532";"Üchtelhausen";"(natürliche Person)";"ABR959009025210";"27.12.2023"
"SEE905304180918";"Überschussanlage oberes Dach, 17,6 kwp";"In Betrieb";"27.11.2023";"27.12.2023";"Solare Strahlungsenergie";"17,6";"16";"97688";"Bad Kissingen";"(natürliche Person)";"ABR957617689558";"8.1.2024"
"SEE944763612554";"Balkonkraftwerk";"In Betrieb";"27.12.2023";"27.12.2023";"Solare Strahlungsenergie";"0,36";"0,35";"86732";"Oettingen";"(natürliche Person)";"ABR954633606118";"27.12.2023"
"SEE947785489517";"Norddach";"In Betrieb";"9.12.2023";"27.12.2023";"Solare Strahlungsenergie";"10,375";"10";"82281";"Egenhofen";"(natürliche Person)";"ABR922628341320";"27.12.2023"
"SEE939186063625";"Hausdach";"In Betrieb";"11.7.2023";"27.12.2023";"Solare Strahlungsenergie";"4,8";"4,8";"90522";"Oberasbach";"(natürliche Person)";"ABR988515203676";"21.1.2024"
"SEE964510270691";"PV Tögel";"In Betrieb";"24.11.2023";"27.12.2023";"Solare Strahlungsenergie";"10,5";"10";"97478";"Knetzgau";"(natürliche Person)";"ABR992470452338";"6.3.2024"
"SEE971170786394";"Hausdachanlage_Zugspitz";"In Betrieb";"8.7.2023";"27.12.2023";"Solare Strahlungsenergie";"8";"8";"87763";"Lautrach";"(natürliche Person)";"ABR939984431602";"27.12.2023"
"SEE971092852047";"Schmid";"In Betrieb";"24.12.2023";"27.12.2023";"Solare Strahlungsenergie";"0,82";"0,6";"86637";"Wertingen";"(natürliche Person)";"ABR949081387603";"27.12.2023"
"SEE900710880728";"HalleGroßA";"In Betrieb";"31.10.2023";"27.12.2023";"Solare Strahlungsenergie";"29,5";"29,5";"94249";"Bodenmais";"(natürliche Person)";"ABR902088700042";"27.12.2023"
"SEE938937752092";"C000900334_SB_Hausdach";"In Betrieb";"20.12.2023";"27.12.2023";"Solare Strahlungsenergie";"6,15";"5";"97505";"Geldersheim";"(natürliche Person)";"ABR941924485729";"27.12.2023"
"SEE969865220926";"KA20220630-163220";"In Betrieb";"21.12.2023";"27.12.2023";"Solare Strahlungsenergie";"9,96";"9,96";"81249";"München";"(natürliche Person)";"ABR921772249605";"27.12.2023"
"SEE960364212542";"Hausdach";"In Betrieb";"18.12.2023";"27.12.2023";"Solare Strahlungsenergie";"9,24";"9,24";"97493";"Bergrheinfeld";"(natürliche Person)";"ABR954134543615";"27.12.2023"
"SEE976385579298";"Balkonkraftwerk-Am Büchl 6A";"In Betrieb";"26.12.2023";"27.12.2023";"Solare Strahlungsenergie";"0,85";"0,6";"82041";"Oberhaching";"Herbert Strobel";"ABR913454539562";"27.12.2023"
"SEE951504596707";"PV-Anlage";"In Betrieb";"2.11.2023";"27.12.2023";"Solare Strahlungsenergie";"12";"10";"94563";"Otzing";"(natürliche Person)";"ABR966889393254";"27.12.2023"
"SEE963577280346";"Hausdach";"In Betrieb";"27.6.2023";"27.12.2023";"Solare Strahlungsenergie";"6,08";"6,08";"84072";"Au";"(natürliche Person)";"ABR994885072729";"1.1.2024"
"SEE998001971033";"Marga18";"In Betrieb";"13.1.2023";"27.12.2023";"Solare Strahlungsenergie";"6";"6";"92284";"Poppenricht";"(natürliche Person)";"ABR919279685040";"27.12.2023"
"SEE946554176993";"Westseite 9,545";"In Betrieb";"28.11.2023";"27.12.2023";"Solare Strahlungsenergie";"9,545";"9,545";"93149";"Nittenau";"(natürliche Person)";"ABR914153644137";"27.12.2023"
"SEE925122545423";"Weiboldshausener Straße, Höttingen";"In Betrieb";"30.11.2023";"27.12.2023";"Solare Strahlungsenergie";"9,315";"8";"91798";"Höttingen";"(natürliche Person)";"ABR964077134665";"27.12.2023"
"SEE954160223499";"Hausdach Schuppen 4,1kWp";"In Betrieb";"11.12.2023";"27.12.2023";"Solare Strahlungsenergie";"4,1";"4";"91601";"Dombühl";"(natürliche Person)";"ABR965358871606";"27.12.2023"
"SEE952748175956";"Garagendach";"In Betrieb";"6.10.2023";"27.12.2023";"Solare Strahlungsenergie";"9,84";"2,24";"93186";"Pettendorf";"(natürliche Person)";"ABR988344884701";"27.12.2023"
"SEE972627582309";"PV Anlage Stengelheim 66";"In Betrieb";"2.3.2023";"27.12.2023";"Solare Strahlungsenergie";"16,8";"16,8";"86669";"Königsmoos";"(natürliche Person)";"ABR945528554119";"27.12.2023"
"SEE959922773373";"PV 1 Gablonzer Str.24";"In Betrieb";"27.11.2023";"27.12.2023";"Solare Strahlungsenergie";"10,44";"10";"84478";"Waldkraiburg";"(natürliche Person)";"ABR920706108414";"27.12.2023"
"SEE999655548268";"CWSolar";"In Betrieb";"10.8.2023";"27.12.2023";"Solare Strahlungsenergie";"10,2";"10";"63755";"Alzenau";"(natürliche Person)";"ABR964294009395";"8.1.2024"
"SEE942933945785";"Goodwe 3048-EW";"In Betrieb";"19.9.2023";"27.12.2023";"Solare Strahlungsenergie";"2,8";"2,8";"87647";"Kraftisried";"(natürliche Person)";"ABR977861443669";"27.12.2023"
"SEE924347133675";"C000717225_TN_Hausdach";"In Betrieb";"28.11.2023";"27.12.2023";"Solare Strahlungsenergie";"16,4";"10";"87730";"Bad Grönenbach";"(natürliche Person)";"ABR971141378474";"27.12.2023"
