"MaStR-Nr. der Einheit";"Anzeige-Name der Einheit";"Betriebs-Status";"Inbetriebnahmedatum der Einheit";"Registrierungsdatum der Einheit";"Energieträger";"Bruttoleistung der Einheit";"Nettonennleistung der Einheit";"Postleitzahl";"Ort";"Name des Anlagenbetreibers (nur Org.)";"	MaStR-Nr. des Anlagenbetreibers";"Letzte Aktualisierung"
"SEE996456872400";"Sungrow SH 6.0";"In Betrieb";"7.3.2017";"28.5.2019";"Solare Strahlungsenergie";"6,24";"6";"87534";"Oberstaufen";"(natürliche Person)";"ABR912193402564";"17.8.2023"
"SEE964683028525";"PV Dachanlage HM";"In Betrieb";"15.1.2019";"28.5.2019";"Solare Strahlungsenergie";"24,08";"22";"94575";"Windorf";"(natürliche Person)";"ABR988070434485";"28.5.2019"
"SEE943256177945";"PV-Sonnen";"In Betrieb";"9.11.2017";"28.5.2019";"Solare Strahlungsenergie";"9,075";"9";"93164";"Laaber";"(natürliche Person)";"ABR980002829154";"18.11.2020"
"SEE928784806925";"Hausdach";"In Betrieb";"25.2.2019";"28.5.2019";"Solare Strahlungsenergie";"5,025";"5";"83607";"Holzkirchen";"(natürliche Person)";"ABR942849849948";"28.5.2019"
"SEE906559879428";"PV-Module";"In Betrieb";"10.9.2018";"28.5.2019";"Solare Strahlungsenergie";"9,4";"9,4";"94333";"Geiselhöring";"(natürliche Person)";"ABR967687443127";"16.11.2020"
"SEE924955273008";"Garagendach";"In Betrieb";"1.8.2018";"28.5.2019";"Solare Strahlungsenergie";"7,5";"7,5";"94253";"Bischofsmais";"(natürliche Person)";"ABR969645149775";"28.5.2019"
"SEE969678727339";"RK Solar";"In Betrieb";"14.5.2019";"28.5.2019";"Solare Strahlungsenergie";"9,92";"8";"95448";"Bayreuth";"(natürliche Person)";"ABR918019583202";"28.5.2019"
"SEE997353594112";"Hausdach";"In Betrieb";"2.5.2019";"28.5.2019";"Solare Strahlungsenergie";"9,6";"1";"94116";"Hutthurm";"(natürliche Person)";"ABR953492859826";"28.5.2019"
"SEE919241386111";"ABR920243377618";"In Betrieb";"30.4.2019";"28.5.2019";"Solare Strahlungsenergie";"26";"23";"84034";"Landshut";"(natürliche Person)";"ABR920243377618";"28.5.2019"
"SEE914132951652";"PV Bauer";"In Betrieb";"27.5.2019";"28.5.2019";"Solare Strahlungsenergie";"8,1";"8";"91804";"Mörnsheim";"(natürliche Person)";"ABR926883528076";"3.6.2020"
"SEE960123615584";"PV-Anlage Garagendach";"In Betrieb";"11.6.2019";"28.5.2019";"Solare Strahlungsenergie";"6,6";"6,6";"88167";"Maierhöfen";"(natürliche Person)";"ABR961816667774";"17.4.2023"
"SEE975133018461";"ABR908370562602";"In Betrieb";"17.4.2019";"28.5.2019";"Solare Strahlungsenergie";"8,4";"8,2";"97638";"Mellrichstadt";"(natürliche Person)";"ABR908370562602";"20.2.2021"
"SEE998032390414";"PV-Dach Schuster 1";"In Betrieb";"2.11.2017";"28.5.2019";"Solare Strahlungsenergie";"5,13";"5,13";"94532";"Außernzell";"(natürliche Person)";"ABR998556033231";"28.5.2019"
"SEE938149778958";"ABR926212153337";"In Betrieb";"8.4.2019";"28.5.2019";"Solare Strahlungsenergie";"9,9";"9,9";"94447";"Plattling";"(natürliche Person)";"ABR999781656059";"16.5.2023"
"SEE960730639379";"ABR981318091235";"In Betrieb";"1.2.2019";"28.5.2019";"Solare Strahlungsenergie";"5,36";"5";"93176";"Beratzhausen";"(natürliche Person)";"ABR981318091235";"28.5.2019"
"SEE933148827140";"Pv-Anlage Privat";"In Betrieb";"17.10.2016";"28.5.2019";"Solare Strahlungsenergie";"9,62";"9,62";"84494";"Neumarkt-Sankt Veit";"(natürliche Person)";"ABR948558726921";"25.6.2021"
"SEE924912064557";"Hausdach";"In Betrieb";"15.7.2018";"28.5.2019";"Solare Strahlungsenergie";"9,9";"9,9";"95695";"Mähring";"(natürliche Person)";"ABR934804840794";"21.6.2021"
"SEE963901757131";"solarstrom_ries";"In Betrieb";"6.5.2019";"28.5.2019";"Solare Strahlungsenergie";"9,75";"9,75";"86720";"Nördlingen";"(natürliche Person)";"ABR997402974919";"31.5.2019"
"SEE932772533151";"Hausdach";"In Betrieb";"3.4.2017";"28.5.2019";"Solare Strahlungsenergie";"6,75";"6,75";"94369";"Rain";"(natürliche Person)";"ABR939019368422";"28.5.2019"
"SEE996051050616";"Sonnenlieblig";"In Betrieb";"24.7.2019";"28.5.2019";"Solare Strahlungsenergie";"9,75";"9,75";"91792";"Ellingen";"(natürliche Person)";"ABR959431304006";"29.9.2022"
"SEE997071093492";"Schreinerei Heinrich Brückner GmbH & Co. KG";"In Betrieb";"15.5.2019";"28.5.2019";"Solare Strahlungsenergie";"23,2";"23,2";"97461";"Hofheim";"Heinrich Brückner GmbH & Co. KG";"ABR935749024898";"19.1.2021"
"SEE969701707697";"Büro";"In Betrieb";"9.1.2019";"28.5.2019";"Solare Strahlungsenergie";"29,7";"25";"97708";"Bad Bocklet";"Höchemer Büro GmbH & Co.KG";"ABR929218325241";"28.5.2019"
"SEE995849053150";"Pv-Anlage Betrieb";"In Betrieb";"17.10.2016";"28.5.2019";"Solare Strahlungsenergie";"9,36";"9";"84494";"Neumarkt-Sankt Veit";"(natürliche Person)";"ABR948558726921";"15.10.2021"
"SEE980090266480";"PV-Kellerberg";"In Betrieb";"28.5.2019";"28.5.2019";"Solare Strahlungsenergie";"2,48";"2,48";"94575";"Windorf";"(natürliche Person)";"ABR948743898235";"28.5.2019"
"SEE931228072183";"Hausdach";"In Betrieb";"9.5.2019";"28.5.2019";"Solare Strahlungsenergie";"7,13";"7,13";"83329";"Waging a. See";"(natürliche Person)";"ABR987010992481";"29.10.2019"
"SEE987921738000";"PV-Anlage 2017";"In Betrieb";"7.7.2017";"28.5.2019";"Solare Strahlungsenergie";"5,8";"4,6";"91522";"Ansbach";"(natürliche Person)";"ABR998539273869";"29.5.2019"
"SEE911142143428";"Eigenverbrauchsanlage";"In Betrieb";"31.8.2017";"28.5.2019";"Solare Strahlungsenergie";"9,9";"9,5";"85386";"Eching";"(natürliche Person)";"ABR985457749842";"2.6.2020"
"SEE918243136809";"Gut Wöllried";"In Betrieb";"24.5.2019";"28.5.2019";"Solare Strahlungsenergie";"657,6";"657,6";"97228";"Rottendorf";"(natürliche Person)";"ABR915958413720";"28.5.2019"
"SEE944472824484";"PV Zuhause";"In Betrieb";"21.5.2019";"28.5.2019";"Solare Strahlungsenergie";"8,1";"8,1";"89355";"Gundremmingen";"(natürliche Person)";"ABR928880337507";"29.6.2020"
"SEE941353106066";"PV-Anlage Schönfeld 1955";"In Betrieb";"13.7.2016";"28.5.2019";"Solare Strahlungsenergie";"9,99";"9,99";"91334";"Hemhofen";"(natürliche Person)";"ABR910215277299";"28.5.2019"
"SEE901114602688";"PV Anlage";"In Betrieb";"23.5.2019";"28.5.2019";"Solare Strahlungsenergie";"9,92";"8,76";"97273";"Kürnach";"(natürliche Person)";"ABR948352448890";"15.12.2022"
"SEE957909733570";"Hausdach";"In Betrieb";"2.5.2019";"28.5.2019";"Solare Strahlungsenergie";"7,2";"7";"93087";"Alteglofsheim";"(natürliche Person)";"ABR945706627727";"22.1.2020"
"SEE997147640285";"PV-Erweiterung 2019";"In Betrieb";"22.5.2019";"28.5.2019";"Solare Strahlungsenergie";"2,56";"2,2";"91522";"Ansbach";"(natürliche Person)";"ABR998539273869";"11.12.2023"
"SEE921814284618";"Inventarunterstand";"In Betrieb";"21.7.2015";"28.5.2019";"Solare Strahlungsenergie";"18,15";"17,5";"81829";"München";"Staatliches Hofbräuhaus in München";"ABR969454249659";"12.1.2021"
"SEE960602941388";"PV-Anlage";"In Betrieb";"27.5.2019";"28.5.2019";"Solare Strahlungsenergie";"3,1";"3";"86653";"Monheim";"(natürliche Person)";"ABR965510293802";"4.8.2020"
"SEE971580815370";"EINSP00073";"In Betrieb";"30.7.2015";"28.5.2019";"Solare Strahlungsenergie";"9,94";"9";"91054";"Erlangen";"(natürliche Person)";"ABR914607286395";"28.5.2019"
"SEE907307656681";"PV-Dach Schuster 1.1";"In Betrieb";"28.5.2019";"28.5.2019";"Solare Strahlungsenergie";"2,4";"2,4";"94532";"Außernzell";"(natürliche Person)";"ABR998556033231";"7.2.2020"
"SEE970922115444";"Tr*Ro*2019";"In Betrieb";"27.5.2019";"28.5.2019";"Solare Strahlungsenergie";"6,615";"4,6";"83022";"Rosenheim";"(natürliche Person)";"ABR991794058622";"28.2.2024"
"SEE998602775504";"Photovoltaikanlage";"In Betrieb";"27.8.2018";"28.5.2019";"Solare Strahlungsenergie";"9,9";"9,9";"85072";"Eichstätt";"(natürliche Person)";"ABR921956582535";"28.5.2019"
"SEE999684635830";"Hausdach";"In Betrieb";"30.4.2019";"28.5.2019";"Solare Strahlungsenergie";"8,82";"8,2";"93152";"Nittendorf";"(natürliche Person)";"ABR974828400826";"21.6.2021"
"SEE911938405631";"PV-Anlage Heimatsonne";"In Betrieb";"29.6.2017";"28.5.2019";"Solare Strahlungsenergie";"8,37";"8,37";"88167";"Grünenbach";"(natürliche Person)";"ABR959408550474";"28.5.2019"
"SEE951859043970";"Carport-PV";"Endgültig stillgelegt";"28.10.2019";"28.5.2019";"Solare Strahlungsenergie";"1,75";"1,75";"90556";"Cadolzburg";"(natürliche Person)";"";"1.12.2022"
"SEE961182368138";"Schule Wörth, Schulstraße 1";"In Betrieb";"14.2.2018";"28.5.2019";"Solare Strahlungsenergie";"99,9";"99,9";"93086";"Wörth";"Stadt Wörth a.d.Donau";"ABR945416892903";"28.5.2019"
"SEE946050859086";"Hausdach";"In Betrieb";"23.5.2019";"28.5.2019";"Solare Strahlungsenergie";"3,99";"3";"89443";"Schwenningen";"(natürliche Person)";"ABR931338790236";"28.5.2019"
"SEE923500102398";"PV-LiKi59";"In Betrieb";"17.1.2019";"28.5.2019";"Solare Strahlungsenergie";"9,76";"9,76";"88131";"Bodolz";"(natürliche Person)";"ABR905107944168";"28.5.2019"
"SEE996529121176";"Solaranlage2019";"In Betrieb";"22.5.2019";"28.5.2019";"Solare Strahlungsenergie";"45,5";"45";"87634";"Obergünzburg";"Vereinigte Milchwerke GmbH";"ABR995834048222";"13.4.2023"
"SEE984601023333";"MTALG Solar";"In Betrieb";"2.10.2018";"28.5.2019";"Solare Strahlungsenergie";"5,4";"5";"87480";"Weitnau";"(natürliche Person)";"ABR917350697371";"19.10.2020"
"SEE978755938797";"PV-Anlage";"In Betrieb";"22.5.2019";"28.5.2019";"Solare Strahlungsenergie";"9,92";"9,92";"84181";"Neufraunhofen";"(natürliche Person)";"ABR966292961200";"3.2.2020"
"SEE998599216974";"PV-Anlage Hausdach Südost";"In Betrieb";"29.1.2019";"28.5.2019";"Solare Strahlungsenergie";"9,86";"9,86";"86980";"Ingenried";"(natürliche Person)";"ABR995557380296";"17.12.2019"
"SEE943734358279";"Rathaus";"In Betrieb";"6.4.2018";"28.5.2019";"Solare Strahlungsenergie";"25,76";"25";"82380";"Peißenberg";"Markt Peißenberg";"ABR919856086185";"11.12.2019"
"SEE959679215720";"ZiegeleiSonne";"In Betrieb";"30.3.2017";"28.5.2019";"Solare Strahlungsenergie";"8,99";"8";"91301";"Forchheim";"(natürliche Person)";"ABR943844435877";"28.5.2019"
"SEE927471675509";"PV Paul-Keller-Ring";"In Betrieb";"15.4.2019";"28.5.2019";"Solare Strahlungsenergie";"9,9";"9,9";"96052";"Bamberg";"Sparkasse Bamberg";"ABR944389728950";"26.7.2019"
"SEE900117487346";"PV NiH2";"In Betrieb";"21.5.2019";"28.5.2019";"Solare Strahlungsenergie";"297";"250";"83064";"Raubling";"BTK Befrachtungs- und Transportkontor GmbH";"ABR942741346941";"28.5.2019"
"SEE943961309150";"Rainer PV";"In Betrieb";"27.5.2019";"28.5.2019";"Solare Strahlungsenergie";"9,6";"9,6";"91330";"Eggolsheim";"(natürliche Person)";"ABR910028074870";"28.5.2019"
"SEE939492384957";"PV Anlage 7,98 kWp Mickhausen";"In Betrieb";"28.5.2019";"28.5.2019";"Solare Strahlungsenergie";"7,98";"7,98";"86866";"Mickhausen";"(natürliche Person)";"ABR933576195101";"21.2.2020"
"SEE955794289684";"Erweiterung";"In Betrieb";"29.5.2019";"28.5.2019";"Solare Strahlungsenergie";"5,04";"5,04";"94469";"Deggendorf";"(natürliche Person)";"ABR993155116361";"31.12.2019"
"SEE977404881927";"Kraus E3DC S10 Peo Erweiterung";"In Betrieb";"6.5.2019";"28.5.2019";"Solare Strahlungsenergie";"14,1";"14,1";"94469";"Deggendorf";"(natürliche Person)";"ABR976304593077";"1.8.2019"
"SEE979694900982";"Schule1 mit 41,04kWp";"In Betrieb";"23.4.2019";"28.5.2019";"Solare Strahlungsenergie";"41,04";"41,04";"85123";"Karlskron";"Schulverband Karlskron";"ABR907347539777";"5.6.2020"
"SEE965741318367";"Garage";"In Betrieb";"21.5.2019";"28.5.2019";"Solare Strahlungsenergie";"7,2";"6";"96484";"Meeder";"(natürliche Person)";"ABR999040806522";"28.5.2019"
"SEE964683208163";"Ler*Reit*2018";"In Betrieb";"15.5.2018";"28.5.2019";"Solare Strahlungsenergie";"6,49";"4,6";"83512";"Reitmehring";"(natürliche Person)";"ABR995538931004";"28.5.2019"
"SEE972654256204";"Rennsionaer";"In Betrieb";"10.5.2016";"28.5.2019";"Solare Strahlungsenergie";"6,24";"6,24";"94078";"Freyung";"(natürliche Person)";"ABR949446035347";"26.5.2020"
"SEE904566334572";"IV-00243-E-17";"In Betrieb";"6.12.2017";"28.5.2019";"Solare Strahlungsenergie";"9,99";"9,99";"92355";"Velburg";"(natürliche Person)";"ABR985643062205";"3.6.2020"
"SEE952084171964";"Sepp-Halle 2019";"In Betrieb";"20.5.2019";"28.5.2019";"Solare Strahlungsenergie";"39,9";"30";"94491";"Hengersberg";"(natürliche Person)";"ABR950429021554";"28.5.2019"
"SEE909401763906";"HAUSDACH";"In Betrieb";"24.4.2019";"28.5.2019";"Solare Strahlungsenergie";"9,92";"9,92";"96191";"Viereth-Trunstadt";"(natürliche Person)";"ABR903801270613";"3.9.2019"
"SEE953890035495";"alterHof";"In Betrieb";"22.6.2017";"28.5.2019";"Solare Strahlungsenergie";"22,26";"22,26";"88167";"Gestratz";"Hagg GbR";"ABR985568715422";"28.5.2019"
"SEE985647837335";"Raiffeisenstraße 9,92 kWp";"In Betrieb";"22.3.2019";"28.5.2019";"Solare Strahlungsenergie";"9,92";"9";"97283";"Riedenheim";"(natürliche Person)";"ABR958067196245";"15.12.2022"
"SEE922803158972";"PV-Anlage 2019 Haus";"In Betrieb";"28.5.2019";"28.5.2019";"Solare Strahlungsenergie";"6,6";"6";"94339";"Leiblfing";"(natürliche Person)";"ABR974236117200";"28.5.2019"
"SEE931078960852";"Hausdach";"In Betrieb";"29.4.2019";"28.5.2019";"Solare Strahlungsenergie";"7,7";"7,7";"83043";"Bad Aibling";"(natürliche Person)";"ABR939234578491";"21.12.2020"
"SEE919960188607";"IV-00123-E-17";"In Betrieb";"22.11.2017";"28.5.2019";"Solare Strahlungsenergie";"6,867";"6,867";"84056";"Rottenburg";"(natürliche Person)";"ABR994316355810";"23.2.2024"
"SEE917974284421";"PV-Anlage 2019 Mühle";"In Betrieb";"28.5.2019";"28.5.2019";"Solare Strahlungsenergie";"28,05";"27,5";"94339";"Leiblfing";"(natürliche Person)";"ABR974236117200";"28.5.2019"
"SEE965995363571";"PV_Anlage_2019";"In Betrieb";"27.5.2019";"28.5.2019";"Solare Strahlungsenergie";"9,92";"9,92";"94081";"Fürstenzell";"Autohaus Dazet";"ABR905014296718";"5.3.2021"
"SEE969573137714";"Raiffeisenstraße 46,08kWp";"In Betrieb";"22.3.2019";"28.5.2019";"Solare Strahlungsenergie";"46,08";"40";"97283";"Riedenheim";"Geschwister Lang";"ABR935774171390";"4.6.2020"
"SEE971053643707";"PV 19,95 Stechendorf";"In Betrieb";"7.1.2019";"28.5.2019";"Solare Strahlungsenergie";"19,95";"15,2";"96142";"Hollfeld";"(natürliche Person)";"ABR935143956139";"28.5.2019"
"SEE944654261618";"PV-Anlage 2019";"In Betrieb";"28.5.2019";"28.5.2019";"Solare Strahlungsenergie";"15,68";"15";"94351";"Feldkirchen";"(natürliche Person)";"ABR996962320822";"21.11.2019"
"SEE965293282031";"PV-Anlage";"In Betrieb";"22.5.2019";"28.5.2019";"Solare Strahlungsenergie";"21,45";"20";"82399";"Raisting";"(natürliche Person)";"ABR929162066252";"28.5.2019"
"SEE974399387069";"Kaltenhof-Halle-1";"In Betrieb";"18.4.2019";"28.5.2019";"Solare Strahlungsenergie";"29,96";"25";"97453";"Schonungen";"Kaltenhof gGmbH";"ABR999188187736";"4.9.2020"
"SEE946708213055";"Solarstromanlage_2019_LR";"In Betrieb";"24.5.2019";"28.5.2019";"Solare Strahlungsenergie";"90,24";"82,8";"94116";"Hutthurm";"Löw Roland Land- und Kommunaltechnik";"ABR946167120307";"28.5.2019"
"SEE905976450357";"Hausdachanlage";"In Betrieb";"19.5.2016";"28.5.2019";"Solare Strahlungsenergie";"8";"7,79";"88178";"Heimenkirch";"(natürliche Person)";"ABR926912791693";"28.5.2019"
"SEE920317160375";"ABR959535458742";"In Betrieb";"28.5.2019";"28.5.2019";"Solare Strahlungsenergie";"9,92";"9";"94371";"Rattenberg";"(natürliche Person)";"ABR959535458742";"28.5.2019"
"SEE995394131792";"Dach Spitalwaldstrasse 9a";"In Betrieb";"22.2.2019";"28.5.2019";"Solare Strahlungsenergie";"14,03";"14,03";"91126";"Schwabach";"ratioplast GmbH";"ABR979249836650";"10.12.2019"
"SEE939743654181";"PV 1  2019";"In Betrieb";"12.4.2019";"28.5.2019";"Solare Strahlungsenergie";"10,65";"10,65";"86641";"Rain";"(natürliche Person)";"ABR973388499479";"21.4.2020"
"SEE989455338244";"PV Anlage enerix";"In Betrieb";"3.9.2018";"28.5.2019";"Solare Strahlungsenergie";"9,9";"9,9";"94060";"Pocking";"(natürliche Person)";"ABR995976792342";"28.5.2019"
"SEE996284874768";"PV Hausdach";"In Betrieb";"16.11.2018";"28.5.2019";"Solare Strahlungsenergie";"4,41";"4";"82393";"Iffeldorf";"(natürliche Person)";"ABR917730299294";"28.5.2019"
"SEE975258154549";"Schupfa";"In Betrieb";"17.3.2017";"28.5.2019";"Solare Strahlungsenergie";"9,8";"9,8";"84529";"Tittmoning";"(natürliche Person)";"ABR990675386663";"28.5.2019"
"SEE907561218328";"PV 5,886";"In Betrieb";"27.5.2015";"28.5.2019";"Solare Strahlungsenergie";"5,886";"5,886";"85560";"Ebersberg";"(natürliche Person)";"ABR992157973989";"9.6.2020"
"SEE997877643549";"PV III Halle";"In Betrieb";"7.1.2019";"28.5.2019";"Solare Strahlungsenergie";"29,5";"27,6";"94522";"Wallersdorf";"(natürliche Person)";"ABR976243031685";"28.5.2019"
"SEE930509690160";"PV Zunhammer";"In Betrieb";"29.4.2019";"28.5.2019";"Solare Strahlungsenergie";"367,29";"360";"83301";"Traunreut";"Zunhammer GmbH";"ABR923291911391";"13.11.2020"
"SEE950190680868";"Hausdach2015";"In Betrieb";"2.1.2015";"28.5.2019";"Solare Strahlungsenergie";"9,28";"9";"92339";"Beilngries";"(natürliche Person)";"ABR938067979338";"28.5.2020"
"SEE973370607660";"Roland Schwede";"In Betrieb";"7.5.2019";"28.5.2019";"Solare Strahlungsenergie";"9,9";"9";"95497";"Goldkronach";"(natürliche Person)";"ABR903673414382";"17.2.2021"
