"MaStR-Nr. der Einheit";"Anzeige-Name der Einheit";"Betriebs-Status";"Inbetriebnahmedatum der Einheit";"Registrierungsdatum der Einheit";"Energieträger";"Bruttoleistung der Einheit";"Nettonennleistung der Einheit";"Postleitzahl";"Ort";"Name des Anlagenbetreibers (nur Org.)";"	MaStR-Nr. des Anlagenbetreibers";"Letzte Aktualisierung"
"SEE969593407330";"PV Biogas Eigenverbrauch";"In Betrieb";"25.10.2022";"21.11.2022";"Solare Strahlungsenergie";"28,5";"28,5";"90579";"Langenzenn";"Biogas Ödenhof Gbr";"ABR990309193254";"3.8.2023"
"SEE975131628358";"PV Anlage Carport";"In Betrieb";"5.11.2022";"21.11.2022";"Solare Strahlungsenergie";"8,45";"8,45";"90610";"Winkelhaid";"(natürliche Person)";"ABR999988562337";"3.5.2023"
"SEE957897306077";"KÖN-18";"In Betrieb";"4.1.2021";"21.11.2022";"Solare Strahlungsenergie";"28,8";"28,8";"97631";"Bad Königshofen";"(natürliche Person)";"ABR994779422951";"26.12.2022"
"SEE913470859262";"Balkonkraftanlage";"In Betrieb";"1.11.2022";"21.11.2022";"Solare Strahlungsenergie";"0,75";"0,56";"85256";"Vierkirchen";"(natürliche Person)";"ABR961044239477";"5.7.2023"
"SEE969725898746";"Alibaba Speicher";"In Betrieb";"6.10.2022";"21.11.2022";"Solare Strahlungsenergie";"7,38";"7";"86938";"Schondorf";"(natürliche Person)";"ABR907701498566";"6.3.2023"
"SEE934923748834";"Balkonkraftwerk";"In Betrieb";"4.11.2022";"21.11.2022";"Solare Strahlungsenergie";"0,85";"0,6";"90763";"Fürth";"(natürliche Person)";"ABR970326815438";"20.7.2023"
"SEE903721650274";"PV1";"In Betrieb";"3.11.2022";"21.11.2022";"Solare Strahlungsenergie";"14,8";"14,8";"94360";"Mitterfels";"(natürliche Person)";"ABR904017287211";"28.9.2023"
"SEE951985160152";"Balkon";"In Betrieb";"21.11.2022";"21.11.2022";"Solare Strahlungsenergie";"0,73";"0,6";"93049";"Regensburg";"(natürliche Person)";"ABR916121228264";"21.11.2022"
"SEE954592581853";"PV Anlage";"In Betrieb";"16.11.2022";"21.11.2022";"Solare Strahlungsenergie";"9,375";"8";"96117";"Memmelsdorf";"(natürliche Person)";"ABR936286820073";"21.9.2023"
"SEE956907455125";"PV Kindergarten Ochsenfeld";"In Betrieb";"30.8.2022";"21.11.2022";"Solare Strahlungsenergie";"9,9";"9,9";"85111";"Adelschlag";"Gemeinde Adelschlag";"ABR916401036176";"30.11.2022"
"SEE978081738948";"PV Hausdach";"In Betrieb";"13.4.2021";"21.11.2022";"Solare Strahlungsenergie";"8,64";"8,2";"83236";"Übersee";"(natürliche Person)";"ABR934139515398";"21.11.2022"
"SEE918536065847";"Marco Krapf";"In Betrieb";"13.10.2022";"21.11.2022";"Solare Strahlungsenergie";"26,65";"26,65";"97241";"Bergtheim";"(natürliche Person)";"ABR969604995900";"12.5.2023"
"SEE940723084270";"Balkon";"In Betrieb";"21.11.2022";"21.11.2022";"Solare Strahlungsenergie";"0,76";"0,6";"85368";"Moosburg";"(natürliche Person)";"ABR967826339267";"12.1.2023"
"SEE909481963975";"Solar WOLFIS";"In Betrieb";"3.6.2022";"21.11.2022";"Solare Strahlungsenergie";"9,75";"8";"97464";"Niederwerrn";"(natürliche Person)";"ABR915854078528";"23.12.2022"
"SEE984968074610";"PV Anlage";"In Betrieb";"14.11.2022";"21.11.2022";"Solare Strahlungsenergie";"9,62";"8";"93167";"Falkenstein";"(natürliche Person)";"ABR937830903839";"2.1.2023"
"SEE961036941418";"Yuma Balcony";"In Betrieb";"21.11.2022";"21.11.2022";"Solare Strahlungsenergie";"0,68";"0,6";"96450";"Coburg";"(natürliche Person)";"ABR909308258864";"21.11.2022"
"SEE901703521789";"DachKraftwerk";"In Betrieb";"14.2.2023";"21.11.2022";"Solare Strahlungsenergie";"10,4";"10,4";"83026";"Rosenheim";"(natürliche Person)";"ABR979896140971";"14.6.2023"
"SEE958754333342";"Hausdach";"In Betrieb";"15.11.2022";"21.11.2022";"Solare Strahlungsenergie";"9,315";"9,315";"63825";"Sommerkahl";"(natürliche Person)";"ABR970755623581";"12.1.2023"
"SEE910691439617";"Dach Garage";"In Betrieb";"11.11.2022";"21.11.2022";"Solare Strahlungsenergie";"5";"5";"90562";"Heroldsberg";"(natürliche Person)";"ABR941643681129";"21.11.2022"
"SEE958136581514";"priFlat Duo";"In Betrieb";"4.11.2022";"21.11.2022";"Solare Strahlungsenergie";"0,72";"0,6";"63762";"Großostheim";"(natürliche Person)";"ABR997297752685";"21.11.2022"
"SEE967158044860";"priShed Duo";"In Betrieb";"3.11.2022";"21.11.2022";"Solare Strahlungsenergie";"0,75";"0,6";"82276";"Adelshofen";"(natürliche Person)";"ABR927138639165";"4.1.2023"
"SEE999568282716";"priRoof Duo";"In Betrieb";"2.11.2022";"21.11.2022";"Solare Strahlungsenergie";"0,72";"0,6";"87787";"Wolfertschwenden";"(natürliche Person)";"ABR956176325921";"21.11.2022"
"SEE917861827878";"priBalcony 45° Duo";"In Betrieb";"19.11.2022";"21.11.2022";"Solare Strahlungsenergie";"0,72";"0,6";"81827";"München";"(natürliche Person)";"ABR919730692204";"15.1.2023"
"SEE980730663693";"priRoof";"In Betrieb";"20.6.2022";"21.11.2022";"Solare Strahlungsenergie";"0,72";"0,6";"82393";"Iffeldorf";"(natürliche Person)";"ABR979243660268";"13.1.2023"
"SEE993297169201";"priRoof Duo";"In Betrieb";"20.7.2022";"21.11.2022";"Solare Strahlungsenergie";"0,36";"0,3";"82393";"Iffeldorf";"(natürliche Person)";"ABR979243660268";"16.1.2023"
"SEE976668763376";"priBasic Duo";"In Betrieb";"26.10.2022";"21.11.2022";"Solare Strahlungsenergie";"0,79";"0,6";"88161";"Lindenberg";"(natürliche Person)";"ABR988192270909";"4.5.2023"
"SEE935871122356";"PV  Oberort";"In Betrieb";"17.6.2022";"21.11.2022";"Solare Strahlungsenergie";"2,835";"2,835";"95233";"Helmbrechts";"(natürliche Person)";"ABR917676851716";"16.1.2023"
"SEE980396824971";"Süddach Produktion";"In Betrieb";"9.11.2022";"21.11.2022";"Solare Strahlungsenergie";"24,75";"24,75";"85072";"Eichstätt";"Schnellers Backstub`n e.K.";"ABR923076322893";"7.8.2023"
"SEE928298529273";"PV-Anlage Rennertshofen";"In Betrieb";"21.11.2022";"21.11.2022";"Solare Strahlungsenergie";"21,06";"20";"86643";"Rennertshofen";"(natürliche Person)";"ABR947781860525";"2.1.2023"
"SEE979606483855";"Gartenhaus";"In Betrieb";"14.2.2022";"21.11.2022";"Solare Strahlungsenergie";"0,915";"0,6";"97499";"Donnersdorf";"(natürliche Person)";"ABR956020166564";"17.1.2023"
"SEE920937824633";"MikroPV";"In Betrieb";"11.11.2022";"21.11.2022";"Solare Strahlungsenergie";"0,85";"0,6";"93128";"Regenstauf";"(natürliche Person)";"ABR999988315766";"15.5.2023"
"SEE902777311207";"Dach Hauptstraße 2a";"In Betrieb";"10.5.2022";"21.11.2022";"Solare Strahlungsenergie";"9,75";"9,2";"86653";"Monheim";"(natürliche Person)";"ABR949400120317";"10.1.2023"
"SEE979572844391";"PV-WKS";"In Betrieb";"1.8.2022";"21.11.2022";"Solare Strahlungsenergie";"24,5";"20";"90459";"Nürnberg";"Wermuth Grundstücksges. mbH+ Co. KG Allianz GV. Thomas Schlosser";"ABR959649874551";"18.4.2023"
"SEE930066706380";"Falbenthaler Weg, Markt Berolzheim";"In Betrieb";"17.11.2022";"21.11.2022";"Solare Strahlungsenergie";"9,99";"9,2";"91801";"Markt Berolzheim";"(natürliche Person)";"ABR951537123789";"2.2.2023"
"SEE950112081254";"PV-Leipold";"In Betrieb";"26.8.2022";"21.11.2022";"Solare Strahlungsenergie";"14,82";"14,82";"94259";"Kirchberg i.Wald";"(natürliche Person)";"ABR948288331365";"6.4.2023"
"SEE949814682166";"PV";"In Betrieb";"26.10.2022";"21.11.2022";"Solare Strahlungsenergie";"7,6";"7,6";"84424";"Isen";"(natürliche Person)";"ABR947628563350";"13.2.2024"
"SEE914086882750";"PV Flachdach 1.OG";"In Betrieb";"2.11.2022";"21.11.2022";"Solare Strahlungsenergie";"8,8";"8";"89233";"Neu-Ulm";"(natürliche Person)";"ABR956612316902";"21.11.2022"
"SEE998025463026";"PV-Anlage";"In Betrieb";"27.10.2022";"21.11.2022";"Solare Strahlungsenergie";"8,3";"8";"86836";"Untermeitingen";"(natürliche Person)";"ABR918219254469";"18.1.2023"
"SEE937491659762";"PV-Anlage";"In Betrieb";"17.11.2022";"21.11.2022";"Solare Strahlungsenergie";"9,84";"9,84";"84174";"Eching";"(natürliche Person)";"ABR973053657678";"27.4.2023"
"SEE944113091435";"PV-Fraun40";"In Betrieb";"9.11.2022";"21.11.2022";"Solare Strahlungsenergie";"9,36";"9,36";"84453";"Mühldorf";"(natürliche Person)";"ABR902433758889";"6.12.2023"
"SEE982644317860";"Hausdach PV";"In Betrieb";"24.10.2022";"21.11.2022";"Solare Strahlungsenergie";"6,48";"4,6";"85084";"Reichertshofen";"(natürliche Person)";"ABR967964379408";"11.4.2023"
"SEE955514111837";"ABR92425896348";"In Betrieb";"24.10.2022";"21.11.2022";"Solare Strahlungsenergie";"4,68";"3,8";"95643";"Tirschenreuth";"(natürliche Person)";"ABR924258963484";"21.11.2022"
"SEE993948165040";"Anlage 2022";"In Betrieb";"16.11.2022";"21.11.2022";"Solare Strahlungsenergie";"7,38";"7,38";"84568";"Pleiskirchen";"(natürliche Person)";"ABR984423764094";"8.12.2023"
"SEE915394429590";"SW2Energy_1";"In Betrieb";"21.11.2022";"21.11.2022";"Solare Strahlungsenergie";"0,78";"0,6";"91567";"Herrieden";"(natürliche Person)";"ABR968420182204";"7.2.2023"
"SEE982990647505";"Hausdach 6,38 kWp";"In Betrieb";"16.11.2022";"21.11.2022";"Solare Strahlungsenergie";"6,38";"6,38";"91336";"Heroldsbach";"(natürliche Person)";"ABR991570653225";"6.12.2023"
"SEE973495438231";"221121_VGPGERMUE_KMT_Halle_C";"In Betrieb";"21.9.2022";"21.11.2022";"Solare Strahlungsenergie";"3003,48";"2480";"85599";"Parsdorf";"KrausMaffei Technologies GmbH";"ABR929566079742";"15.6.2023"
"SEE900721528947";"Balkonanlage";"In Betrieb";"20.11.2022";"21.11.2022";"Solare Strahlungsenergie";"0,75";"0,6";"81241";"München";"(natürliche Person)";"ABR983161000754";"24.4.2023"
"SEE907615727417";"PV_Lauterbach";"In Betrieb";"18.11.2022";"21.11.2022";"Solare Strahlungsenergie";"9,96";"8,8";"90427";"Nürnberg";"(natürliche Person)";"ABR991289405986";"17.4.2023"
"SEE934657058018";"C000200344_TG_Hausdach";"In Betrieb";"16.11.2022";"21.11.2022";"Solare Strahlungsenergie";"6,08";"5";"84174";"Eching";"(natürliche Person)";"ABR966692131708";"26.9.2023"
"SEE927804110974";"MicroPV";"In Betrieb";"20.11.2022";"21.11.2022";"Solare Strahlungsenergie";"0,6";"0,6";"97762";"Hammelburg";"(natürliche Person)";"ABR950266961105";"21.11.2022"
"SEE990053482482";"221121_VGPGERMUE_KMT_Halle_E";"In Betrieb";"21.9.2022";"21.11.2022";"Solare Strahlungsenergie";"1895,4";"1550";"85599";"Parsdorf";"KrausMaffei Technologies GmbH";"ABR929566079742";"26.2.2024"
"SEE915547840883";"PV Anlage Anton Meixner auf Hühnerstall  Aug2022";"In Betrieb";"2.8.2022";"21.11.2022";"Solare Strahlungsenergie";"29,04";"29,04";"83052";"Bruckmühl";"(natürliche Person)";"ABR930537595932";"11.1.2024"
"SEE937533007490";"221121_VGPGERMUE_KMT_Halle_F";"In Betrieb";"21.9.2022";"21.11.2022";"Solare Strahlungsenergie";"97,2";"92";"85599";"Parsdorf";"KrausMaffei Technologies GmbH";"ABR929566079742";"15.1.2024"
"SEE931045474573";"PV-Anlage 29,64 kWp";"In Betrieb";"17.11.2022";"21.11.2022";"Solare Strahlungsenergie";"29,64";"23,8";"85122";"Hitzhofen";"(natürliche Person)";"ABR964989747588";"22.12.2022"
"SEE970049269211";"Hausdach PV";"In Betrieb";"25.10.2022";"21.11.2022";"Solare Strahlungsenergie";"6";"5";"81927";"München";"(natürliche Person)";"ABR902708409270";"3.3.2023"
"SEE983001442560";"221121_VGPGERMUE_KMT_Parkhaus";"In Betrieb";"21.9.2022";"21.11.2022";"Solare Strahlungsenergie";"315,9";"276";"85599";"Parsdorf";"KrausMaffei Technologies GmbH";"ABR929566079742";"26.2.2024"
"SEE963580367416";"PV";"In Betrieb";"11.8.2022";"21.11.2022";"Solare Strahlungsenergie";"8,505";"8";"96138";"Burgebrach";"(natürliche Person)";"ABR988441713782";"23.2.2023"
"SEE955261427236";"PV Anlage 2";"In Betrieb";"16.11.2022";"21.11.2022";"Solare Strahlungsenergie";"6,55";"6,55";"83313";"Siegsdorf";"(natürliche Person)";"ABR979040248669";"27.12.2022"
"SEE940398000650";"PV-Anlage 1";"In Betrieb";"16.11.2022";"21.11.2022";"Solare Strahlungsenergie";"8,14";"8";"87488";"Betzigau";"(natürliche Person)";"ABR959908102463";"22.5.2023"
"SEE992439559801";"738 kWp Montagehalle";"In Betrieb";"2.11.2022";"21.11.2022";"Solare Strahlungsenergie";"738,72";"660";"84556";"Kastl";"(natürliche Person)";"ABR959953888770";"16.1.2023"
"SEE955786290179";"PV Anlage Karin und Peter Vogel Garagendach";"In Betrieb";"2.9.2022";"21.11.2022";"Solare Strahlungsenergie";"14,175";"9,9";"96123";"Litzendorf";"(natürliche Person)";"ABR917482445949";"16.1.2023"
"SEE918387889630";"GaHausOG";"In Betrieb";"21.11.2022";"21.11.2022";"Solare Strahlungsenergie";"0,8";"0,6";"91058";"Erlangen";"(natürliche Person)";"ABR924211369377";"21.11.2022"
"SEE959529018112";"Werkstatt";"In Betrieb";"25.1.2023";"21.11.2022";"Solare Strahlungsenergie";"4,55";"4,55";"91550";"Dinkelsbühl";"(natürliche Person)";"ABR963890887314";"9.1.2024"
"SEE952670746828";"Steckdosen Solargerät";"In Betrieb";"21.11.2022";"21.11.2022";"Solare Strahlungsenergie";"0,68";"0,6";"82362";"Weilheim";"(natürliche Person)";"ABR955696274382";"21.11.2022"
"SEE914396837990";"FS23";"In Betrieb";"6.10.2022";"21.11.2022";"Solare Strahlungsenergie";"9,66";"8,2";"63768";"Hösbach";"(natürliche Person)";"ABR988369679818";"21.11.2022"
"SEE915164545246";"PVAnlage meine Burg";"In Betrieb";"12.9.2022";"21.11.2022";"Solare Strahlungsenergie";"8,75";"8,5";"91094";"Langensendelbach";"(natürliche Person)";"ABR933827772549";"10.2.2023"
"SEE979541544383";"Hausdach PV";"In Betrieb";"20.9.2022";"21.11.2022";"Solare Strahlungsenergie";"10";"10";"92533";"Wernberg-Köblitz";"(natürliche Person)";"ABR956916241542";"30.1.2023"
"SEE947105865298";"Pv-Anlage";"In Betrieb";"18.11.2022";"21.11.2022";"Solare Strahlungsenergie";"7,22";"7,22";"87752";"Holzgünz";"(natürliche Person)";"ABR965317156461";"5.9.2023"
"SEE999154647622";"Balkon";"In Betrieb";"17.10.2022";"21.11.2022";"Solare Strahlungsenergie";"0,6";"0,6";"97816";"Lohr";"(natürliche Person)";"ABR931870902883";"21.11.2022"
"SEE993480455999";"Pfister";"In Betrieb";"2.11.2022";"21.11.2022";"Solare Strahlungsenergie";"0,6";"0,6";"82327";"Tutzing";"(natürliche Person)";"ABR979645587514";"14.4.2023"
"SEE979575220352";"SolarStar1";"In Betrieb";"1.11.2022";"21.11.2022";"Solare Strahlungsenergie";"0,375";"0,3";"83661";"Lenggries";"(natürliche Person)";"ABR961482350529";"8.2.2023"
"SEE983679475501";"ABR988719988041";"In Betrieb";"19.10.2022";"21.11.2022";"Solare Strahlungsenergie";"8,51";"8";"83361";"Kienberg";"(natürliche Person)";"ABR988719988041";"10.5.2023"
