"MaStR-Nr. der Einheit";"Anzeige-Name der Einheit";"Betriebs-Status";"Inbetriebnahmedatum der Einheit";"Registrierungsdatum der Einheit";"Energieträger";"Bruttoleistung der Einheit";"Nettonennleistung der Einheit";"Postleitzahl";"Ort";"Name des Anlagenbetreibers (nur Org.)";"	MaStR-Nr. des Anlagenbetreibers";"Letzte Aktualisierung"
"SEE942675922594";"Holzwiese 13";"In Betrieb";"18.5.2022";"13.6.2022";"Solare Strahlungsenergie";"6,66";"6,66";"96342";"Stockheim";"(natürliche Person)";"ABR961369509651";"24.6.2022"
"SEE977925600229";"PVTraunsteiner44";"In Betrieb";"13.6.2022";"13.6.2022";"Solare Strahlungsenergie";"9,72";"9,72";"83365";"Nußdorf";"(natürliche Person)";"ABR988133965963";"21.7.2022"
"SEE951204365399";"PV Anlage Hausdach";"In Betrieb";"31.5.2022";"13.6.2022";"Solare Strahlungsenergie";"9";"8";"84036";"Kumhausen";"(natürliche Person)";"ABR911729251263";"19.7.2022"
"SEE945355141148";"Dach Maschinenhalle";"In Betrieb";"6.5.2022";"13.6.2022";"Solare Strahlungsenergie";"29,97";"29,97";"93486";"Runding";"(natürliche Person)";"ABR990676119796";"29.9.2022"
"SEE939713513982";"PV-Hausdach";"In Betrieb";"25.5.2022";"13.6.2022";"Solare Strahlungsenergie";"7,02";"7,02";"97337";"Dettelbach";"(natürliche Person)";"ABR977879909751";"7.12.2023"
"SEE920927958102";"Ost West Dach";"In Betrieb";"2.5.2022";"13.6.2022";"Solare Strahlungsenergie";"8,1";"6";"93426";"Roding";"(natürliche Person)";"ABR996777668157";"13.6.2022"
"SEE903084001652";"ABR908118202654";"In Betrieb";"9.9.2021";"13.6.2022";"Solare Strahlungsenergie";"11,47";"10";"92339";"Beilngries";"(natürliche Person)";"ABR908118202654";"26.6.2022"
"SEE992485408191";"Wohnhausdach";"In Betrieb";"21.4.2022";"13.6.2022";"Solare Strahlungsenergie";"9,75";"9";"86514";"Ustersbach";"(natürliche Person)";"ABR974295859097";"9.8.2022"
"SEE993787174470";"Balkonkraftwerk";"In Betrieb";"11.6.2022";"13.6.2022";"Solare Strahlungsenergie";"0,375";"0,3";"63773";"Goldbach";"(natürliche Person)";"ABR990990174372";"20.6.2022"
"SEE971560833240";"PV-Anlage 5,2 kWp";"In Betrieb";"25.5.2022";"13.6.2022";"Solare Strahlungsenergie";"5,2";"5";"94469";"Deggendorf";"(natürliche Person)";"ABR957853097889";"23.6.2022"
"SEE911694582829";"PV Maschinenhalle";"In Betrieb";"8.6.2022";"13.6.2022";"Solare Strahlungsenergie";"24,8";"24,8";"91741";"Theilenhofen";"Weglöhner-Schmidt GbR";"ABR949401397244";"8.11.2022"
"SEE901431966326";"Hausdach";"In Betrieb";"13.6.2022";"13.6.2022";"Solare Strahlungsenergie";"7,4";"7";"93449";"Waldmünchen";"(natürliche Person)";"ABR962129196074";"13.6.2022"
"SEE907471789048";"PV-Anlage_01";"In Betrieb";"31.5.2022";"13.6.2022";"Solare Strahlungsenergie";"9,63";"9,63";"94469";"Deggendorf";"(natürliche Person)";"ABR902165492082";"15.6.2022"
"SEE948891957501";"Dach";"In Betrieb";"7.6.2022";"13.6.2022";"Solare Strahlungsenergie";"18,7";"12";"82335";"Berg";"(natürliche Person)";"ABR948340715737";"1.8.2022"
"SEE978325041780";"Balkonkraftwerk 350W";"In Betrieb";"8.6.2022";"13.6.2022";"Solare Strahlungsenergie";"0,39";"0,35";"82396";"Pähl";"(natürliche Person)";"ABR907570048664";"19.9.2023"
"SEE917193645058";"PV Platten Dach";"In Betrieb";"2.6.2022";"13.6.2022";"Solare Strahlungsenergie";"9,875";"8";"86381";"Krumbach";"(natürliche Person)";"ABR996759622757";"27.9.2022"
"SEE916952072500";"PV Anlage, Eigenheim";"In Betrieb";"11.6.2022";"13.6.2022";"Solare Strahlungsenergie";"11,05";"10";"82445";"Schwaigen";"(natürliche Person)";"ABR996698107216";"13.6.2022"
"SEE969234113682";"Hans-Georg";"In Betrieb";"1.6.2022";"13.6.2022";"Solare Strahlungsenergie";"6,66";"5,67";"88167";"Grünenbach";"(natürliche Person)";"ABR939843765015";"30.6.2022"
"SEE957627606408";"Hausdach";"In Betrieb";"17.5.2022";"13.6.2022";"Solare Strahlungsenergie";"26,6";"20";"94538";"Fürstenstein";"(natürliche Person)";"ABR913966934435";"31.10.2022"
"SEE909603388785";"PV Anlage - Module";"In Betrieb";"1.6.2022";"13.6.2022";"Solare Strahlungsenergie";"3,7";"3,68";"85579";"Neubiberg";"(natürliche Person)";"ABR967626429021";"27.7.2022"
"SEE985739193684";"Dachkraftwerk";"In Betrieb";"3.6.2022";"13.6.2022";"Solare Strahlungsenergie";"9,75";"9,04";"89340";"Leipheim";"(natürliche Person)";"ABR905206495226";"27.7.2022"
"SEE948100204181";"PV300 Balkon";"In Betrieb";"13.6.2022";"13.6.2022";"Solare Strahlungsenergie";"0,37";"0,3";"85614";"Kirchseeon";"(natürliche Person)";"ABR966968472269";"13.6.2022"
"SEE994806873718";"PV 6,15 kWp";"In Betrieb";"8.6.2022";"13.6.2022";"Solare Strahlungsenergie";"6,15";"6";"93309";"Kelheim";"(natürliche Person)";"ABR931319546401";"13.6.2022"
"SEE937656171245";"PV-Anlage 2022";"In Betrieb";"30.5.2022";"13.6.2022";"Solare Strahlungsenergie";"15,84";"12,3";"87654";"Friesenried";"(natürliche Person)";"ABR900742141477";"26.9.2022"
"SEE906809132150";"PV-Anlage mit 9,75 kWp (2022)";"In Betrieb";"10.6.2022";"13.6.2022";"Solare Strahlungsenergie";"9,75";"8";"85414";"Kirchdorf";"(natürliche Person)";"ABR958903053008";"25.7.2022"
"SEE943410850202";"Hausdach";"In Betrieb";"11.6.2022";"13.6.2022";"Solare Strahlungsenergie";"10,26";"8";"94419";"Reisbach";"(natürliche Person)";"ABR922431232747";"13.6.2022"
"SEE908058508144";"Garage";"In Betrieb";"16.5.2022";"13.6.2022";"Solare Strahlungsenergie";"9,75";"9,75";"94094";"Malching";"(natürliche Person)";"ABR912711787616";"5.3.2024"
"SEE934073747688";"Balkonanlage";"In Betrieb";"15.3.2022";"13.6.2022";"Solare Strahlungsenergie";"0,6";"0,6";"95615";"Marktredwitz";"(natürliche Person)";"ABR948724665078";"13.6.2022"
"SEE942012546025";"priWall Duo";"In Betrieb";"24.4.2022";"13.6.2022";"Solare Strahlungsenergie";"0,72";"0,6";"86655";"Harburg";"(natürliche Person)";"ABR943826266857";"24.10.2022"
"SEE967375656693";"PV-Anlage mit 9,62 kWp (2022)";"In Betrieb";"10.6.2022";"13.6.2022";"Solare Strahlungsenergie";"9,62";"9,62";"85296";"Rohrbach";"(natürliche Person)";"ABR962851113080";"5.8.2022"
"SEE944212703215";"Balkonkraftwerk";"In Betrieb";"13.6.2022";"13.6.2022";"Solare Strahlungsenergie";"0,72";"0,6";"95706";"Schirnding";"(natürliche Person)";"ABR966135621216";"13.6.2022"
"SEE964061721260";"Yuma";"In Betrieb";"20.5.2022";"13.6.2022";"Solare Strahlungsenergie";"0,3";"0,3";"84419";"Obertaufkirchen";"(natürliche Person)";"ABR902363220364";"15.6.2022"
"SEE974902003998";"PV-Anlage";"In Betrieb";"13.6.2022";"13.6.2022";"Solare Strahlungsenergie";"6,84";"6";"97215";"Uffenheim";"(natürliche Person)";"ABR923359594795";"4.8.2022"
"SEE972201061527";"Photovoltaik Wallbergstraße";"In Betrieb";"24.5.2022";"13.6.2022";"Solare Strahlungsenergie";"24,705";"22";"83627";"Warngau";"(natürliche Person)";"ABR949443560477";"14.9.2022"
"SEE998491498843";"ABR961207128808";"In Betrieb";"14.5.2022";"13.6.2022";"Solare Strahlungsenergie";"9,25";"9,25";"82319";"Starnberg";"(natürliche Person)";"ABR961207128808";"26.10.2022"
"SEE913131116956";"Großes Dach";"In Betrieb";"13.4.2022";"13.6.2022";"Solare Strahlungsenergie";"99,54";"99,54";"92706";"Luhe-Wildenau";"Automatentechnik Baumann GmbH";"ABR989862363402";"9.8.2022"
"SEE982326826536";"PV Köhlenweg 4";"In Betrieb";"13.6.2022";"13.6.2022";"Solare Strahlungsenergie";"5,07";"5";"97342";"Marktsteft";"(natürliche Person)";"ABR907018564800";"1.9.2022"
"SEE900527247363";"PV Anlage Mettenheim";"In Betrieb";"7.4.2022";"13.6.2022";"Solare Strahlungsenergie";"98,4";"98,4";"84562";"Mettenheim";"(natürliche Person)";"ABR908222391572";"13.6.2022"
"SEE900320505646";"PV-Anlage";"In Betrieb";"13.5.2022";"13.6.2022";"Solare Strahlungsenergie";"5,92";"5,92";"83435";"Bad Reichenhall";"(natürliche Person)";"ABR919804368462";"11.8.2022"
"SEE979264655090";"PV Anlage 1 Hausdach";"In Betrieb";"3.6.2022";"13.6.2022";"Solare Strahlungsenergie";"9,99";"8";"82024";"Taufkirchen";"(natürliche Person)";"ABR928985504729";"7.9.2022"
"SEE962410264192";"PV-Anlage mit 5,55 kWp (2022)";"In Betrieb";"9.6.2022";"13.6.2022";"Solare Strahlungsenergie";"5,55";"5";"85101";"Lenting";"(natürliche Person)";"ABR921193459164";"20.7.2022"
"SEE948159577243";"PV Anlage";"In Betrieb";"23.5.2022";"13.6.2022";"Solare Strahlungsenergie";"7,2";"7,2";"97633";"Sulzfeld";"(natürliche Person)";"ABR952981535081";"27.6.2022"
"SEE979831700062";"PV Ziegelbergstr. 13 b";"In Betrieb";"13.6.2022";"13.6.2022";"Solare Strahlungsenergie";"8,97";"8";"97318";"Kitzingen";"(natürliche Person)";"ABR928591685621";"14.12.2023"
"SEE946491056679";"priBalcony 45° Duo";"In Betrieb";"18.7.2022";"13.6.2022";"Solare Strahlungsenergie";"0,72";"0,6";"89257";"Illertissen";"(natürliche Person)";"ABR973549704732";"3.7.2023"
"SEE950541530552";"Wohnhaus";"In Betrieb";"24.5.2022";"13.6.2022";"Solare Strahlungsenergie";"9,9";"8";"89362";"Offingen";"(natürliche Person)";"ABR925094808243";"2.10.2022"
"SEE963814518829";"C000052457_WF_Hausdach";"In Betrieb";"10.6.2022";"13.6.2022";"Solare Strahlungsenergie";"6,84";"5";"97450";"Arnstein";"(natürliche Person)";"ABR999657483642";"17.1.2023"
"SEE912120291681";"PV Klein";"In Betrieb";"3.6.2022";"13.6.2022";"Solare Strahlungsenergie";"9,94";"9,94";"94267";"Prackenbach";"(natürliche Person)";"ABR965903615600";"13.6.2022"
"SEE985090788840";"PV-Anlage";"In Betrieb";"13.5.2022";"13.6.2022";"Solare Strahlungsenergie";"6,29";"6";"83435";"Bad Reichenhall";"(natürliche Person)";"ABR943458027246";"28.6.2022"
"SEE938483450077";"PVEnergie0522";"In Betrieb";"19.5.2022";"13.6.2022";"Solare Strahlungsenergie";"9,75";"9,75";"94078";"Freyung";"(natürliche Person)";"ABR990029977691";"13.6.2022"
"SEE901911943687";"PVKaeb";"In Betrieb";"13.6.2022";"13.6.2022";"Solare Strahlungsenergie";"5,52";"5";"97076";"Würzburg";"(natürliche Person)";"ABR976850335336";"23.12.2022"
"SEE959146926180";"Hausdach";"In Betrieb";"9.2.2022";"13.6.2022";"Solare Strahlungsenergie";"3,04";"2,36";"80935";"München";"(natürliche Person)";"ABR953636203140";"29.7.2022"
"SEE993744755377";"PV Marshall-Heights-Ring 65 a";"In Betrieb";"13.6.2022";"13.6.2022";"Solare Strahlungsenergie";"7,41";"6";"97318";"Kitzingen";"(natürliche Person)";"ABR906469718947";"14.12.2023"
"SEE933652861586";"PV-Anlage8,855kWp";"In Betrieb";"4.6.2022";"13.6.2022";"Solare Strahlungsenergie";"8,855";"8,855";"94060";"Pocking";"(natürliche Person)";"ABR914902284805";"21.7.2022"
"SEE954829877919";"PV-001";"In Betrieb";"21.6.2022";"13.6.2022";"Solare Strahlungsenergie";"1,48";"1,48";"85276";"Pfaffenhofen";"(natürliche Person)";"ABR961985226208";"8.3.2023"
"SEE957008609776";"Solaranlage 2 Scheune";"In Betrieb";"21.3.2022";"13.6.2022";"Solare Strahlungsenergie";"9,24";"9,24";"89358";"Kammeltal";"(natürliche Person)";"ABR955078427924";"23.11.2023"
"SEE959166617471";"PV-Anlage9,75kWp";"In Betrieb";"3.6.2022";"13.6.2022";"Solare Strahlungsenergie";"9,75";"9,2";"94094";"Rotthalmünster";"(natürliche Person)";"ABR972714452836";"19.7.2022"
"SEE935061477563";"PV-Anlage 2022";"In Betrieb";"10.6.2022";"13.6.2022";"Solare Strahlungsenergie";"12";"9,2";"93188";"Pielenhofen";"(natürliche Person)";"ABR982646861460";"25.7.2022"
"SEE946077621710";"Hausdach";"In Betrieb";"1.6.2022";"13.6.2022";"Solare Strahlungsenergie";"9,12";"9,12";"82541";"Münsing";"(natürliche Person)";"ABR960021693073";"13.1.2023"
"SEE965792998754";"PV-Anlage5,74kWp";"In Betrieb";"3.6.2022";"13.6.2022";"Solare Strahlungsenergie";"5,74";"5";"94099";"Ruhstorf";"(natürliche Person)";"ABR912796892748";"22.6.2022"
"SEE940555509828";"Photovoltaik";"In Betrieb";"9.6.2022";"13.6.2022";"Solare Strahlungsenergie";"9,75";"6";"97209";"Veitshöchheim";"(natürliche Person)";"ABR906239787388";"27.8.2022"
"SEE986545935611";"PV Anlage - Am Sonnenhang 2 - Hauptgebäude";"In Betrieb";"28.1.2022";"13.6.2022";"Solare Strahlungsenergie";"18,2";"18,2";"86688";"Marxheim";"(natürliche Person)";"ABR922481520122";"1.11.2022"
"SEE938096076640";"PV Hausdach";"In Betrieb";"23.5.2022";"13.6.2022";"Solare Strahlungsenergie";"9,8";"8";"96450";"Coburg";"(natürliche Person)";"ABR953989596111";"6.10.2022"
"SEE941199880922";"Garagenanlage";"In Betrieb";"4.4.2022";"13.6.2022";"Solare Strahlungsenergie";"9,99";"9,99";"92685";"Floß";"(natürliche Person)";"ABR994685084908";"28.6.2022"
"SEE925313468319";"PV-Anlage";"In Betrieb";"13.6.2022";"13.6.2022";"Solare Strahlungsenergie";"13,125";"12,5";"91257";"Pegnitz";"(natürliche Person)";"ABR941957712458";"20.9.2022"
"SEE926287093903";"PV-Anlage";"In Betrieb";"17.5.2022";"13.6.2022";"Solare Strahlungsenergie";"11,84";"10";"83435";"Bad Reichenhall";"(natürliche Person)";"ABR976215108537";"13.6.2022"
"SEE989125715252";"Wohnhaus";"In Betrieb";"11.6.2022";"13.6.2022";"Solare Strahlungsenergie";"9,88";"8,6";"91287";"Plech";"(natürliche Person)";"ABR977834740597";"22.9.2022"
"SEE942855923427";"Hausdach";"In Betrieb";"11.7.2022";"13.6.2022";"Solare Strahlungsenergie";"6";"6";"89423";"Gundelfingen";"(natürliche Person)";"ABR991591967448";"2.8.2022"
"SEE909719202463";"Hausdach";"In Betrieb";"3.6.2022";"13.6.2022";"Solare Strahlungsenergie";"9,6";"9,6";"92431";"Neunburg";"(natürliche Person)";"ABR957034488857";"8.11.2023"
"SEE946676304977";"Hausdach";"In Betrieb";"18.10.2021";"13.6.2022";"Solare Strahlungsenergie";"10,125";"9,2";"83483";"Bischofswiesen";"(natürliche Person)";"ABR902402640603";"3.2.2023"
"SEE932135395440";"Hausdach Süd";"In Betrieb";"13.9.2022";"13.6.2022";"Solare Strahlungsenergie";"8,14";"8,14";"85435";"Erding";"(natürliche Person)";"ABR970774059378";"16.1.2024"
"SEE928286036158";"HausdachMais";"In Betrieb";"13.6.2022";"13.6.2022";"Solare Strahlungsenergie";"6,29";"4,6";"85304";"Ilmmünster";"(natürliche Person)";"ABR907821503263";"17.8.2022"
"SEE995131788098";"Ost-West-Solar";"In Betrieb";"3.6.2022";"13.6.2022";"Solare Strahlungsenergie";"16,28";"15";"84568";"Pleiskirchen";"(natürliche Person)";"ABR987367490340";"19.2.2024"
"SEE904153283160";"PV-Anlage_12,580 kWp";"In Betrieb";"13.6.2022";"13.6.2022";"Solare Strahlungsenergie";"12,58";"10";"94104";"Tittling";"(natürliche Person)";"ABR944835274260";"18.12.2023"
"SEE927129919139";"PV-Anlage";"In Betrieb";"17.5.2022";"13.6.2022";"Solare Strahlungsenergie";"9,99";"9,99";"83416";"Saaldorf-Surheim";"(natürliche Person)";"ABR947381889759";"13.6.2022"
"SEE969214092341";"PV-Anlage Burghausen";"In Betrieb";"13.6.2022";"13.6.2022";"Solare Strahlungsenergie";"18,45";"18,45";"84489";"Burghausen";"(natürliche Person)";"ABR970085622803";"8.7.2022"
"SEE910554299624";"Balkon Mini Solaranlage";"In Betrieb";"12.6.2022";"13.6.2022";"Solare Strahlungsenergie";"0,6";"0,6";"91126";"Schwabach";"(natürliche Person)";"ABR935747862843";"2.8.2023"
"SEE976131013373";"PV Anlage Verena & Patrick";"In Betrieb";"9.5.2022";"13.6.2022";"Solare Strahlungsenergie";"12";"9,2";"97456";"Dittelbrunn";"(natürliche Person)";"ABR943485957349";"18.4.2023"
"SEE991737386164";"PV ANLAGE";"In Betrieb";"27.2.2022";"13.6.2022";"Solare Strahlungsenergie";"3,96";"3,96";"94447";"Plattling";"(natürliche Person)";"ABR989761555137";"14.10.2022"
"SEE982676746218";"Hausdach";"In Betrieb";"21.3.2022";"13.6.2022";"Solare Strahlungsenergie";"8,74";"6";"86971";"Peiting";"(natürliche Person)";"ABR949556155065";"24.10.2022"
"SEE989941929208";"Hausdach";"In Betrieb";"10.6.2022";"13.6.2022";"Solare Strahlungsenergie";"9,75";"9,75";"86836";"Untermeitingen";"(natürliche Person)";"ABR926613914919";"26.9.2022"
"SEE995025043654";"PV-Generator Haupthaus";"In Betrieb";"20.4.2022";"13.6.2022";"Solare Strahlungsenergie";"4,345";"4,345";"88167";"Stiefenhofen";"(natürliche Person)";"ABR951551338480";"30.12.2022"
"SEE916948073108";"Berger Solar GbR";"In Betrieb";"31.5.2022";"13.6.2022";"Solare Strahlungsenergie";"10,4";"8,2";"83229";"Aschau";"Berger Solar GbR";"ABR952408779357";"30.10.2022"
"SEE985167638610";"PV Anlage1";"In Betrieb";"9.6.2022";"13.6.2022";"Solare Strahlungsenergie";"13,6";"9,2";"63826";"Geiselbach";"(natürliche Person)";"ABR975335855031";"6.9.2022"
"SEE951618394008";"Hausdach";"In Betrieb";"31.3.2022";"13.6.2022";"Solare Strahlungsenergie";"9";"8,5";"94575";"Windorf";"(natürliche Person)";"ABR915763347616";"1.12.2022"
"SEE960802399736";"Neuhöfer - PVA - Torhausstraße 14 - 9,55 kWp";"In Betrieb";"17.5.2022";"13.6.2022";"Solare Strahlungsenergie";"9,55";"9,55";"97633";"Trappstadt";"(natürliche Person)";"ABR966032018980";"1.11.2022"
"SEE956771135383";"Agon PV Anlage";"In Betrieb";"11.6.2022";"13.6.2022";"Solare Strahlungsenergie";"3,996";"3,996";"86720";"Nördlingen";"(natürliche Person)";"ABR991462514917";"13.6.2022"
"SEE986442935394";"MiniPV";"In Betrieb";"13.6.2022";"13.6.2022";"Solare Strahlungsenergie";"0,6";"0,6";"97424";"Schweinfurt";"(natürliche Person)";"ABR978673218681";"21.10.2022"
"SEE950883927096";"Wohnhaus";"In Betrieb";"9.6.2022";"13.6.2022";"Solare Strahlungsenergie";"8,085";"8,085";"87760";"Lachen";"(natürliche Person)";"ABR912203689572";"13.7.2022"
"SEE997058632652";"Hausdach";"In Betrieb";"10.6.2022";"13.6.2022";"Solare Strahlungsenergie";"10,64";"8";"94428";"Eichendorf";"(natürliche Person)";"ABR948686110616";"10.8.2022"
"SEE993050287760";"C000096134_UL_Hausdach";"In Betrieb";"10.6.2022";"13.6.2022";"Solare Strahlungsenergie";"15,2";"10";"63863";"Eschau";"(natürliche Person)";"ABR993876376761";"13.6.2022"
"SEE910890454039";"HausdachGarage";"In Betrieb";"13.5.2022";"13.6.2022";"Solare Strahlungsenergie";"9,9";"9,9";"94124";"Büchlberg";"(natürliche Person)";"ABR992580435863";"27.6.2022"
"SEE937196421787";"Garage II";"In Betrieb";"10.6.2022";"13.6.2022";"Solare Strahlungsenergie";"4,56";"4,56";"91717";"Wassertrüdingen";"(natürliche Person)";"ABR926125256033";"11.3.2023"
"SEE972888523110";"PV-Anlage mit 6,00 kWp (2022)";"In Betrieb";"9.6.2022";"13.6.2022";"Solare Strahlungsenergie";"6";"6";"85051";"Ingolstadt";"(natürliche Person)";"ABR972006425630";"11.10.2023"
"SEE909197407183";"Flachdach OG";"In Betrieb";"5.5.2022";"13.6.2022";"Solare Strahlungsenergie";"0,74";"0,6";"86159";"Augsburg";"(natürliche Person)";"ABR998151830174";"13.6.2022"
"SEE941685357525";"PV Anlage";"In Betrieb";"10.6.2022";"13.6.2022";"Solare Strahlungsenergie";"28,08";"25";"94065";"Waldkirchen";"(natürliche Person)";"ABR945742458705";"21.7.2022"
"SEE983694150681";"PV-Anlage";"In Betrieb";"17.5.2022";"13.6.2022";"Solare Strahlungsenergie";"6,66";"6,66";"95463";"Bindlach";"(natürliche Person)";"ABR930291271042";"13.6.2022"
"SEE935539708885";"Photovoltaikanlage Kiga";"In Betrieb";"16.5.2022";"13.6.2022";"Solare Strahlungsenergie";"29,6";"29,6";"86856";"Hiltenfingen";"Gemeinde Hiltenfingen";"ABR926679100707";"27.9.2022"
"SEE988297853960";"PV-Anlage auf Wohngebäude";"In Betrieb";"3.1.2022";"13.6.2022";"Solare Strahlungsenergie";"6,75";"4,6";"97422";"Schweinfurt";"(natürliche Person)";"ABR975256369136";"30.10.2022"
"SEE979363105175";"PV-Anlage";"In Betrieb";"24.5.2022";"13.6.2022";"Solare Strahlungsenergie";"6,75";"6";"91186";"Büchenbach";"(natürliche Person)";"ABR965073725130";"15.5.2023"
"SEE919259184907";"Hausdach";"In Betrieb";"13.5.2022";"13.6.2022";"Solare Strahlungsenergie";"3,2";"3";"80639";"München";"(natürliche Person)";"ABR932882570275";"21.7.2022"
"SEE969988673395";"PV-Anlage Wolfdrossel 20";"In Betrieb";"21.3.2022";"13.6.2022";"Solare Strahlungsenergie";"5,95";"5,95";"85092";"Kösching";"(natürliche Person)";"ABR946893391323";"8.7.2022"
"SEE997688743483";"Yuma Stecker- PV";"Vorübergehend stillgelegt";"12.6.2022";"13.6.2022";"Solare Strahlungsenergie";"0,68";"0,6";"82049";"Pullach";"(natürliche Person)";"ABR926673026430";"27.9.2022"
"SEE902378045860";"Merk-würdig";"In Betrieb";"11.5.2022";"13.6.2022";"Solare Strahlungsenergie";"6,32";"4,6";"82418";"Murnau";"(natürliche Person)";"ABR967106835069";"29.9.2022"
"SEE933247920506";"8.40-HM-enerix-Glattbach";"In Betrieb";"24.6.2022";"13.6.2022";"Solare Strahlungsenergie";"8,4";"6";"63864";"Glattbach";"(natürliche Person)";"ABR994147165237";"7.7.2022"
"SEE997422272507";"Balkonkraftwerk Ok";"In Betrieb";"14.7.2022";"13.6.2022";"Solare Strahlungsenergie";"0,5";"0,5";"97078";"Würzburg";"(natürliche Person)";"ABR988072963990";"24.4.2023"
"SEE929939225486";"ABR928864688342";"In Betrieb";"15.3.2022";"13.6.2022";"Solare Strahlungsenergie";"6,75";"6,75";"94099";"Ruhstorf";"(natürliche Person)";"ABR928864688342";"19.10.2022"
"SEE908183620230";"Hausdach#2";"In Betrieb";"3.6.2022";"13.6.2022";"Solare Strahlungsenergie";"9,99";"9,99";"84140";"Gangkofen";"(natürliche Person)";"ABR905584139750";"20.6.2022"
